월 구분,주 구분,브랜드명,상품명,프로모션,유형구분,일 구분,목표,캠페인,세트이름,비용,노출,클릭,전환수,전환값
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,3-데이지_⭐ 편집 majjo_home,10796,580,7,1,29600
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,3-매트합본_⭐편집 majjo_home,5388,314,4,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,4-데이지,924,28,1,1,51400
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,5-데이지,744,37,0,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,6-데이지만_⭐편집 living_vely,171,14,0,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,7-데이지,1862,82,2,1,24800
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,데이지영상 사라,84078,5654,85,4,111800
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,128082,8433,85,3,83500
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 애기 더빙,23380,1251,20,2,76200
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,영상 화이트톤 더빙,12460,300,16,1,36600
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-09-25,1128,95,1,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25,2242,118,1,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -노랑,221,19,0,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -초록,5924,389,3,1,24800
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,이미지 24-11-25 -파랑,689,31,0,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,카페24 데이지,981,67,0,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,1-데이지,2173,208,2,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,2-데이지,1240,133,4,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,3-데이지_⭐ 편집 majjo_home,3537,298,2,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,3-매트합본_⭐편집 majjo_home,7560,396,5,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,4-데이지,3724,198,2,1,17800
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,5-데이지,22781,1264,19,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,4822,306,7,1,15800
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,7-데이지,9001,539,7,1,29600
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,데이지영상 사라,50310,2533,38,1,39600
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,34229,2030,23,2,78200
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,영상 애기 더빙,31699,2219,34,6,173000
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,영상 화이트톤 더빙,35132,1237,39,1,29600
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-09-25,1544,124,3,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,460,43,3,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,881,55,0,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -파랑,12110,803,16,2,133600
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 5,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,1025,136,1,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 6,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-계절이바뀜,1057,19,0,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 6,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,258814,17288,258,11,293400
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 6,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,744,46,1,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 6,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-이거진짜물건,5103,246,6,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 6,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,506,19,0,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 6,OUTCOME_SALES,수동 데이지,수동-사라 9,0,0,0,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 6,OUTCOME_SALES,수동 데이지,수동-카페24,0,0,0,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 6,OUTCOME_SALES,수동 데이지,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본 - 사본,0,0,0,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 6,OUTCOME_SALES,수동 데이지,이미지 24-09-25 - 사본,0,0,0,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 6,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,3-호랑이_⭐편집 majjo_home,257,21,1,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 6,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,video_foodmin123 - 사본,5007,222,0,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 6,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,video_iam_maldi - 사본,15,3,0,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 6,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,video_jjun2_mam - 사본,46,6,0,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 6,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,video_ran.gogo2018 - 사본,114,13,0,0,0
2025. 4. 1,2025. 3. 31,기타,기타,기타,메타_전환,2025. 4. 6,OUTCOME_SALES,수동_호랑이 - 어드밴티지+ 쇼핑 캠페인 - 사본,video_ran.gogo2018 -2,190,20,2,0,0
