"광고,에셋이름",url,원본 url / ID
WAVE_핀브_전환_구매ASC_자사몰_상시_매트_동영상_도자기최_250910,https://www.facebook.com/ads/image/?d=AQLDxzX-nGeprnLxftYn2MA3nlbBT4ZrXd2F1fmG723IAuTHv3QHu3hmIZOHPjQ047iSv89xvEs3M7JNO7iv6ODAZU7WazFNHL6NaMRrw7AEvzLrXRocfO99M5x7YQG2A9SFBwXSrTmYtZCvGDAnn4v8,https://fb.me/2e7bqRSmRqEGMe6
리타WAVE_핀브_트래픽_올영_올영세일_글로우_동영상_양예원_청담샵원장님픽_251130,https://www.facebook.com/ads/image/?d=AQLDTCcFKAAbbtDCnj1sS9OIjv0uKUtuRk3totg1oVFEc4TK_e8i3g29EBLYnOJPouQ2liv3tuAjPuzI_53qYK2Ji84Eu69xJ1F5JoYIwDwUqlLxs5apoxIKshP4bUtkJzvmsgvFXTC2nw5UJ_hIuXdV,https://fb.me/1PUv3oYZ14bG9wW
유사WAVE_핀브_트래픽_올영_올영세일_글로우_동영상_양예원_청담샵원장님픽_251130,https://www.facebook.com/ads/image/?d=AQLDTCcFKAAbbtDCnj1sS9OIjv0uKUtuRk3totg1oVFEc4TK_e8i3g29EBLYnOJPouQ2liv3tuAjPuzI_53qYK2Ji84Eu69xJ1F5JoYIwDwUqlLxs5apoxIKshP4bUtkJzvmsgvFXTC2nw5UJ_hIuXdV,https://fb.me/27fZrZ1SzSNLWVY
wave_구매_asc_de_매트_동영상_내최애쿠션_251017,https://www.facebook.com/ads/image/?d=AQLcZGvHYrdh_x681tP-XlCOeeeXXMjwhSjQUkZ31Ac_qtsP3yoQsZLVgu-YkjUE1Oi5KcWpN0uOKYXEMT4Eb0T-AH2guKcwTlZ61859DYje4VYwbyFRDgFI_186tEkqrljNEAgPev0qmVsQ2CF4MlWt,https://fb.me/1VhbIsLLee0QyQl
wave_구매_asc_br_매트_동영상_내최애쿠션_251017,https://www.facebook.com/ads/image/?d=AQLcZGvHYrdh_x681tP-XlCOeeeXXMjwhSjQUkZ31Ac_qtsP3yoQsZLVgu-YkjUE1Oi5KcWpN0uOKYXEMT4Eb0T-AH2guKcwTlZ61859DYje4VYwbyFRDgFI_186tEkqrljNEAgPev0qmVsQ2CF4MlWt,https://fb.me/2i0wzqSti1HFbW0
WAVE_핀브_트래픽_올영_사전광고_매트_민경_롱래스팅_251126,https://www.facebook.com/ads/image/?d=AQLCXrYtgPVeQuO-iAyHaYRA2r-t5uKUaOPLoSO0XRxgrX1EiigMYiMycscK1P2cN5LAOigaG3_ErBS4t8jCcbU12q-cIreiCoKzMLHIQZe0v1JsfJkNIzgsFTaRogJPlwYuBLHZfHxy8Hc61BXEW-R5,https://fb.me/25UgGT0kzWCkhDl
리타WAVE_핀브_트래픽_올영_올영세일_매트_동영상_민경_롱래스팅_251130,https://www.facebook.com/ads/image/?d=AQLccZ4XAIKDIWaLHJNNoj9dCTvP8gSZOZfBv10Y_BzGj8aKg8sGVhbBATb4fX_abyUllyGo8_GuN5O5d6zNI1_eGq52_xN77j7vwDjjzZSjX61yvwdSJltgoNd6LZEtzQaivk0mgvhcUiQlk0dX-OSy,https://fb.me/2eeWWP4dFJkWcBy
유사WAVE_핀브_트래픽_올영_올영세일_매트_동영상_민경_롱래스팅_251130,https://www.facebook.com/ads/image/?d=AQLccZ4XAIKDIWaLHJNNoj9dCTvP8gSZOZfBv10Y_BzGj8aKg8sGVhbBATb4fX_abyUllyGo8_GuN5O5d6zNI1_eGq52_xN77j7vwDjjzZSjX61yvwdSJltgoNd6LZEtzQaivk0mgvhcUiQlk0dX-OSy,https://fb.me/2evAjOqXUUS8voz
상세WAVE_핀브_트래픽_올영_올영세일_매트_동영상_민경_롱래스팅_251130,https://www.facebook.com/ads/image/?d=AQLccZ4XAIKDIWaLHJNNoj9dCTvP8gSZOZfBv10Y_BzGj8aKg8sGVhbBATb4fX_abyUllyGo8_GuN5O5d6zNI1_eGq52_xN77j7vwDjjzZSjX61yvwdSJltgoNd6LZEtzQaivk0mgvhcUiQlk0dX-OSy,https://fb.me/1X5MmdcsVqWTnRX
WAVE_핀브_전환_구매상세_자사몰_상시_글로우_동영상_내부소재1_251002,https://www.facebook.com/ads/image/?d=AQLb8vUKA-p3JpVZ6KtNZCNzlBjeMYdiO3052apFAivJly7Q5O1FEdFEoDoqWlJGfDPlO1cmInjOaoa5iBlNBFRp_phGX8mOMayw_CVJwBvhCoCm4QST_WI7rkkbCRFhZPTzWMX_ytyEssEyPpLp7RfB,https://fb.me/1REvavjn0sZs0LO
WAVE_핀브_트래픽_올영_사전광고_매트_민경_매끈블러_251126,https://www.facebook.com/ads/image/?d=AQLAayGC_WvMyVKkKgFvW3uDDpwXPAbQPGnhGxuBYKQgjxTjdllY5fcUJ_BClaIPQF4QKtyW85G43PODPbw8FPkPfX--egqgAtg_NW7QGOLPFQ3qH6kBiZulFFKPWR5wzhMHSlYE54YySMqB_DjtVkRm,https://fb.me/2djhZUgwXfk0il2
WAVE_핀브_전환_장바구니_자사몰_상시_매트_동영상_도자기최_250910,https://www.facebook.com/ads/image/?d=AQL85VenkGGipR4jDmuIgaliveEhbgpkxvFxYMhp3oKl2Ifv4w61BxAlfLCeXRC4lh_rtvFn2hc753IGhfX4XkGOErvrfO7pgXZ66BWr2o3c2UEv2e7oTuUgidQ7DxyzPv5ZiglYBxop2zgog4hRhsfV,https://fb.me/1R7er7HftpfJiKw
wave_구매_asc_br_글로우_동영상_양예원_하나로끝_251030,https://www.facebook.com/ads/image/?d=AQL7gC9YAna5WaWhJ_zw9ddFAMyjrG5CeLFjlJPCrHe3lbx8u6M6hO3Ik5Z_HEdv8QvW_GTfcO19X7HPt7y-GEVqk6t3qNYwut2WGjnlkiotLqW181EyvAPE8KYIicRPoACcnsbJD2TTx4tR2XZeajVf,https://fb.me/2chGfD2XNif5r84
WAVE_핀브_전환_체험판시작_자사몰_상시_글로우_동영상_지민_수분쿠션_251029,https://www.facebook.com/ads/image/?d=AQL4jobPDAdarRO3m3mxjTF_PUS26vEoFZ0loqcCtBY8cAnJ6STbMqSA2cE7kVx8Kh3GLtUgIitQI2-hrahTGajZuHfZN8-5qI4Yo4E-cvyXf4Da1WiEZVaeIOcf0e_2lvcRa8afjpcWZPVtY_JICotp,https://fb.me/1RKMGYVCVxq2Dy2
wave_콘텐츠조회_br_글로우_동영상_지민_수분쿠션_251029,https://www.facebook.com/ads/image/?d=AQL4jobPDAdarRO3m3mxjTF_PUS26vEoFZ0loqcCtBY8cAnJ6STbMqSA2cE7kVx8Kh3GLtUgIitQI2-hrahTGajZuHfZN8-5qI4Yo4E-cvyXf4Da1WiEZVaeIOcf0e_2lvcRa8afjpcWZPVtY_JICotp,https://fb.me/2T1q1zq91U8C1St
wave_구매_asc_de_매트_동영상_김서연_도자기쿠션_251030,https://www.facebook.com/ads/image/?d=AQL3rB1FQmx7v4hnFF7uWtnaDK6vwXJfQnC65rttoKWeE0CSeQjF0_zS6y45O1zEPK3qgnNHpAnGKZIAzOsyQSWyLaXTBM9N0jU_WKGwi0J_q-tNJ1-qmKkuvkicCOPHJmVJ5kOZlTFQiQnegltp_a_Y,https://fb.me/2s6wFeOFy4GzaMk
WAVE_핀브_전환_구매상세_자사몰_상시_글로우_동영상_하루종일_250910,https://www.facebook.com/ads/image/?d=AQL312mu7IUAp_iFZbAQpFEgn-5BiGDlgSIwcm7Cbv9SdURfnv1aYZBsuKQGPiJmX5TqiwZ8xvOCwc8-ZQnVBMRHrbubJyvYzjNYOFq334BpSy9pxZtcPV0F0NVDfp7V_S8j7Zzb-c8c4k0UxvMDf-7A,https://fb.me/26SIJk4UlY3ZgXf
wave_구매_asc_de_매트_동영상_민경_실키_251029,https://www.facebook.com/ads/image/?d=AQL30urwTvIjpK9qb5xRhYrrcCzIJHu_Kw4GBoGjsmgcRInQ_jqQ1uh7nj5vQ2bA5P9mhNucR8Css3sNrnAmREKmYqKQbbRk3BFtBP6Ajtwc_dri4lHlcBhWhzkIzlSrklPq2Z1YNCNvBrdUqPVoOthu,https://fb.me/1YILcl89aBRiUnX
리타WAVE_핀브_트래픽_올영_올영세일_통합_동영상_안써본_251130,https://www.facebook.com/ads/image/?d=AQL1OA1yCEZZK6TOcg9RzEnR3yqSz81b-cO9XmTZ5wfqQHSwVdELvhbyata1nyziRb-kU6Qxh-JYdsSBU7lSYip6RjCIasQoULwhg66aodiy4Om-8YwEXLeymPCHLyT4ta2ZN5wh91SWtDkZS8xFxW5a,https://fb.me/1OZPeZzFY7qq2ZD
