#REF!,#REF!,#REF!,유형구분,날짜,목표,캠페인,광고세트,소재이름,비용,노출,클릭,전환수,전환값,타겟팅
,,,메타_전환,2025-04-18,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,1876,120,4,0,0,타겟팅
,,,메타_전환,2025-04-18,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,9187,646,34,0,0,타겟팅
,,,메타_전환,2025-04-18,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 오직윤선,3057,167,5,0,0,타겟팅
,,,메타_전환,2025-04-18,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,213,18,0,0,0,타겟팅
,,,메타_전환,2025-04-19,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,2219,133,2,0,0,타겟팅
,,,메타_전환,2025-04-19,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 밤비걸,22396,1269,67,3,311590,타겟팅
,,,메타_전환,2025-04-19,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,1276,92,3,0,0,타겟팅
,,,메타_전환,2025-04-19,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,6273,375,26,3,382920,타겟팅
,,,메타_전환,2025-04-19,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 오직윤선,2085,100,9,0,0,타겟팅
,,,메타_전환,2025-04-19,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,100,11,0,0,0,타겟팅
,,,메타_전환,2025-04-20,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,2398,139,9,0,0,타겟팅
,,,메타_전환,2025-04-20,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 밤비걸,29815,1498,61,4,445990,타겟팅
,,,메타_전환,2025-04-20,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,1995,128,7,1,134400,타겟팅
,,,메타_전환,2025-04-20,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,4969,220,17,0,0,타겟팅
,,,메타_전환,2025-04-20,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 오직윤선,1649,72,4,0,0,타겟팅
,,,메타_전환,2025-04-20,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,13,2,0,0,0,타겟팅
,,,메타_전환,2025-04-21,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,3574,246,4,0,0,타겟팅
,,,메타_전환,2025-04-21,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 밤비걸,21450,1289,51,3,391280,타겟팅
,,,메타_전환,2025-04-21,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,2638,160,3,0,0,타겟팅
,,,메타_전환,2025-04-21,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,4369,255,6,0,0,타겟팅
,,,메타_전환,2025-04-21,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 오직윤선,1669,107,2,0,0,타겟팅
,,,메타_전환,2025-04-21,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,41,7,0,0,0,타겟팅
,,,메타_전환,2025-04-22,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고,612,39,1,0,0,타겟팅
,,,메타_전환,2025-04-22,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본,4005,198,32,0,0,타겟팅
,,,메타_전환,2025-04-22,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본,1414,103,9,0,0,타겟팅
,,,메타_전환,2025-04-22,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본 - 사본,454,25,1,0,0,타겟팅
,,,메타_전환,2025-04-22,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본 - 사본 - 사본,633,35,7,1,42000,타겟팅
,,,메타_전환,2025-04-22,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,3473,258,5,1,134400,타겟팅
,,,메타_전환,2025-04-22,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 밤비걸,19846,1467,37,1,134400,타겟팅
,,,메타_전환,2025-04-22,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,1745,113,5,0,0,타겟팅
,,,메타_전환,2025-04-22,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,7290,515,23,0,0,타겟팅
,,,메타_전환,2025-04-22,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 오직윤선,954,82,3,0,0,타겟팅
,,,메타_전환,2025-04-22,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,163,7,0,0,0,타겟팅
,,,메타_전환,2025-04-23,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고,292,15,1,0,0,타겟팅
,,,메타_전환,2025-04-23,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본,13023,801,86,1,117400,타겟팅
,,,메타_전환,2025-04-23,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본,3478,179,31,0,0,타겟팅
,,,메타_전환,2025-04-23,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본 - 사본,173,7,0,0,0,타겟팅
,,,메타_전환,2025-04-23,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본 - 사본 - 사본,4043,151,21,1,42000,타겟팅
,,,메타_전환,2025-04-23,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,3039,170,5,0,0,타겟팅
,,,메타_전환,2025-04-23,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 밤비걸,18885,1145,48,0,0,타겟팅
,,,메타_전환,2025-04-23,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,1379,92,2,0,0,타겟팅
,,,메타_전환,2025-04-23,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,9192,588,19,0,0,타겟팅
,,,메타_전환,2025-04-23,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 예블리,2050,123,2,0,0,타겟팅
,,,메타_전환,2025-04-23,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 오직윤선,1153,60,2,0,0,타겟팅
,,,메타_전환,2025-04-23,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,28,2,0,0,0,타겟팅
,,,메타_전환,2025-04-24,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고,97,6,0,0,0,타겟팅
,,,메타_전환,2025-04-24,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본,2574,126,13,1,48000,타겟팅
,,,메타_전환,2025-04-24,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본,2660,161,21,2,67800,타겟팅
,,,메타_전환,2025-04-24,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본 - 사본,16,1,0,0,0,타겟팅
,,,메타_전환,2025-04-24,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본 - 사본 - 사본,422,24,6,0,0,타겟팅
,,,메타_전환,2025-04-24,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,262,21,0,0,0,타겟팅
,,,메타_전환,2025-04-24,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 밤비걸,5296,268,14,0,0,타겟팅
,,,메타_전환,2025-04-24,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,23,4,0,0,0,타겟팅
,,,메타_전환,2025-04-24,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,1634,74,9,1,134400,타겟팅
,,,메타_전환,2025-04-24,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 예블리,546,33,3,0,0,타겟팅
,,,메타_전환,2025-04-24,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 오직윤선,187,7,1,0,0,타겟팅
,,,메타_전환,2025-04-24,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,3,1,0,0,0,타겟팅
,,,메타_전환,2025-04-25,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본,0,0,0,0,0,타겟팅
,,,메타_전환,2025-04-25,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 밤비걸,0,0,0,0,0,타겟팅
,,,메타_전환,2025-04-25,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,0,0,0,0,0,타겟팅
,,,메타_전환,2025-04-25,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 예블리,0,0,0,0,0,타겟팅
,,,메타_전환,2025-04-26,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본,0,0,0,0,0,타겟팅
,,,메타_전환,2025-04-26,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본,0,0,0,0,0,타겟팅
,,,메타_전환,2025-04-26,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,0,0,0,0,0,타겟팅
,,,메타_전환,2025-04-26,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 밤비걸,0,0,0,0,0,타겟팅
,,,메타_전환,2025-04-27,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본,0,0,0,0,0,타겟팅
,,,메타_전환,2025-04-27,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본 - 사본 - 사본,0,0,0,0,0,타겟팅
,,,메타_전환,2025-04-27,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,0,0,0,0,0,타겟팅
,,,메타_전환,2025-04-27,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,0,0,0,0,0,타겟팅
,,,메타_전환,2025-04-29,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본,0,0,0,0,0,타겟팅
,,,메타_전환,2025-04-29,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본 - 사본 - 사본,0,0,0,0,0,타겟팅
,,,메타_전환,2025-05-02,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본,2989,176,26,0,0,타겟팅
,,,메타_전환,2025-05-02,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본,3811,302,44,0,0,타겟팅
,,,메타_전환,2025-05-02,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본 - 사본 - 사본,5239,305,62,0,0,타겟팅
,,,메타_전환,2025-05-02,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,3667,265,6,0,0,타겟팅
,,,메타_전환,2025-05-02,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 밤비걸,32278,2165,76,1,134400,타겟팅
,,,메타_전환,2025-05-02,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,2501,201,4,0,0,타겟팅
,,,메타_전환,2025-05-02,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,14295,917,45,1,135200,타겟팅
,,,메타_전환,2025-05-02,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 예블리,3852,228,8,0,0,타겟팅
,,,메타_전환,2025-05-02,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 오직윤선,2416,115,6,0,0,타겟팅
,,,메타_전환,2025-05-02,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,678,28,2,0,0,타겟팅
,,,메타_전환,2025-05-03,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본,3569,200,28,0,0,타겟팅
,,,메타_전환,2025-05-03,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본,6374,383,42,0,0,타겟팅
,,,메타_전환,2025-05-03,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본 - 사본 - 사본,17005,988,155,0,0,타겟팅
,,,메타_전환,2025-05-03,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,2575,143,5,0,0,타겟팅
,,,메타_전환,2025-05-03,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 밤비걸,43289,2368,116,2,183950,타겟팅
,,,메타_전환,2025-05-03,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,2304,136,4,0,0,타겟팅
,,,메타_전환,2025-05-03,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,7909,434,15,0,0,타겟팅
,,,메타_전환,2025-05-03,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 예블리,1829,124,2,0,0,타겟팅
,,,메타_전환,2025-05-03,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 오직윤선,2014,81,4,0,0,타겟팅
,,,메타_전환,2025-05-03,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,185,12,0,0,0,타겟팅
,,,메타_전환,2025-05-04,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본,3162,169,12,1,26800,타겟팅
,,,메타_전환,2025-05-04,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본,6849,470,56,0,0,타겟팅
,,,메타_전환,2025-05-04,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본 - 사본 - 사본,15592,906,126,3,106300,타겟팅
,,,메타_전환,2025-05-04,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,1842,107,3,0,0,타겟팅
,,,메타_전환,2025-05-04,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 밤비걸,30229,1616,75,2,183950,타겟팅
,,,메타_전환,2025-05-04,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,562,41,1,0,0,타겟팅
,,,메타_전환,2025-05-04,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,3633,193,8,0,0,타겟팅
,,,메타_전환,2025-05-04,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 예블리,1389,93,1,0,0,타겟팅
,,,메타_전환,2025-05-04,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 오직윤선,412,23,1,0,0,타겟팅
,,,메타_전환,2025-05-04,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,107,11,0,0,0,타겟팅
,,,메타_전환,2025-05-05,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본,1408,79,4,0,0,타겟팅
,,,메타_전환,2025-05-05,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본,3455,227,18,0,0,타겟팅
,,,메타_전환,2025-05-05,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본 - 사본 - 사본,9176,509,55,1,153250,타겟팅
,,,메타_전환,2025-05-05,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,1366,75,3,0,0,타겟팅
,,,메타_전환,2025-05-05,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 밤비걸,10778,497,21,1,134400,타겟팅
,,,메타_전환,2025-05-05,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,288,16,0,0,0,타겟팅
,,,메타_전환,2025-05-05,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,2024,137,13,0,0,타겟팅
,,,메타_전환,2025-05-05,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 예블리,2268,113,3,0,0,타겟팅
,,,메타_전환,2025-05-05,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 오직윤선,68,4,0,0,0,타겟팅
,,,메타_전환,2025-05-05,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 지유,32,3,0,0,0,타겟팅
,,,메타_전환,2025-05-06,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본,0,0,0,0,0,타겟팅
,,,메타_전환,2025-05-06,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본 - 사본 - 사본,0,0,0,0,0,타겟팅
,,,메타_전환,2025-05-06,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,0,0,0,0,0,타겟팅
,,,메타_전환,2025-05-07,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본,0,0,0,1,50400,타겟팅
,,,메타_전환,2025-05-07,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본 - 사본 - 사본,0,0,0,0,0,타겟팅
,,,메타_전환,2025-05-07,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,0,0,0,0,0,타겟팅
,,,메타_전환,2025-05-07,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 밤비걸,0,0,0,0,0,타겟팅
,,,메타_전환,2025-05-07,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 예블리,0,0,0,0,0,타겟팅
,,,메타_전환,2025-05-08,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본 - 사본 - 사본,0,0,0,0,0,타겟팅
,,,메타_전환,2025-05-08,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,0,0,0,0,0,타겟팅
,,,메타_전환,2025-05-08,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 예블리,0,0,0,0,0,타겟팅
,,,메타_전환,2025-05-09,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본 - 사본 - 사본,0,0,0,0,0,타겟팅
,,,메타_전환,2025-05-10,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본,0,0,0,0,0,타겟팅
,,,메타_전환,2025-05-10,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본,0,0,0,0,0,타겟팅
,,,메타_전환,2025-05-10,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-23 광고 세트,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본 - 사본 - 사본,0,0,0,0,0,타겟팅
,,,메타_전환,2025-05-10,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 밤비걸,0,0,0,0,0,타겟팅
,,,메타_전환,2025-05-12,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 러브니,24359,1348,35,0,0,타겟팅
,,,메타_전환,2025-05-12,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 밤비걸,1810,91,0,0,0,타겟팅
,,,메타_전환,2025-05-12,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 버터씨,1357,101,2,0,0,타겟팅
,,,메타_전환,2025-05-12,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽 광고 세트,파트너쉽광고 - 보라보나,19922,1224,62,1,126400,타겟팅
