월,주,일,캠페인이름,광고세트,유형구분,타겟팅,브랜드명,상품명,프로모션,비용,노출,클릭,전환수,전환값,ROAS,CPA,CPC,유형구분_통합
2025-04,2025-04-07/2025-04-13,2025-04-10,[GM]250502_CPL최적화,CPL최적화_250331_유사타겟,구분필요,타겟팅,기타,기타,기타,71277,1147,14.0,1,671875,942.6252507821598,71277.0,5091.214285714285,전환
2025-04,2025-04-07/2025-04-13,2025-04-10,[GM]250502_CPL최적화,CPL최적화_250331_기본타겟팅,구분필요,타겟팅,기타,기타,기타,16875,182,7.0,1,671875,3981.4814814814818,16875.0,2410.714285714286,전환
2025-04,2025-04-07/2025-04-13,2025-04-11,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,2757,338,13.0,0,0,0.0,0.0,212.07692307692307,전환
2025-04,2025-04-07/2025-04-13,2025-04-11,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,2649,347,7.0,0,0,0.0,0.0,378.42857142857144,전환
2025-04,2025-04-07/2025-04-13,2025-04-11,[GM]250410_CPL최적화(우리타겟이 아님),CPL최적화_250417_무료진단_스타트업이커머스_타겟팅,구분필요,리타겟팅,기타,기타,기타,26448,375,5.0,0,0,0.0,0.0,5289.6,전환
2025-04,2025-04-07/2025-04-13,2025-04-11,[GM]250502_CPL최적화,CPL최적화_250331_유사타겟,구분필요,타겟팅,기타,기타,기타,57682,920,15.0,1,671875,1164.791442737769,57682.0,3845.4666666666667,전환
2025-04,2025-04-07/2025-04-13,2025-04-11,[GM]250502_CPL최적화,CPL최적화_250331_기본타겟팅,구분필요,타겟팅,기타,기타,기타,16515,157,3.0,0,0,0.0,0.0,5505.0,전환
2025-04,2025-04-07/2025-04-13,2025-04-12,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,2938,322,16.0,0,0,0.0,0.0,183.625,전환
2025-04,2025-04-07/2025-04-13,2025-04-12,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,3179,485,16.0,0,0,0.0,0.0,198.6875,전환
2025-04,2025-04-07/2025-04-13,2025-04-12,[GM]250410_CPL최적화(우리타겟이 아님),CPL최적화_250417_무료진단_스타트업이커머스_타겟팅,구분필요,리타겟팅,기타,기타,기타,30692,391,3.0,0,0,0.0,0.0,10230.666666666666,전환
2025-04,2025-04-07/2025-04-13,2025-04-12,[GM]250502_CPL최적화,CPL최적화_250331_유사타겟,구분필요,타겟팅,기타,기타,기타,47259,551,6.0,0,0,0.0,0.0,7876.5,전환
2025-04,2025-04-07/2025-04-13,2025-04-12,[GM]250502_CPL최적화,CPL최적화_250331_기본타겟팅,구분필요,타겟팅,기타,기타,기타,10241,123,1.0,0,0,0.0,0.0,10241.0,전환
2025-04,2025-04-07/2025-04-13,2025-04-13,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,3784,461,28.0,0,0,0.0,0.0,135.14285714285714,전환
2025-04,2025-04-07/2025-04-13,2025-04-13,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,3603,577,19.0,0,0,0.0,0.0,189.6315789473684,전환
2025-04,2025-04-07/2025-04-13,2025-04-13,[GM]250410_CPL최적화(우리타겟이 아님),CPL최적화_250417_무료진단_스타트업이커머스_타겟팅,구분필요,리타겟팅,기타,기타,기타,36808,382,10.0,1,671875,1825.3504672897197,36808.0,3680.8,전환
2025-04,2025-04-07/2025-04-13,2025-04-13,[GM]250502_CPL최적화,CPL최적화_250331_유사타겟,구분필요,타겟팅,기타,기타,기타,63630,785,13.0,1,671875,1055.909162344806,63630.0,4894.615384615385,전환
2025-04,2025-04-07/2025-04-13,2025-04-13,[GM]250502_CPL최적화,CPL최적화_250331_기본타겟팅,구분필요,타겟팅,기타,기타,기타,18161,154,3.0,0,0,0.0,0.0,6053.666666666667,전환
2025-04,2025-04-14/2025-04-20,2025-04-14,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,3023,354,16.0,0,0,0.0,0.0,188.9375,전환
2025-04,2025-04-14/2025-04-20,2025-04-14,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,3304,459,14.0,0,0,0.0,0.0,236.0,전환
2025-04,2025-04-14/2025-04-20,2025-04-14,[GM]250410_CPL최적화(우리타겟이 아님),CPL최적화_250417_무료진단_스타트업이커머스_타겟팅,구분필요,리타겟팅,기타,기타,기타,24213,271,2.0,0,0,0.0,0.0,12106.5,전환
2025-04,2025-04-14/2025-04-20,2025-04-14,[GM]250502_CPL최적화,CPL최적화_250331_유사타겟,구분필요,타겟팅,기타,기타,기타,60858,996,9.0,0,0,0.0,0.0,6762.0,전환
2025-04,2025-04-14/2025-04-20,2025-04-14,[GM]250502_CPL최적화,CPL최적화_250331_기본타겟팅,구분필요,타겟팅,기타,기타,기타,17683,127,3.0,1,671875,3799.553243227959,17683.0,5894.333333333333,전환
2025-04,2025-04-14/2025-04-20,2025-04-15,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,2837,324,16.0,0,0,0.0,0.0,177.3125,전환
2025-04,2025-04-14/2025-04-20,2025-04-15,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,2585,307,6.0,0,0,0.0,0.0,430.8333333333333,전환
2025-04,2025-04-14/2025-04-20,2025-04-15,[GM]250502_CPL최적화,CPL최적화_250331_유사타겟,구분필요,타겟팅,기타,기타,기타,88370,1049,11.0,1,671875,760.2976123118706,88370.0,8033.636363636364,전환
2025-04,2025-04-14/2025-04-20,2025-04-15,[GM]250502_CPL최적화,CPL최적화_250331_기본타겟팅,구분필요,타겟팅,기타,기타,기타,17675,148,7.0,0,0,0.0,0.0,2525.0,전환
2025-04,2025-04-14/2025-04-20,2025-04-16,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,2773,316,20.0,0,0,0.0,0.0,138.65,전환
2025-04,2025-04-14/2025-04-20,2025-04-16,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,3030,394,8.0,0,0,0.0,0.0,378.75,전환
2025-04,2025-04-14/2025-04-20,2025-04-16,[GM]250502_CPL최적화,CPL최적화_250331_유사타겟,구분필요,타겟팅,기타,기타,기타,58228,877,11.0,0,0,0.0,0.0,5293.454545454545,전환
2025-04,2025-04-14/2025-04-20,2025-04-16,[GM]250502_CPL최적화,CPL최적화_250331_기본타겟팅,구분필요,타겟팅,기타,기타,기타,11387,88,1.0,0,0,0.0,0.0,11387.0,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,3031,321,13.0,0,0,0.0,0.0,233.15384615384616,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,2671,366,8.0,0,0,0.0,0.0,333.875,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,[GM]250417_CPL_진단_핵심가치,CPL최적화_250410_스타트업_이커머스_유사3%,구분필요,타겟팅,기타,기타,기타,16641,1346,3.0,0,0,0.0,0.0,5547.0,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,[GM]250417_CPL_진단_핵심가치,[GM]250417_CPL_진단_핵심가치_IT스타트업,구분필요,타겟팅,기타,기타,기타,57,4,0.0,0,0,0.0,0.0,0.0,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,[GM]250417_CPL_진단_핵심가치,[GM]250417_CPL_진단_핵심가치_유사3%,구분필요,타겟팅,기타,기타,기타,103,6,0.0,0,0,0.0,0.0,0.0,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,[GM]250502_CPL최적화,CPL최적화_250331_유사타겟,구분필요,타겟팅,기타,기타,기타,37639,559,9.0,1,671875,1785.0500810329713,37639.0,4182.111111111111,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,[GM]250502_CPL최적화,CPL최적화_250331_기본타겟팅,구분필요,타겟팅,기타,기타,기타,8747,57,5.0,0,0,0.0,0.0,1749.4,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,2784,253,20.0,0,0,0.0,0.0,139.2,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,2904,382,6.0,0,0,0.0,0.0,484.0,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,[GM]250417_CPL_진단_핵심가치,CPL최적화_250410_스타트업_이커머스_유사3%,구분필요,타겟팅,기타,기타,기타,40158,1993,5.0,0,0,0.0,0.0,8031.6,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,[GM]250417_CPL_진단_핵심가치,[GM]250417_CPL_진단_핵심가치_IT스타트업,구분필요,타겟팅,기타,기타,기타,39800,3725,6.0,0,0,0.0,0.0,6633.333333333333,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,[GM]250417_CPL_진단_핵심가치,[GM]250417_CPL_진단_핵심가치_유사3%,구분필요,타겟팅,기타,기타,기타,46574,3934,6.0,0,0,0.0,0.0,7762.333333333333,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,[GM]250502_CPL최적화,CPL최적화_250331_유사타겟,구분필요,타겟팅,기타,기타,기타,12010,145,5.0,0,0,0.0,0.0,2402.0,전환
2025-04,2025-04-14/2025-04-20,2025-04-19,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,2760,310,20.0,0,0,0.0,0.0,138.0,전환
2025-04,2025-04-14/2025-04-20,2025-04-19,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,2902,464,8.0,0,0,0.0,0.0,362.75,전환
2025-04,2025-04-14/2025-04-20,2025-04-19,[GM]250417_CPL_진단_핵심가치,CPL최적화_250410_스타트업_이커머스_유사3%,구분필요,타겟팅,기타,기타,기타,42307,2171,4.0,0,0,0.0,0.0,10576.75,전환
2025-04,2025-04-14/2025-04-20,2025-04-19,[GM]250417_CPL_진단_핵심가치,[GM]250417_CPL_진단_핵심가치_IT스타트업,구분필요,타겟팅,기타,기타,기타,47270,3661,7.0,0,0,0.0,0.0,6752.857142857143,전환
2025-04,2025-04-14/2025-04-20,2025-04-19,[GM]250417_CPL_진단_핵심가치,[GM]250417_CPL_진단_핵심가치_유사3%,구분필요,타겟팅,기타,기타,기타,48201,3558,5.0,0,0,0.0,0.0,9640.2,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,3605,450,23.0,0,0,0.0,0.0,156.7391304347826,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,3516,546,14.0,0,0,0.0,0.0,251.14285714285714,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,[GM]250417_CPL_진단_핵심가치,CPL최적화_250410_스타트업_이커머스_유사3%,구분필요,타겟팅,기타,기타,기타,6097,404,1.0,0,0,0.0,0.0,6097.0,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,[GM]250417_CPL_진단_핵심가치,[GM]250417_CPL_진단_핵심가치_IT스타트업,구분필요,타겟팅,기타,기타,기타,8108,439,1.0,0,0,0.0,0.0,8108.0,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,[GM]250417_CPL_진단_핵심가치,[GM]250417_CPL_진단_핵심가치_유사3%,구분필요,타겟팅,기타,기타,기타,12828,644,2.0,0,0,0.0,0.0,6414.0,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,[GM]250502_CPL최적화,CPL최적화_250331_유사타겟,구분필요,타겟팅,기타,기타,기타,50146,793,10.0,0,0,0.0,0.0,5014.6,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,[GM]250502_CPL최적화,CPL최적화_250331_기본타겟팅,구분필요,타겟팅,기타,기타,기타,16388,144,1.0,0,0,0.0,0.0,16388.0,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,3180,419,20.0,0,0,0.0,0.0,159.0,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,3243,425,14.0,0,0,0.0,0.0,231.64285714285714,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,[GM]250502_CPL최적화,CPL최적화_250331_유사타겟,구분필요,타겟팅,기타,기타,기타,59568,803,6.0,0,0,0.0,0.0,9928.0,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,[GM]250502_CPL최적화,CPL최적화_250331_기본타겟팅,구분필요,타겟팅,기타,기타,기타,17261,170,3.0,0,0,0.0,0.0,5753.666666666667,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,2953,360,17.0,0,0,0.0,0.0,173.7058823529412,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,3135,457,17.0,0,0,0.0,0.0,184.41176470588235,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,[GM]250502_CPL최적화,CPL최적화_250331_유사타겟,구분필요,타겟팅,기타,기타,기타,30239,487,5.0,0,0,0.0,0.0,6047.8,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,[GM]250502_CPL최적화,CPL최적화_250331_기본타겟팅,구분필요,타겟팅,기타,기타,기타,13685,138,6.0,1,671875,4909.572524662039,13685.0,2280.8333333333335,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,2958,312,16.0,0,0,0.0,0.0,184.875,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,2823,291,7.0,0,0,0.0,0.0,403.2857142857143,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,[GM]250502_CPL최적화,CPL최적화_250331_유사타겟,구분필요,타겟팅,기타,기타,기타,10661,161,6.0,0,0,0.0,0.0,1776.8333333333333,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,6925,625,23.0,0,0,0.0,0.0,301.0869565217391,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,2612,318,10.0,0,0,0.0,0.0,261.2,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,[GM]250502_CPL최적화,CPL최적화_250331_유사타겟,구분필요,타겟팅,기타,기타,기타,11787,213,5.0,0,0,0.0,0.0,2357.4,전환
2025-04,2025-04-21/2025-04-27,2025-04-25,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,10156,803,46.0,0,0,0.0,0.0,220.7826086956522,전환
2025-04,2025-04-21/2025-04-27,2025-04-25,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,2668,300,9.0,0,0,0.0,0.0,296.44444444444446,전환
2025-04,2025-04-21/2025-04-27,2025-04-25,[GM]250502_CPL최적화,CPL최적화_250331_유사타겟,구분필요,타겟팅,기타,기타,기타,4210,63,1.0,0,0,0.0,0.0,4210.0,전환
2025-04,2025-04-21/2025-04-27,2025-04-26,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,8917,766,44.0,0,0,0.0,0.0,202.6590909090909,전환
2025-04,2025-04-21/2025-04-27,2025-04-26,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,3001,326,12.0,0,0,0.0,0.0,250.08333333333334,전환
2025-04,2025-04-21/2025-04-27,2025-04-27,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,11262,1042,46.0,0,0,0.0,0.0,244.82608695652175,전환
2025-04,2025-04-21/2025-04-27,2025-04-27,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,3616,457,12.0,0,0,0.0,0.0,301.3333333333333,전환
2025-04,2025-04-28/2025-05-04,2025-04-28,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,10730,997,54.0,0,0,0.0,0.0,198.7037037037037,전환
2025-04,2025-04-28/2025-05-04,2025-04-28,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,3352,408,7.0,0,0,0.0,0.0,478.85714285714283,전환
2025-04,2025-04-28/2025-05-04,2025-04-29,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,10366,971,48.0,0,0,0.0,0.0,215.95833333333334,전환
2025-04,2025-04-28/2025-05-04,2025-04-29,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,2968,296,14.0,0,0,0.0,0.0,212.0,전환
2025-04,2025-04-28/2025-05-04,2025-04-30,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,9423,862,39.0,0,0,0.0,0.0,241.6153846153846,전환
2025-04,2025-04-28/2025-05-04,2025-04-30,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,2709,320,16.0,0,0,0.0,0.0,169.3125,전환
2025-05,2025-04-28/2025-05-04,2025-05-01,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,9113,893,41.0,0,0,0.0,0.0,222.26829268292684,전환
2025-05,2025-04-28/2025-05-04,2025-05-01,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,2705,337,11.0,0,0,0.0,0.0,245.9090909090909,전환
2025-05,2025-04-28/2025-05-04,2025-05-02,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,3816,359,22.0,0,0,0.0,0.0,173.45454545454547,전환
2025-05,2025-04-28/2025-05-04,2025-05-02,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,3007,271,14.0,0,0,0.0,0.0,214.78571428571428,전환
2025-05,2025-04-28/2025-05-04,2025-05-02,[GM]250502_CPL최적화,CPL최적화_250502_기본타겟팅,구분필요,타겟팅,기타,기타,기타,6463,136,3.0,0,0,0.0,0.0,2154.3333333333335,전환
2025-05,2025-04-28/2025-05-04,2025-05-03,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,2753,246,13.0,0,0,0.0,0.0,211.76923076923077,전환
2025-05,2025-04-28/2025-05-04,2025-05-03,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,2631,371,9.0,0,0,0.0,0.0,292.3333333333333,전환
2025-05,2025-04-28/2025-05-04,2025-05-03,[GM]250502_CPL최적화,CPL최적화_250502_기본타겟팅,구분필요,타겟팅,기타,기타,기타,15150,396,5.0,0,0,0.0,0.0,3030.0,전환
2025-05,2025-04-28/2025-05-04,2025-05-04,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,3195,293,18.0,0,0,0.0,0.0,177.5,전환
2025-05,2025-04-28/2025-05-04,2025-05-04,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,3595,462,10.0,0,0,0.0,0.0,359.5,전환
2025-05,2025-04-28/2025-05-04,2025-05-04,[GM]250502_CPL최적화,CPL최적화_250502_기본타겟팅,구분필요,타겟팅,기타,기타,기타,17276,388,11.0,0,0,0.0,0.0,1570.5454545454545,전환
2025-05,2025-05-05/2025-05-11,2025-05-05,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,3483,372,24.0,0,0,0.0,0.0,145.125,전환
2025-05,2025-05-05/2025-05-11,2025-05-05,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,3247,382,13.0,0,0,0.0,0.0,249.76923076923077,전환
2025-05,2025-05-05/2025-05-11,2025-05-05,[GM]250502_CPL최적화,CPL최적화_250331_기본타겟팅,구분필요,타겟팅,기타,기타,기타,2897,67,1.0,0,0,0.0,0.0,2897.0,전환
2025-05,2025-05-05/2025-05-11,2025-05-05,[GM]250502_CPL최적화,CPL최적화_250502_기본타겟팅,구분필요,타겟팅,기타,기타,기타,20783,311,3.0,0,0,0.0,0.0,6927.666666666667,전환
2025-05,2025-05-05/2025-05-11,2025-05-06,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,3089,378,17.0,0,0,0.0,0.0,181.7058823529412,전환
2025-05,2025-05-05/2025-05-11,2025-05-06,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,3096,423,19.0,0,0,0.0,0.0,162.94736842105263,전환
2025-05,2025-05-05/2025-05-11,2025-05-06,[GM]250502_CPL최적화,CPL최적화_250331_기본타겟팅,구분필요,타겟팅,기타,기타,기타,7299,168,7.0,0,0,0.0,0.0,1042.7142857142858,전환
2025-05,2025-05-05/2025-05-11,2025-05-06,[GM]250502_CPL최적화,CPL최적화_250502_기본타겟팅,구분필요,타겟팅,기타,기타,기타,11449,224,4.0,0,0,0.0,0.0,2862.25,전환
2025-05,2025-05-05/2025-05-11,2025-05-07,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,2615,301,13.0,0,0,0.0,0.0,201.15384615384616,전환
2025-05,2025-05-05/2025-05-11,2025-05-07,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,2616,311,17.0,0,0,0.0,0.0,153.88235294117646,전환
2025-05,2025-05-05/2025-05-11,2025-05-07,[GM]250502_CPL최적화,CPL최적화_250331_기본타겟팅,구분필요,타겟팅,기타,기타,기타,4925,101,1.0,0,0,0.0,0.0,4925.0,전환
2025-05,2025-05-05/2025-05-11,2025-05-07,[GM]250502_CPL최적화,CPL최적화_250502_기본타겟팅,구분필요,타겟팅,기타,기타,기타,12443,250,8.0,0,0,0.0,0.0,1555.375,전환
2025-05,2025-05-05/2025-05-11,2025-05-08,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,2916,279,13.0,0,0,0.0,0.0,224.30769230769232,전환
2025-05,2025-05-05/2025-05-11,2025-05-08,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,3066,311,16.0,0,0,0.0,0.0,191.625,전환
2025-05,2025-05-05/2025-05-11,2025-05-08,[GM]250502_CPL최적화,CPL최적화_250331_기본타겟팅,구분필요,타겟팅,기타,기타,기타,3663,65,2.0,0,0,0.0,0.0,1831.5,전환
2025-05,2025-05-05/2025-05-11,2025-05-08,[GM]250502_CPL최적화,CPL최적화_250502_기본타겟팅,구분필요,타겟팅,기타,기타,기타,11754,229,4.0,0,0,0.0,0.0,2938.5,전환
2025-05,2025-05-05/2025-05-11,2025-05-09,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,3047,275,19.0,0,0,0.0,0.0,160.3684210526316,전환
2025-05,2025-05-05/2025-05-11,2025-05-09,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,2756,302,14.0,0,0,0.0,0.0,196.85714285714286,전환
2025-05,2025-05-05/2025-05-11,2025-05-09,[GM]250502_CPL최적화,CPL최적화_250502_기본타겟팅,구분필요,타겟팅,기타,기타,기타,13088,182,6.0,0,0,0.0,0.0,2181.3333333333335,전환
2025-05,2025-05-05/2025-05-11,2025-05-10,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,2608,263,15.0,0,0,0.0,0.0,173.86666666666667,전환
2025-05,2025-05-05/2025-05-11,2025-05-10,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,2592,336,12.0,0,0,0.0,0.0,216.0,전환
2025-05,2025-05-05/2025-05-11,2025-05-10,[GM]250502_CPL최적화,CPL최적화_250502_기본타겟팅,구분필요,타겟팅,기타,기타,기타,8255,146,7.0,1,671875,8139.00666262871,8255.0,1179.2857142857142,전환
2025-05,2025-05-05/2025-05-11,2025-05-11,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,3668,374,19.0,0,0,0.0,0.0,193.05263157894737,전환
2025-05,2025-05-05/2025-05-11,2025-05-11,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_데이터애널리스트_그리팅,구분필요,타겟팅,기타,기타,기타,3590,432,14.0,0,0,0.0,0.0,256.42857142857144,전환
2025-05,2025-05-05/2025-05-11,2025-05-11,[GM]250502_CPL최적화,CPL최적화_250502_기본타겟팅,구분필요,타겟팅,기타,기타,기타,14812,237,11.0,0,0,0.0,0.0,1346.5454545454545,전환
2025-05,2025-05-12/2025-05-18,2025-05-12,[GM] 채용공고 트래픽 증가 목적 캠페인,250123_그로스PM_그리팅,구분필요,타겟팅,기타,기타,기타,3148,311,26.0,0,0,0.0,0.0,121.07692307692308,전환
