월,주,일,광고세트,성별,유형구분,타겟팅,브랜드명,상품명,프로모션,비용,노출,클릭,전환수,전환값,ROAS,CPA,CPC,성별_통합,유형구분_통합
2025-04,2025-04-07/2025-04-13,2025-04-09,CPL최적화_250331_기본타겟팅,Unknown,구분필요,-,기타,기타,기타,28,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-07/2025-04-13,2025-04-10,250123_그로스PM_그리팅,Female,구분필요,-,기타,기타,기타,1455,172,8.0,0,0,0.0,0.0,181.875,여성,전환
2025-04,2025-04-07/2025-04-13,2025-04-10,250123_그로스PM_그리팅,Male,구분필요,-,기타,기타,기타,1166,157,5.0,0,0,0.0,0.0,233.2,남성,전환
2025-04,2025-04-07/2025-04-13,2025-04-10,250123_그로스PM_그리팅,Unknown,구분필요,-,기타,기타,기타,9,3,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-07/2025-04-13,2025-04-10,250123_데이터애널리스트_그리팅,Female,구분필요,-,기타,기타,기타,1262,170,6.0,0,0,0.0,0.0,210.33333333333334,여성,전환
2025-04,2025-04-07/2025-04-13,2025-04-10,250123_데이터애널리스트_그리팅,Male,구분필요,-,기타,기타,기타,1421,192,8.0,0,0,0.0,0.0,177.625,남성,전환
2025-04,2025-04-07/2025-04-13,2025-04-10,250123_데이터애널리스트_그리팅,Unknown,구분필요,-,기타,기타,기타,21,4,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-07/2025-04-13,2025-04-10,CPL최적화_250331_유사타겟,Female,구분필요,-,기타,기타,기타,23187,226,2.0,1,671875,2897.6366067192826,23187.0,11593.5,여성,전환
2025-04,2025-04-07/2025-04-13,2025-04-10,CPL최적화_250331_유사타겟,Male,구분필요,-,기타,기타,기타,47451,907,12.0,0,0,0.0,0.0,3954.25,남성,전환
2025-04,2025-04-07/2025-04-13,2025-04-10,CPL최적화_250331_유사타겟,Unknown,구분필요,-,기타,기타,기타,639,14,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-07/2025-04-13,2025-04-10,CPL최적화_250331_기본타겟팅,Female,구분필요,-,기타,기타,기타,4004,25,2.0,1,671875,16780.094905094906,4004.0,2002.0,여성,전환
2025-04,2025-04-07/2025-04-13,2025-04-10,CPL최적화_250331_기본타겟팅,Male,구분필요,-,기타,기타,기타,12712,154,5.0,0,0,0.0,0.0,2542.4,남성,전환
2025-04,2025-04-07/2025-04-13,2025-04-10,CPL최적화_250331_기본타겟팅,Unknown,구분필요,-,기타,기타,기타,159,3,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-07/2025-04-13,2025-04-10,CPL최적화_250417_무료진단_스타트업이커머스_타겟팅,Female,구분필요,-,기타,기타,기타,2006,58,1.0,0,0,0.0,0.0,2006.0,여성,전환
2025-04,2025-04-07/2025-04-13,2025-04-10,CPL최적화_250417_무료진단_스타트업이커머스_타겟팅,Male,구분필요,-,기타,기타,기타,6335,187,0.0,0,0,0.0,0.0,0.0,남성,전환
2025-04,2025-04-07/2025-04-13,2025-04-10,CPL최적화_250417_무료진단_스타트업이커머스_타겟팅,Unknown,구분필요,-,기타,기타,기타,101,3,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-07/2025-04-13,2025-04-11,250123_그로스PM_그리팅,Female,구분필요,-,기타,기타,기타,1547,182,5.0,0,0,0.0,0.0,309.4,여성,전환
2025-04,2025-04-07/2025-04-13,2025-04-11,250123_그로스PM_그리팅,Male,구분필요,-,기타,기타,기타,1185,153,8.0,0,0,0.0,0.0,148.125,남성,전환
2025-04,2025-04-07/2025-04-13,2025-04-11,250123_그로스PM_그리팅,Unknown,구분필요,-,기타,기타,기타,25,3,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-07/2025-04-13,2025-04-11,250123_데이터애널리스트_그리팅,Female,구분필요,-,기타,기타,기타,1275,155,2.0,0,0,0.0,0.0,637.5,여성,전환
2025-04,2025-04-07/2025-04-13,2025-04-11,250123_데이터애널리스트_그리팅,Male,구분필요,-,기타,기타,기타,1369,191,5.0,0,0,0.0,0.0,273.8,남성,전환
2025-04,2025-04-07/2025-04-13,2025-04-11,250123_데이터애널리스트_그리팅,Unknown,구분필요,-,기타,기타,기타,5,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-07/2025-04-13,2025-04-11,CPL최적화_250331_유사타겟,Female,구분필요,-,기타,기타,기타,15588,216,5.0,0,0,0.0,0.0,3117.6,여성,전환
2025-04,2025-04-07/2025-04-13,2025-04-11,CPL최적화_250331_유사타겟,Male,구분필요,-,기타,기타,기타,41891,697,10.0,1,671875,1603.864791960087,41891.0,4189.1,남성,전환
2025-04,2025-04-07/2025-04-13,2025-04-11,CPL최적화_250331_유사타겟,Unknown,구분필요,-,기타,기타,기타,203,7,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-07/2025-04-13,2025-04-11,CPL최적화_250331_기본타겟팅,Female,구분필요,-,기타,기타,기타,1995,25,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-04,2025-04-07/2025-04-13,2025-04-11,CPL최적화_250331_기본타겟팅,Male,구분필요,-,기타,기타,기타,14116,130,3.0,0,0,0.0,0.0,4705.333333333333,남성,전환
2025-04,2025-04-07/2025-04-13,2025-04-11,CPL최적화_250331_기본타겟팅,Unknown,구분필요,-,기타,기타,기타,404,2,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-07/2025-04-13,2025-04-11,CPL최적화_250417_무료진단_스타트업이커머스_타겟팅,Female,구분필요,-,기타,기타,기타,6613,85,1.0,0,0,0.0,0.0,6613.0,여성,전환
2025-04,2025-04-07/2025-04-13,2025-04-11,CPL최적화_250417_무료진단_스타트업이커머스_타겟팅,Male,구분필요,-,기타,기타,기타,19242,287,3.0,0,0,0.0,0.0,6414.0,남성,전환
2025-04,2025-04-07/2025-04-13,2025-04-11,CPL최적화_250417_무료진단_스타트업이커머스_타겟팅,Unknown,구분필요,-,기타,기타,기타,593,3,1.0,0,0,0.0,0.0,593.0,알 수 없음,전환
2025-04,2025-04-07/2025-04-13,2025-04-12,250123_그로스PM_그리팅,Female,구분필요,-,기타,기타,기타,1452,159,8.0,0,0,0.0,0.0,181.5,여성,전환
2025-04,2025-04-07/2025-04-13,2025-04-12,250123_그로스PM_그리팅,Male,구분필요,-,기타,기타,기타,1486,163,8.0,0,0,0.0,0.0,185.75,남성,전환
2025-04,2025-04-07/2025-04-13,2025-04-12,250123_데이터애널리스트_그리팅,Female,구분필요,-,기타,기타,기타,1410,183,6.0,0,0,0.0,0.0,235.0,여성,전환
2025-04,2025-04-07/2025-04-13,2025-04-12,250123_데이터애널리스트_그리팅,Male,구분필요,-,기타,기타,기타,1765,299,10.0,0,0,0.0,0.0,176.5,남성,전환
2025-04,2025-04-07/2025-04-13,2025-04-12,250123_데이터애널리스트_그리팅,Unknown,구분필요,-,기타,기타,기타,4,3,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-07/2025-04-13,2025-04-12,CPL최적화_250331_유사타겟,Female,구분필요,-,기타,기타,기타,14276,117,1.0,0,0,0.0,0.0,14276.0,여성,전환
2025-04,2025-04-07/2025-04-13,2025-04-12,CPL최적화_250331_유사타겟,Male,구분필요,-,기타,기타,기타,32924,430,4.0,0,0,0.0,0.0,8231.0,남성,전환
2025-04,2025-04-07/2025-04-13,2025-04-12,CPL최적화_250331_유사타겟,Unknown,구분필요,-,기타,기타,기타,59,4,1.0,0,0,0.0,0.0,59.0,알 수 없음,전환
2025-04,2025-04-07/2025-04-13,2025-04-12,CPL최적화_250331_기본타겟팅,Female,구분필요,-,기타,기타,기타,1806,18,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-04,2025-04-07/2025-04-13,2025-04-12,CPL최적화_250331_기본타겟팅,Male,구분필요,-,기타,기타,기타,8435,105,1.0,0,0,0.0,0.0,8435.0,남성,전환
2025-04,2025-04-07/2025-04-13,2025-04-12,CPL최적화_250417_무료진단_스타트업이커머스_타겟팅,Female,구분필요,-,기타,기타,기타,6523,92,1.0,0,0,0.0,0.0,6523.0,여성,전환
2025-04,2025-04-07/2025-04-13,2025-04-12,CPL최적화_250417_무료진단_스타트업이커머스_타겟팅,Male,구분필요,-,기타,기타,기타,23832,296,2.0,0,0,0.0,0.0,11916.0,남성,전환
2025-04,2025-04-07/2025-04-13,2025-04-12,CPL최적화_250417_무료진단_스타트업이커머스_타겟팅,Unknown,구분필요,-,기타,기타,기타,337,3,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-07/2025-04-13,2025-04-13,250123_그로스PM_그리팅,Female,구분필요,-,기타,기타,기타,1971,229,13.0,0,0,0.0,0.0,151.6153846153846,여성,전환
2025-04,2025-04-07/2025-04-13,2025-04-13,250123_그로스PM_그리팅,Male,구분필요,-,기타,기타,기타,1803,230,14.0,0,0,0.0,0.0,128.78571428571428,남성,전환
2025-04,2025-04-07/2025-04-13,2025-04-13,250123_그로스PM_그리팅,Unknown,구분필요,-,기타,기타,기타,10,2,1.0,0,0,0.0,0.0,10.0,알 수 없음,전환
2025-04,2025-04-07/2025-04-13,2025-04-13,250123_데이터애널리스트_그리팅,Female,구분필요,-,기타,기타,기타,1641,248,10.0,0,0,0.0,0.0,164.1,여성,전환
2025-04,2025-04-07/2025-04-13,2025-04-13,250123_데이터애널리스트_그리팅,Male,구분필요,-,기타,기타,기타,1952,324,9.0,0,0,0.0,0.0,216.88888888888889,남성,전환
2025-04,2025-04-07/2025-04-13,2025-04-13,250123_데이터애널리스트_그리팅,Unknown,구분필요,-,기타,기타,기타,10,5,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-07/2025-04-13,2025-04-13,CPL최적화_250331_유사타겟,Female,구분필요,-,기타,기타,기타,24218,174,3.0,1,671875,2774.2794615575194,24218.0,8072.666666666667,여성,전환
2025-04,2025-04-07/2025-04-13,2025-04-13,CPL최적화_250331_유사타겟,Male,구분필요,-,기타,기타,기타,37655,601,10.0,0,0,0.0,0.0,3765.5,남성,전환
2025-04,2025-04-07/2025-04-13,2025-04-13,CPL최적화_250331_유사타겟,Unknown,구분필요,-,기타,기타,기타,1757,10,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-07/2025-04-13,2025-04-13,CPL최적화_250331_기본타겟팅,Female,구분필요,-,기타,기타,기타,2489,26,1.0,0,0,0.0,0.0,2489.0,여성,전환
2025-04,2025-04-07/2025-04-13,2025-04-13,CPL최적화_250331_기본타겟팅,Male,구분필요,-,기타,기타,기타,15564,127,2.0,0,0,0.0,0.0,7782.0,남성,전환
2025-04,2025-04-07/2025-04-13,2025-04-13,CPL최적화_250331_기본타겟팅,Unknown,구분필요,-,기타,기타,기타,108,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-07/2025-04-13,2025-04-13,CPL최적화_250417_무료진단_스타트업이커머스_타겟팅,Female,구분필요,-,기타,기타,기타,5670,68,1.0,0,0,0.0,0.0,5670.0,여성,전환
2025-04,2025-04-07/2025-04-13,2025-04-13,CPL최적화_250417_무료진단_스타트업이커머스_타겟팅,Male,구분필요,-,기타,기타,기타,31048,313,9.0,1,671875,2163.9880185519196,31048.0,3449.777777777778,남성,전환
2025-04,2025-04-07/2025-04-13,2025-04-13,CPL최적화_250417_무료진단_스타트업이커머스_타겟팅,Unknown,구분필요,-,기타,기타,기타,90,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-14,250123_그로스PM_그리팅,Female,구분필요,-,기타,기타,기타,1748,184,9.0,0,0,0.0,0.0,194.22222222222223,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-14,250123_그로스PM_그리팅,Male,구분필요,-,기타,기타,기타,1263,168,7.0,0,0,0.0,0.0,180.42857142857142,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-14,250123_그로스PM_그리팅,Unknown,구분필요,-,기타,기타,기타,12,2,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-14,250123_데이터애널리스트_그리팅,Female,구분필요,-,기타,기타,기타,1796,230,11.0,0,0,0.0,0.0,163.27272727272728,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-14,250123_데이터애널리스트_그리팅,Male,구분필요,-,기타,기타,기타,1494,227,3.0,0,0,0.0,0.0,498.0,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-14,250123_데이터애널리스트_그리팅,Unknown,구분필요,-,기타,기타,기타,14,2,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-14,CPL최적화_250331_유사타겟,Female,구분필요,-,기타,기타,기타,19063,237,3.0,0,0,0.0,0.0,6354.333333333333,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-14,CPL최적화_250331_유사타겟,Male,구분필요,-,기타,기타,기타,41129,747,6.0,0,0,0.0,0.0,6854.833333333333,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-14,CPL최적화_250331_유사타겟,Unknown,구분필요,-,기타,기타,기타,666,12,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-14,CPL최적화_250331_기본타겟팅,Female,구분필요,-,기타,기타,기타,3451,26,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-14,CPL최적화_250331_기본타겟팅,Male,구분필요,-,기타,기타,기타,14072,99,3.0,1,671875,4774.552302444571,14072.0,4690.666666666667,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-14,CPL최적화_250331_기본타겟팅,Unknown,구분필요,-,기타,기타,기타,160,2,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-14,CPL최적화_250417_무료진단_스타트업이커머스_타겟팅,Female,구분필요,-,기타,기타,기타,6401,35,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-14,CPL최적화_250417_무료진단_스타트업이커머스_타겟팅,Male,구분필요,-,기타,기타,기타,17785,234,2.0,0,0,0.0,0.0,8892.5,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-14,CPL최적화_250417_무료진단_스타트업이커머스_타겟팅,Unknown,구분필요,-,기타,기타,기타,27,2,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-15,250123_그로스PM_그리팅,Female,구분필요,-,기타,기타,기타,1609,179,10.0,0,0,0.0,0.0,160.9,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-15,250123_그로스PM_그리팅,Male,구분필요,-,기타,기타,기타,1205,143,6.0,0,0,0.0,0.0,200.83333333333334,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-15,250123_그로스PM_그리팅,Unknown,구분필요,-,기타,기타,기타,23,2,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-15,250123_데이터애널리스트_그리팅,Female,구분필요,-,기타,기타,기타,1406,162,3.0,0,0,0.0,0.0,468.6666666666667,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-15,250123_데이터애널리스트_그리팅,Male,구분필요,-,기타,기타,기타,1160,142,3.0,0,0,0.0,0.0,386.6666666666667,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-15,250123_데이터애널리스트_그리팅,Unknown,구분필요,-,기타,기타,기타,19,3,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-15,CPL최적화_250331_유사타겟,Female,구분필요,-,기타,기타,기타,32374,261,3.0,0,0,0.0,0.0,10791.333333333334,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-15,CPL최적화_250331_유사타겟,Male,구분필요,-,기타,기타,기타,53839,776,8.0,1,671875,1247.9336540426084,53839.0,6729.875,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-15,CPL최적화_250331_유사타겟,Unknown,구분필요,-,기타,기타,기타,2157,12,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-15,CPL최적화_250331_기본타겟팅,Female,구분필요,-,기타,기타,기타,4867,38,2.0,0,0,0.0,0.0,2433.5,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-15,CPL최적화_250331_기본타겟팅,Male,구분필요,-,기타,기타,기타,12757,109,5.0,0,0,0.0,0.0,2551.4,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-15,CPL최적화_250331_기본타겟팅,Unknown,구분필요,-,기타,기타,기타,51,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-16,250123_그로스PM_그리팅,Female,구분필요,-,기타,기타,기타,1565,180,11.0,0,0,0.0,0.0,142.27272727272728,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-16,250123_그로스PM_그리팅,Male,구분필요,-,기타,기타,기타,1200,135,9.0,0,0,0.0,0.0,133.33333333333334,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-16,250123_그로스PM_그리팅,Unknown,구분필요,-,기타,기타,기타,8,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-16,250123_데이터애널리스트_그리팅,Female,구분필요,-,기타,기타,기타,1614,197,5.0,0,0,0.0,0.0,322.8,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-16,250123_데이터애널리스트_그리팅,Male,구분필요,-,기타,기타,기타,1416,196,3.0,0,0,0.0,0.0,472.0,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-16,250123_데이터애널리스트_그리팅,Unknown,구분필요,-,기타,기타,기타,0,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-16,CPL최적화_250331_유사타겟,Female,구분필요,-,기타,기타,기타,20427,208,4.0,0,0,0.0,0.0,5106.75,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-16,CPL최적화_250331_유사타겟,Male,구분필요,-,기타,기타,기타,37568,662,7.0,0,0,0.0,0.0,5366.857142857143,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-16,CPL최적화_250331_유사타겟,Unknown,구분필요,-,기타,기타,기타,233,7,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-16,CPL최적화_250331_기본타겟팅,Female,구분필요,-,기타,기타,기타,3149,24,1.0,0,0,0.0,0.0,3149.0,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-16,CPL최적화_250331_기본타겟팅,Male,구분필요,-,기타,기타,기타,8222,63,0.0,0,0,0.0,0.0,0.0,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-16,CPL최적화_250331_기본타겟팅,Unknown,구분필요,-,기타,기타,기타,16,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,250123_그로스PM_그리팅,Female,구분필요,-,기타,기타,기타,1530,160,5.0,0,0,0.0,0.0,306.0,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,250123_그로스PM_그리팅,Male,구분필요,-,기타,기타,기타,1492,160,8.0,0,0,0.0,0.0,186.5,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,250123_그로스PM_그리팅,Unknown,구분필요,-,기타,기타,기타,9,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,250123_데이터애널리스트_그리팅,Female,구분필요,-,기타,기타,기타,1385,169,2.0,0,0,0.0,0.0,692.5,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,250123_데이터애널리스트_그리팅,Male,구분필요,-,기타,기타,기타,1280,196,6.0,0,0,0.0,0.0,213.33333333333334,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,250123_데이터애널리스트_그리팅,Unknown,구분필요,-,기타,기타,기타,6,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,CPL최적화_250331_유사타겟,Female,구분필요,-,기타,기타,기타,8334,113,3.0,0,0,0.0,0.0,2778.0,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,CPL최적화_250331_유사타겟,Male,구분필요,-,기타,기타,기타,28549,439,6.0,1,671875,2353.409926792532,28549.0,4758.166666666667,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,CPL최적화_250331_유사타겟,Unknown,구분필요,-,기타,기타,기타,756,7,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,CPL최적화_250331_기본타겟팅,Female,구분필요,-,기타,기타,기타,1602,13,2.0,0,0,0.0,0.0,801.0,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,CPL최적화_250331_기본타겟팅,Male,구분필요,-,기타,기타,기타,7061,43,3.0,0,0,0.0,0.0,2353.6666666666665,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,CPL최적화_250331_기본타겟팅,Unknown,구분필요,-,기타,기타,기타,84,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,CPL최적화_250410_스타트업_이커머스_유사3%,Female,구분필요,-,기타,기타,기타,2732,409,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,CPL최적화_250410_스타트업_이커머스_유사3%,Male,구분필요,-,기타,기타,기타,13710,909,3.0,0,0,0.0,0.0,4570.0,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,CPL최적화_250410_스타트업_이커머스_유사3%,Unknown,구분필요,-,기타,기타,기타,199,28,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,[GM]250417_CPL_진단_핵심가치_IT스타트업,Female,구분필요,-,기타,기타,기타,1,1,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,[GM]250417_CPL_진단_핵심가치_IT스타트업,Male,구분필요,-,기타,기타,기타,56,3,0.0,0,0,0.0,0.0,0.0,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,[GM]250417_CPL_진단_핵심가치_유사3%,Female,구분필요,-,기타,기타,기타,17,2,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,[GM]250417_CPL_진단_핵심가치_유사3%,Male,구분필요,-,기타,기타,기타,83,3,0.0,0,0,0.0,0.0,0.0,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,[GM]250417_CPL_진단_핵심가치_유사3%,Unknown,구분필요,-,기타,기타,기타,3,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,250123_그로스PM_그리팅,Female,구분필요,-,기타,기타,기타,1597,136,11.0,0,0,0.0,0.0,145.1818181818182,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,250123_그로스PM_그리팅,Male,구분필요,-,기타,기타,기타,1187,117,9.0,0,0,0.0,0.0,131.88888888888889,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,250123_데이터애널리스트_그리팅,Female,구분필요,-,기타,기타,기타,1502,181,3.0,0,0,0.0,0.0,500.6666666666667,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,250123_데이터애널리스트_그리팅,Male,구분필요,-,기타,기타,기타,1402,201,3.0,0,0,0.0,0.0,467.3333333333333,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,CPL최적화_250331_유사타겟,Female,구분필요,-,기타,기타,기타,809,15,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,CPL최적화_250331_유사타겟,Male,구분필요,-,기타,기타,기타,10898,129,5.0,0,0,0.0,0.0,2179.6,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,CPL최적화_250331_유사타겟,Unknown,구분필요,-,기타,기타,기타,303,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,CPL최적화_250410_스타트업_이커머스_유사3%,Female,구분필요,-,기타,기타,기타,4031,554,2.0,0,0,0.0,0.0,2015.5,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,CPL최적화_250410_스타트업_이커머스_유사3%,Male,구분필요,-,기타,기타,기타,35430,1400,3.0,0,0,0.0,0.0,11810.0,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,CPL최적화_250410_스타트업_이커머스_유사3%,Unknown,구분필요,-,기타,기타,기타,697,39,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,[GM]250417_CPL_진단_핵심가치_IT스타트업,Female,구분필요,-,기타,기타,기타,8129,1503,2.0,0,0,0.0,0.0,4064.5,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,[GM]250417_CPL_진단_핵심가치_IT스타트업,Male,구분필요,-,기타,기타,기타,30963,2135,4.0,0,0,0.0,0.0,7740.75,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,[GM]250417_CPL_진단_핵심가치_IT스타트업,Unknown,구분필요,-,기타,기타,기타,708,87,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,[GM]250417_CPL_진단_핵심가치_유사3%,Female,구분필요,-,기타,기타,기타,7462,1584,2.0,0,0,0.0,0.0,3731.0,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,[GM]250417_CPL_진단_핵심가치_유사3%,Male,구분필요,-,기타,기타,기타,38825,2267,4.0,0,0,0.0,0.0,9706.25,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,[GM]250417_CPL_진단_핵심가치_유사3%,Unknown,구분필요,-,기타,기타,기타,287,83,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-19,250123_그로스PM_그리팅,Female,구분필요,-,기타,기타,기타,1486,154,12.0,0,0,0.0,0.0,123.83333333333333,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-19,250123_그로스PM_그리팅,Male,구분필요,-,기타,기타,기타,1266,155,8.0,0,0,0.0,0.0,158.25,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-19,250123_그로스PM_그리팅,Unknown,구분필요,-,기타,기타,기타,8,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-19,250123_데이터애널리스트_그리팅,Female,구분필요,-,기타,기타,기타,1282,170,3.0,0,0,0.0,0.0,427.3333333333333,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-19,250123_데이터애널리스트_그리팅,Male,구분필요,-,기타,기타,기타,1618,293,5.0,0,0,0.0,0.0,323.6,남성,전환
2025-04,2025-04-14/2025-04-20,2025-04-19,250123_데이터애널리스트_그리팅,Unknown,구분필요,-,기타,기타,기타,2,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-04,2025-04-14/2025-04-20,2025-04-19,CPL최적화_250410_스타트업_이커머스_유사3%,Female,구분필요,-,기타,기타,기타,2480,617,1.0,0,0,0.0,0.0,2480.0,여성,전환
2025-04,2025-04-14/2025-04-20,2025-04-19,CPL최적화_250410_스타트업_이커머스_유사3%,Male,구분필요,-,기타,기타,기타,39514,1526,3.0,0,0,0.0,0.0,13171.333333333334,남성,전환
