월,주,일,광고세트,기기플랫폼,유형구분,타겟팅,브랜드명,상품명,프로모션,비용,노출,클릭,전환수,전환값,ROAS,CPA,CPC,기기플랫폼_통합,유형구분_통합
2025-04,2025-04-14/2025-04-20,2025-04-15,CPL최적화_250331_유사타겟,Desktop,구분필요,-,기타,기타,기타,5105,26,1.0,0,0,0.0,0.0,5105.0,웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-15,CPL최적화_250331_유사타겟,Mobile app,구분필요,-,기타,기타,기타,83228,1021,10.0,1,671875,807.2703897726727,83228.0,8322.8,앱,전환
2025-04,2025-04-14/2025-04-20,2025-04-15,CPL최적화_250331_유사타겟,Mobile web,구분필요,-,기타,기타,기타,37,2,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-15,CPL최적화_250331_기본타겟팅,Desktop,구분필요,-,기타,기타,기타,1026,14,1.0,0,0,0.0,0.0,1026.0,웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-15,CPL최적화_250331_기본타겟팅,Mobile app,구분필요,-,기타,기타,기타,16649,134,6.0,0,0,0.0,0.0,2774.8333333333335,앱,전환
2025-04,2025-04-14/2025-04-20,2025-04-16,250123_그로스PM_그리팅,Mobile app,구분필요,-,기타,기타,기타,2773,316,20.0,0,0,0.0,0.0,138.65,앱,전환
2025-04,2025-04-14/2025-04-20,2025-04-16,250123_데이터애널리스트_그리팅,Desktop,구분필요,-,기타,기타,기타,12,1,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-16,250123_데이터애널리스트_그리팅,Mobile app,구분필요,-,기타,기타,기타,3018,393,8.0,0,0,0.0,0.0,377.25,앱,전환
2025-04,2025-04-14/2025-04-20,2025-04-16,CPL최적화_250331_유사타겟,Desktop,구분필요,-,기타,기타,기타,1639,44,1.0,0,0,0.0,0.0,1639.0,웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-16,CPL최적화_250331_유사타겟,Mobile app,구분필요,-,기타,기타,기타,56520,828,10.0,0,0,0.0,0.0,5652.0,앱,전환
2025-04,2025-04-14/2025-04-20,2025-04-16,CPL최적화_250331_유사타겟,Mobile web,구분필요,-,기타,기타,기타,69,5,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-16,CPL최적화_250331_기본타겟팅,Desktop,구분필요,-,기타,기타,기타,925,16,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-16,CPL최적화_250331_기본타겟팅,Mobile app,구분필요,-,기타,기타,기타,10462,72,1.0,0,0,0.0,0.0,10462.0,앱,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,250123_그로스PM_그리팅,Mobile app,구분필요,-,기타,기타,기타,3031,321,13.0,0,0,0.0,0.0,233.15384615384616,앱,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,250123_데이터애널리스트_그리팅,Mobile app,구분필요,-,기타,기타,기타,2671,366,8.0,0,0,0.0,0.0,333.875,앱,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,CPL최적화_250331_유사타겟,Desktop,구분필요,-,기타,기타,기타,1743,43,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,CPL최적화_250331_유사타겟,Mobile app,구분필요,-,기타,기타,기타,35854,514,9.0,1,671875,1873.9192279801418,35854.0,3983.777777777778,앱,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,CPL최적화_250331_유사타겟,Mobile web,구분필요,-,기타,기타,기타,42,2,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,CPL최적화_250331_기본타겟팅,Desktop,구분필요,-,기타,기타,기타,413,4,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,CPL최적화_250331_기본타겟팅,Mobile app,구분필요,-,기타,기타,기타,8246,52,4.0,0,0,0.0,0.0,2061.5,앱,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,CPL최적화_250331_기본타겟팅,Mobile web,구분필요,-,기타,기타,기타,88,1,1.0,0,0,0.0,0.0,88.0,모바일웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,CPL최적화_250410_스타트업_이커머스_유사3%,Desktop,구분필요,-,기타,기타,기타,16641,1346,3.0,0,0,0.0,0.0,5547.0,웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,[GM]250417_CPL_진단_핵심가치_IT스타트업,Desktop,구분필요,-,기타,기타,기타,57,4,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-17,[GM]250417_CPL_진단_핵심가치_유사3%,Desktop,구분필요,-,기타,기타,기타,103,6,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,250123_그로스PM_그리팅,Mobile app,구분필요,-,기타,기타,기타,2784,253,20.0,0,0,0.0,0.0,139.2,앱,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,250123_데이터애널리스트_그리팅,Mobile app,구분필요,-,기타,기타,기타,2904,382,6.0,0,0,0.0,0.0,484.0,앱,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,CPL최적화_250331_유사타겟,Desktop,구분필요,-,기타,기타,기타,114,3,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,CPL최적화_250331_유사타겟,Mobile app,구분필요,-,기타,기타,기타,11801,140,5.0,0,0,0.0,0.0,2360.2,앱,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,CPL최적화_250331_유사타겟,Mobile web,구분필요,-,기타,기타,기타,95,2,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,CPL최적화_250410_스타트업_이커머스_유사3%,Desktop,구분필요,-,기타,기타,기타,40158,1993,5.0,0,0,0.0,0.0,8031.6,웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,[GM]250417_CPL_진단_핵심가치_IT스타트업,Desktop,구분필요,-,기타,기타,기타,39800,3725,6.0,0,0,0.0,0.0,6633.333333333333,웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-18,[GM]250417_CPL_진단_핵심가치_유사3%,Desktop,구분필요,-,기타,기타,기타,46574,3934,6.0,0,0,0.0,0.0,7762.333333333333,웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-19,250123_그로스PM_그리팅,Mobile app,구분필요,-,기타,기타,기타,2760,310,20.0,0,0,0.0,0.0,138.0,앱,전환
2025-04,2025-04-14/2025-04-20,2025-04-19,250123_데이터애널리스트_그리팅,Desktop,구분필요,-,기타,기타,기타,13,1,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-19,250123_데이터애널리스트_그리팅,Mobile app,구분필요,-,기타,기타,기타,2889,463,8.0,0,0,0.0,0.0,361.125,앱,전환
2025-04,2025-04-14/2025-04-20,2025-04-19,CPL최적화_250410_스타트업_이커머스_유사3%,Desktop,구분필요,-,기타,기타,기타,42307,2171,4.0,0,0,0.0,0.0,10576.75,웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-19,[GM]250417_CPL_진단_핵심가치_IT스타트업,Desktop,구분필요,-,기타,기타,기타,47270,3661,7.0,0,0,0.0,0.0,6752.857142857143,웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-19,[GM]250417_CPL_진단_핵심가치_유사3%,Desktop,구분필요,-,기타,기타,기타,48201,3558,5.0,0,0,0.0,0.0,9640.2,웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,250123_그로스PM_그리팅,Mobile app,구분필요,-,기타,기타,기타,3605,450,23.0,0,0,0.0,0.0,156.7391304347826,앱,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,250123_데이터애널리스트_그리팅,Mobile app,구분필요,-,기타,기타,기타,3516,546,14.0,0,0,0.0,0.0,251.14285714285714,앱,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,CPL최적화_250331_유사타겟,Desktop,구분필요,-,기타,기타,기타,2440,20,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,CPL최적화_250331_유사타겟,Mobile app,구분필요,-,기타,기타,기타,46328,767,10.0,0,0,0.0,0.0,4632.8,앱,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,CPL최적화_250331_유사타겟,Mobile web,구분필요,-,기타,기타,기타,1378,6,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,CPL최적화_250331_기본타겟팅,Desktop,구분필요,-,기타,기타,기타,1228,8,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,CPL최적화_250331_기본타겟팅,Mobile app,구분필요,-,기타,기타,기타,15153,135,1.0,0,0,0.0,0.0,15153.0,앱,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,CPL최적화_250331_기본타겟팅,Mobile web,구분필요,-,기타,기타,기타,7,1,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,CPL최적화_250410_스타트업_이커머스_유사3%,Desktop,구분필요,-,기타,기타,기타,6097,404,1.0,0,0,0.0,0.0,6097.0,웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,[GM]250417_CPL_진단_핵심가치_IT스타트업,Desktop,구분필요,-,기타,기타,기타,8108,439,1.0,0,0,0.0,0.0,8108.0,웹,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,[GM]250417_CPL_진단_핵심가치_유사3%,Desktop,구분필요,-,기타,기타,기타,12828,644,2.0,0,0,0.0,0.0,6414.0,웹,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,250123_그로스PM_그리팅,Mobile app,구분필요,-,기타,기타,기타,3180,419,20.0,0,0,0.0,0.0,159.0,앱,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,250123_데이터애널리스트_그리팅,Mobile app,구분필요,-,기타,기타,기타,3243,425,14.0,0,0,0.0,0.0,231.64285714285714,앱,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,CPL최적화_250331_유사타겟,Desktop,구분필요,-,기타,기타,기타,3998,60,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,CPL최적화_250331_유사타겟,Mobile app,구분필요,-,기타,기타,기타,55548,740,6.0,0,0,0.0,0.0,9258.0,앱,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,CPL최적화_250331_유사타겟,Mobile web,구분필요,-,기타,기타,기타,22,3,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,CPL최적화_250331_기본타겟팅,Desktop,구분필요,-,기타,기타,기타,1869,31,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,CPL최적화_250331_기본타겟팅,Mobile app,구분필요,-,기타,기타,기타,15392,139,3.0,0,0,0.0,0.0,5130.666666666667,앱,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,250123_그로스PM_그리팅,Mobile app,구분필요,-,기타,기타,기타,2953,360,17.0,0,0,0.0,0.0,173.7058823529412,앱,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,250123_데이터애널리스트_그리팅,Mobile app,구분필요,-,기타,기타,기타,3135,457,17.0,0,0,0.0,0.0,184.41176470588235,앱,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,CPL최적화_250331_유사타겟,Desktop,구분필요,-,기타,기타,기타,2624,46,2.0,0,0,0.0,0.0,1312.0,웹,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,CPL최적화_250331_유사타겟,Mobile app,구분필요,-,기타,기타,기타,27535,439,3.0,0,0,0.0,0.0,9178.333333333334,앱,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,CPL최적화_250331_유사타겟,Mobile web,구분필요,-,기타,기타,기타,80,2,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,CPL최적화_250331_기본타겟팅,Desktop,구분필요,-,기타,기타,기타,1341,23,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,CPL최적화_250331_기본타겟팅,Mobile app,구분필요,-,기타,기타,기타,12332,113,6.0,1,671875,5448.2241323386315,12332.0,2055.3333333333335,앱,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,CPL최적화_250331_기본타겟팅,Mobile web,구분필요,-,기타,기타,기타,12,2,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,250123_그로스PM_그리팅,Mobile app,구분필요,-,기타,기타,기타,2958,312,16.0,0,0,0.0,0.0,184.875,앱,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,250123_데이터애널리스트_그리팅,Desktop,구분필요,-,기타,기타,기타,0,1,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,250123_데이터애널리스트_그리팅,Mobile app,구분필요,-,기타,기타,기타,2823,290,7.0,0,0,0.0,0.0,403.2857142857143,앱,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,CPL최적화_250331_유사타겟,Desktop,구분필요,-,기타,기타,기타,615,17,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,CPL최적화_250331_유사타겟,Mobile app,구분필요,-,기타,기타,기타,10007,142,6.0,0,0,0.0,0.0,1667.8333333333333,앱,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,CPL최적화_250331_유사타겟,Mobile web,구분필요,-,기타,기타,기타,39,2,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,250123_그로스PM_그리팅,Mobile app,구분필요,-,기타,기타,기타,6925,625,23.0,0,0,0.0,0.0,301.0869565217391,앱,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,250123_데이터애널리스트_그리팅,Mobile app,구분필요,-,기타,기타,기타,2612,318,10.0,0,0,0.0,0.0,261.2,앱,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,CPL최적화_250331_유사타겟,Desktop,구분필요,-,기타,기타,기타,383,24,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,CPL최적화_250331_유사타겟,Mobile app,구분필요,-,기타,기타,기타,11403,188,5.0,0,0,0.0,0.0,2280.6,앱,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,CPL최적화_250331_유사타겟,Mobile web,구분필요,-,기타,기타,기타,1,1,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-04,2025-04-21/2025-04-27,2025-04-25,250123_그로스PM_그리팅,Mobile app,구분필요,-,기타,기타,기타,10156,803,46.0,0,0,0.0,0.0,220.7826086956522,앱,전환
2025-04,2025-04-21/2025-04-27,2025-04-25,250123_데이터애널리스트_그리팅,Mobile app,구분필요,-,기타,기타,기타,2668,300,9.0,0,0,0.0,0.0,296.44444444444446,앱,전환
2025-04,2025-04-21/2025-04-27,2025-04-25,CPL최적화_250331_유사타겟,Desktop,구분필요,-,기타,기타,기타,45,4,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-04,2025-04-21/2025-04-27,2025-04-25,CPL최적화_250331_유사타겟,Mobile app,구분필요,-,기타,기타,기타,4165,59,1.0,0,0,0.0,0.0,4165.0,앱,전환
2025-04,2025-04-21/2025-04-27,2025-04-26,250123_그로스PM_그리팅,Mobile app,구분필요,-,기타,기타,기타,8917,766,44.0,0,0,0.0,0.0,202.6590909090909,앱,전환
2025-04,2025-04-21/2025-04-27,2025-04-26,250123_데이터애널리스트_그리팅,Mobile app,구분필요,-,기타,기타,기타,3001,326,12.0,0,0,0.0,0.0,250.08333333333334,앱,전환
2025-04,2025-04-21/2025-04-27,2025-04-27,250123_그로스PM_그리팅,Mobile app,구분필요,-,기타,기타,기타,11262,1042,46.0,0,0,0.0,0.0,244.82608695652175,앱,전환
2025-04,2025-04-21/2025-04-27,2025-04-27,250123_데이터애널리스트_그리팅,Mobile app,구분필요,-,기타,기타,기타,3616,457,12.0,0,0,0.0,0.0,301.3333333333333,앱,전환
2025-04,2025-04-28/2025-05-04,2025-04-28,250123_그로스PM_그리팅,Mobile app,구분필요,-,기타,기타,기타,10730,997,54.0,0,0,0.0,0.0,198.7037037037037,앱,전환
2025-04,2025-04-28/2025-05-04,2025-04-28,250123_데이터애널리스트_그리팅,Mobile app,구분필요,-,기타,기타,기타,3352,408,7.0,0,0,0.0,0.0,478.85714285714283,앱,전환
2025-04,2025-04-28/2025-05-04,2025-04-29,250123_그로스PM_그리팅,Mobile app,구분필요,-,기타,기타,기타,10361,970,48.0,0,0,0.0,0.0,215.85416666666666,앱,전환
2025-04,2025-04-28/2025-05-04,2025-04-29,250123_그로스PM_그리팅,Mobile web,구분필요,-,기타,기타,기타,5,1,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-04,2025-04-28/2025-05-04,2025-04-29,250123_데이터애널리스트_그리팅,Mobile app,구분필요,-,기타,기타,기타,2968,296,14.0,0,0,0.0,0.0,212.0,앱,전환
2025-04,2025-04-28/2025-05-04,2025-04-30,250123_그로스PM_그리팅,Mobile app,구분필요,-,기타,기타,기타,9423,862,39.0,0,0,0.0,0.0,241.6153846153846,앱,전환
2025-04,2025-04-28/2025-05-04,2025-04-30,250123_데이터애널리스트_그리팅,Mobile app,구분필요,-,기타,기타,기타,2708,319,16.0,0,0,0.0,0.0,169.25,앱,전환
2025-04,2025-04-28/2025-05-04,2025-04-30,250123_데이터애널리스트_그리팅,Mobile web,구분필요,-,기타,기타,기타,1,1,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-05,2025-04-28/2025-05-04,2025-05-01,250123_그로스PM_그리팅,Mobile app,구분필요,-,기타,기타,기타,9111,892,41.0,0,0,0.0,0.0,222.21951219512195,앱,전환
2025-05,2025-04-28/2025-05-04,2025-05-01,250123_그로스PM_그리팅,Mobile web,구분필요,-,기타,기타,기타,2,1,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-05,2025-04-28/2025-05-04,2025-05-01,250123_데이터애널리스트_그리팅,Mobile app,구분필요,-,기타,기타,기타,2705,337,11.0,0,0,0.0,0.0,245.9090909090909,앱,전환
2025-05,2025-04-28/2025-05-04,2025-05-02,250123_그로스PM_그리팅,Mobile app,구분필요,-,기타,기타,기타,3816,359,22.0,0,0,0.0,0.0,173.45454545454547,앱,전환
2025-05,2025-04-28/2025-05-04,2025-05-02,250123_데이터애널리스트_그리팅,Desktop,구분필요,-,기타,기타,기타,27,1,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-05,2025-04-28/2025-05-04,2025-05-02,250123_데이터애널리스트_그리팅,Mobile app,구분필요,-,기타,기타,기타,2975,269,14.0,0,0,0.0,0.0,212.5,앱,전환
2025-05,2025-04-28/2025-05-04,2025-05-02,250123_데이터애널리스트_그리팅,Mobile web,구분필요,-,기타,기타,기타,5,1,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-05,2025-04-28/2025-05-04,2025-05-02,CPL최적화_250502_기본타겟팅,Desktop,구분필요,-,기타,기타,기타,126,5,1.0,0,0,0.0,0.0,126.0,웹,전환
2025-05,2025-04-28/2025-05-04,2025-05-02,CPL최적화_250502_기본타겟팅,Mobile app,구분필요,-,기타,기타,기타,6337,131,2.0,0,0,0.0,0.0,3168.5,앱,전환
2025-05,2025-04-28/2025-05-04,2025-05-03,250123_그로스PM_그리팅,Mobile app,구분필요,-,기타,기타,기타,2753,246,13.0,0,0,0.0,0.0,211.76923076923077,앱,전환
2025-05,2025-04-28/2025-05-04,2025-05-03,250123_데이터애널리스트_그리팅,Mobile app,구분필요,-,기타,기타,기타,2631,371,9.0,0,0,0.0,0.0,292.3333333333333,앱,전환
2025-05,2025-04-28/2025-05-04,2025-05-03,CPL최적화_250502_기본타겟팅,Desktop,구분필요,-,기타,기타,기타,188,13,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-05,2025-04-28/2025-05-04,2025-05-03,CPL최적화_250502_기본타겟팅,Mobile app,구분필요,-,기타,기타,기타,14772,378,5.0,0,0,0.0,0.0,2954.4,앱,전환
2025-05,2025-04-28/2025-05-04,2025-05-03,CPL최적화_250502_기본타겟팅,Mobile web,구분필요,-,기타,기타,기타,190,5,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-05,2025-04-28/2025-05-04,2025-05-04,250123_그로스PM_그리팅,Mobile app,구분필요,-,기타,기타,기타,3195,293,18.0,0,0,0.0,0.0,177.5,앱,전환
2025-05,2025-04-28/2025-05-04,2025-05-04,250123_데이터애널리스트_그리팅,Mobile app,구분필요,-,기타,기타,기타,3595,462,10.0,0,0,0.0,0.0,359.5,앱,전환
2025-05,2025-04-28/2025-05-04,2025-05-04,CPL최적화_250502_기본타겟팅,Desktop,구분필요,-,기타,기타,기타,284,12,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-05,2025-04-28/2025-05-04,2025-05-04,CPL최적화_250502_기본타겟팅,Mobile app,구분필요,-,기타,기타,기타,16960,374,11.0,0,0,0.0,0.0,1541.8181818181818,앱,전환
2025-05,2025-04-28/2025-05-04,2025-05-04,CPL최적화_250502_기본타겟팅,Mobile web,구분필요,-,기타,기타,기타,32,2,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-05,2025-05-05/2025-05-11,2025-05-05,250123_그로스PM_그리팅,Mobile app,구분필요,-,기타,기타,기타,3483,372,24.0,0,0,0.0,0.0,145.125,앱,전환
2025-05,2025-05-05/2025-05-11,2025-05-05,250123_데이터애널리스트_그리팅,Mobile app,구분필요,-,기타,기타,기타,3247,382,13.0,0,0,0.0,0.0,249.76923076923077,앱,전환
2025-05,2025-05-05/2025-05-11,2025-05-05,CPL최적화_250331_기본타겟팅,Desktop,구분필요,-,기타,기타,기타,30,2,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-05,2025-05-05/2025-05-11,2025-05-05,CPL최적화_250331_기본타겟팅,Mobile app,구분필요,-,기타,기타,기타,2867,65,1.0,0,0,0.0,0.0,2867.0,앱,전환
2025-05,2025-05-05/2025-05-11,2025-05-05,CPL최적화_250502_기본타겟팅,Desktop,구분필요,-,기타,기타,기타,181,10,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-05,2025-05-05/2025-05-11,2025-05-05,CPL최적화_250502_기본타겟팅,Mobile app,구분필요,-,기타,기타,기타,20551,296,3.0,0,0,0.0,0.0,6850.333333333333,앱,전환
2025-05,2025-05-05/2025-05-11,2025-05-05,CPL최적화_250502_기본타겟팅,Mobile web,구분필요,-,기타,기타,기타,51,5,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-05,2025-05-05/2025-05-11,2025-05-06,250123_그로스PM_그리팅,Mobile app,구분필요,-,기타,기타,기타,3089,378,17.0,0,0,0.0,0.0,181.7058823529412,앱,전환
2025-05,2025-05-05/2025-05-11,2025-05-06,250123_데이터애널리스트_그리팅,Mobile app,구분필요,-,기타,기타,기타,3092,422,19.0,0,0,0.0,0.0,162.73684210526315,앱,전환
2025-05,2025-05-05/2025-05-11,2025-05-06,250123_데이터애널리스트_그리팅,Mobile web,구분필요,-,기타,기타,기타,4,1,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-05,2025-05-05/2025-05-11,2025-05-06,CPL최적화_250331_기본타겟팅,Desktop,구분필요,-,기타,기타,기타,132,10,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-05,2025-05-05/2025-05-11,2025-05-06,CPL최적화_250331_기본타겟팅,Mobile app,구분필요,-,기타,기타,기타,7164,157,7.0,0,0,0.0,0.0,1023.4285714285714,앱,전환
2025-05,2025-05-05/2025-05-11,2025-05-06,CPL최적화_250331_기본타겟팅,Mobile web,구분필요,-,기타,기타,기타,3,1,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-05,2025-05-05/2025-05-11,2025-05-06,CPL최적화_250502_기본타겟팅,Desktop,구분필요,-,기타,기타,기타,290,9,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-05,2025-05-05/2025-05-11,2025-05-06,CPL최적화_250502_기본타겟팅,Mobile app,구분필요,-,기타,기타,기타,11127,214,4.0,0,0,0.0,0.0,2781.75,앱,전환
2025-05,2025-05-05/2025-05-11,2025-05-06,CPL최적화_250502_기본타겟팅,Mobile web,구분필요,-,기타,기타,기타,32,1,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-05,2025-05-05/2025-05-11,2025-05-07,250123_그로스PM_그리팅,Mobile app,구분필요,-,기타,기타,기타,2615,301,13.0,0,0,0.0,0.0,201.15384615384616,앱,전환
2025-05,2025-05-05/2025-05-11,2025-05-07,250123_데이터애널리스트_그리팅,Mobile app,구분필요,-,기타,기타,기타,2616,311,17.0,0,0,0.0,0.0,153.88235294117646,앱,전환
2025-05,2025-05-05/2025-05-11,2025-05-07,CPL최적화_250331_기본타겟팅,Desktop,구분필요,-,기타,기타,기타,591,11,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-05,2025-05-05/2025-05-11,2025-05-07,CPL최적화_250331_기본타겟팅,Mobile app,구분필요,-,기타,기타,기타,4334,90,1.0,0,0,0.0,0.0,4334.0,앱,전환
2025-05,2025-05-05/2025-05-11,2025-05-07,CPL최적화_250502_기본타겟팅,Desktop,구분필요,-,기타,기타,기타,1143,35,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-05,2025-05-05/2025-05-11,2025-05-07,CPL최적화_250502_기본타겟팅,Mobile app,구분필요,-,기타,기타,기타,11252,212,8.0,0,0,0.0,0.0,1406.5,앱,전환
2025-05,2025-05-05/2025-05-11,2025-05-07,CPL최적화_250502_기본타겟팅,Mobile web,구분필요,-,기타,기타,기타,48,3,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-05,2025-05-05/2025-05-11,2025-05-08,250123_그로스PM_그리팅,Mobile app,구분필요,-,기타,기타,기타,2916,279,13.0,0,0,0.0,0.0,224.30769230769232,앱,전환
2025-05,2025-05-05/2025-05-11,2025-05-08,250123_데이터애널리스트_그리팅,Mobile app,구분필요,-,기타,기타,기타,3066,311,16.0,0,0,0.0,0.0,191.625,앱,전환
2025-05,2025-05-05/2025-05-11,2025-05-08,CPL최적화_250331_기본타겟팅,Desktop,구분필요,-,기타,기타,기타,487,12,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-05,2025-05-05/2025-05-11,2025-05-08,CPL최적화_250331_기본타겟팅,Mobile app,구분필요,-,기타,기타,기타,3176,53,2.0,0,0,0.0,0.0,1588.0,앱,전환
2025-05,2025-05-05/2025-05-11,2025-05-08,CPL최적화_250502_기본타겟팅,Desktop,구분필요,-,기타,기타,기타,1217,38,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-05,2025-05-05/2025-05-11,2025-05-08,CPL최적화_250502_기본타겟팅,Mobile app,구분필요,-,기타,기타,기타,10531,190,4.0,0,0,0.0,0.0,2632.75,앱,전환
2025-05,2025-05-05/2025-05-11,2025-05-08,CPL최적화_250502_기본타겟팅,Mobile web,구분필요,-,기타,기타,기타,6,1,0.0,0,0,0.0,0.0,0.0,모바일웹,전환
2025-05,2025-05-05/2025-05-11,2025-05-09,250123_그로스PM_그리팅,Mobile app,구분필요,-,기타,기타,기타,3047,275,19.0,0,0,0.0,0.0,160.3684210526316,앱,전환
2025-05,2025-05-05/2025-05-11,2025-05-09,250123_데이터애널리스트_그리팅,Mobile app,구분필요,-,기타,기타,기타,2756,302,14.0,0,0,0.0,0.0,196.85714285714286,앱,전환
