월,주,일,광고세트,기기유형,유형구분,타겟팅,브랜드명,상품명,프로모션,비용,노출,클릭,전환수,전환값,ROAS,CPA,CPC,기기유형_통합,유형구분_통합
2025-08,2025-08-18/2025-08-24,2025-08-22,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Android Tablet,구분필요,-,기타,기타,기타,298,1,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-08,2025-08-18/2025-08-24,2025-08-22,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Desktop,구분필요,-,기타,기타,기타,741,14,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-08,2025-08-18/2025-08-24,2025-08-22,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,iPhone,구분필요,-,기타,기타,기타,21869,265,1.0,0,0,0.0,0.0,21869.0,애플,전환
2025-08,2025-08-18/2025-08-24,2025-08-23,250814_EMMA 신규소재 2차_RT,Android Smartphone,구분필요,-,기타,기타,기타,13168,258,16.0,0,0,0.0,0.0,823.0,안드로이드,전환
2025-08,2025-08-18/2025-08-24,2025-08-23,250814_EMMA 신규소재 2차_RT,Android Tablet,구분필요,-,기타,기타,기타,55,1,1.0,0,0,0.0,0.0,55.0,안드로이드,전환
2025-08,2025-08-18/2025-08-24,2025-08-23,250814_EMMA 신규소재 2차_RT,Desktop,구분필요,-,기타,기타,기타,6,2,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-08,2025-08-18/2025-08-24,2025-08-23,250814_EMMA 신규소재 2차_RT,iPad,구분필요,-,기타,기타,기타,39,2,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-08,2025-08-18/2025-08-24,2025-08-23,250814_EMMA 신규소재 2차_RT,iPhone,구분필요,-,기타,기타,기타,13109,302,3.0,0,0,0.0,0.0,4369.666666666667,애플,전환
2025-08,2025-08-18/2025-08-24,2025-08-23,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,Android Smartphone,구분필요,-,기타,기타,기타,11905,441,2.0,1,671875,5643.637127257454,11905.0,5952.5,안드로이드,전환
2025-08,2025-08-18/2025-08-24,2025-08-23,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,Android Tablet,구분필요,-,기타,기타,기타,1,1,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-08,2025-08-18/2025-08-24,2025-08-23,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,iPhone,구분필요,-,기타,기타,기타,7033,388,5.0,1,671875,9553.177875728707,7033.0,1406.6,애플,전환
2025-08,2025-08-18/2025-08-24,2025-08-23,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Android Smartphone,구분필요,-,기타,기타,기타,11312,197,11.0,0,0,0.0,0.0,1028.3636363636363,안드로이드,전환
2025-08,2025-08-18/2025-08-24,2025-08-23,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Desktop,구분필요,-,기타,기타,기타,295,3,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-08,2025-08-18/2025-08-24,2025-08-23,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,iPad,구분필요,-,기타,기타,기타,172,2,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-08,2025-08-18/2025-08-24,2025-08-23,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,iPhone,구분필요,-,기타,기타,기타,13115,247,2.0,0,0,0.0,0.0,6557.5,애플,전환
2025-08,2025-08-18/2025-08-24,2025-08-24,250814_EMMA 신규소재 2차_RT,Android Smartphone,구분필요,-,기타,기타,기타,23228,629,48.0,0,0,0.0,0.0,483.9166666666667,안드로이드,전환
2025-08,2025-08-18/2025-08-24,2025-08-24,250814_EMMA 신규소재 2차_RT,Android Tablet,구분필요,-,기타,기타,기타,2002,27,1.0,0,0,0.0,0.0,2002.0,안드로이드,전환
2025-08,2025-08-18/2025-08-24,2025-08-24,250814_EMMA 신규소재 2차_RT,Desktop,구분필요,-,기타,기타,기타,38,2,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-08,2025-08-18/2025-08-24,2025-08-24,250814_EMMA 신규소재 2차_RT,iPhone,구분필요,-,기타,기타,기타,18212,247,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-08,2025-08-18/2025-08-24,2025-08-24,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,Android Smartphone,구분필요,-,기타,기타,기타,12020,547,2.0,0,0,0.0,0.0,6010.0,안드로이드,전환
2025-08,2025-08-18/2025-08-24,2025-08-24,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,Android Tablet,구분필요,-,기타,기타,기타,9,2,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-08,2025-08-18/2025-08-24,2025-08-24,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,iPhone,구분필요,-,기타,기타,기타,10430,560,5.0,0,0,0.0,0.0,2086.0,애플,전환
2025-08,2025-08-18/2025-08-24,2025-08-24,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Android Smartphone,구분필요,-,기타,기타,기타,22640,395,21.0,0,0,0.0,0.0,1078.095238095238,안드로이드,전환
2025-08,2025-08-18/2025-08-24,2025-08-24,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Android Tablet,구분필요,-,기타,기타,기타,294,5,1.0,0,0,0.0,0.0,294.0,안드로이드,전환
2025-08,2025-08-18/2025-08-24,2025-08-24,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Desktop,구분필요,-,기타,기타,기타,46,3,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-08,2025-08-18/2025-08-24,2025-08-24,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,iPad,구분필요,-,기타,기타,기타,198,1,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-08,2025-08-18/2025-08-24,2025-08-24,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,iPhone,구분필요,-,기타,기타,기타,8057,151,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-25,250814_EMMA 신규소재 2차_RT,Android Smartphone,구분필요,-,기타,기타,기타,23124,775,22.0,0,0,0.0,0.0,1051.090909090909,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-25,250814_EMMA 신규소재 2차_RT,Android Tablet,구분필요,-,기타,기타,기타,1024,3,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-25,250814_EMMA 신규소재 2차_RT,Desktop,구분필요,-,기타,기타,기타,1888,22,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-08,2025-08-25/2025-08-31,2025-08-25,250814_EMMA 신규소재 2차_RT,iPhone,구분필요,-,기타,기타,기타,18223,300,4.0,1,671875,3686.961532129726,18223.0,4555.75,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-25,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,Android Smartphone,구분필요,-,기타,기타,기타,10707,554,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-25,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,iPhone,구분필요,-,기타,기타,기타,10086,558,4.0,0,0,0.0,0.0,2521.5,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-25,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Android Smartphone,구분필요,-,기타,기타,기타,9125,228,14.0,0,0,0.0,0.0,651.7857142857143,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-25,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Android Tablet,구분필요,-,기타,기타,기타,853,2,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-25,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Desktop,구분필요,-,기타,기타,기타,83,3,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-08,2025-08-25/2025-08-31,2025-08-25,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,iPhone,구분필요,-,기타,기타,기타,6450,86,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-26,250814_EMMA 신규소재 2차_RT,Android Smartphone,구분필요,-,기타,기타,기타,10649,146,3.0,0,0,0.0,0.0,3549.6666666666665,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-26,250814_EMMA 신규소재 2차_RT,Android Tablet,구분필요,-,기타,기타,기타,1,1,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-26,250814_EMMA 신규소재 2차_RT,Desktop,구분필요,-,기타,기타,기타,1540,17,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-08,2025-08-25/2025-08-31,2025-08-26,250814_EMMA 신규소재 2차_RT,iPhone,구분필요,-,기타,기타,기타,25318,326,7.0,0,0,0.0,0.0,3616.8571428571427,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-26,CPL 최적화_25821_2555_EMMA 인스턴트폼_RT,Android Smartphone,구분필요,-,기타,기타,기타,346,4,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-26,CPL 최적화_25821_2555_EMMA 인스턴트폼_RT,iPhone,구분필요,-,기타,기타,기타,45,8,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-26,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,Android Smartphone,구분필요,-,기타,기타,기타,10462,407,1.0,0,0,0.0,0.0,10462.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-26,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,Android Tablet,구분필요,-,기타,기타,기타,28,3,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-26,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,iPad,구분필요,-,기타,기타,기타,3,2,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-26,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,iPhone,구분필요,-,기타,기타,기타,7450,329,4.0,0,0,0.0,0.0,1862.5,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-26,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Android Smartphone,구분필요,-,기타,기타,기타,11958,113,20.0,0,0,0.0,0.0,597.9,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-26,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Android Tablet,구분필요,-,기타,기타,기타,270,3,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-26,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Desktop,구분필요,-,기타,기타,기타,294,15,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-08,2025-08-25/2025-08-31,2025-08-26,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,iPad,구분필요,-,기타,기타,기타,18,1,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-26,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,iPhone,구분필요,-,기타,기타,기타,15220,141,1.0,0,0,0.0,0.0,15220.0,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-27,250814_EMMA 신규소재 2차_RT,Android Smartphone,구분필요,-,기타,기타,기타,18437,334,19.0,0,0,0.0,0.0,970.3684210526316,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-27,250814_EMMA 신규소재 2차_RT,Desktop,구분필요,-,기타,기타,기타,677,16,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-08,2025-08-25/2025-08-31,2025-08-27,250814_EMMA 신규소재 2차_RT,iPhone,구분필요,-,기타,기타,기타,18694,300,4.0,1,671875,3594.067615277629,18694.0,4673.5,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-27,CPL 최적화_25821_2555_EMMA 인스턴트폼_RT,Android Smartphone,구분필요,-,기타,기타,기타,1389,19,1.0,1,671875,48371.13030957523,1389.0,1389.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-27,CPL 최적화_25821_2555_EMMA 인스턴트폼_RT,iPhone,구분필요,-,기타,기타,기타,442,14,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-27,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,Android Smartphone,구분필요,-,기타,기타,기타,10805,378,1.0,0,0,0.0,0.0,10805.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-27,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,Android Tablet,구분필요,-,기타,기타,기타,4,1,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-27,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,iPad,구분필요,-,기타,기타,기타,1,1,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-27,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,iPhone,구분필요,-,기타,기타,기타,8914,326,4.0,0,0,0.0,0.0,2228.5,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-27,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Android Smartphone,구분필요,-,기타,기타,기타,11301,188,19.0,0,0,0.0,0.0,594.7894736842105,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-27,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Desktop,구분필요,-,기타,기타,기타,217,12,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-08,2025-08-25/2025-08-31,2025-08-27,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,iPhone,구분필요,-,기타,기타,기타,8141,119,1.0,0,0,0.0,0.0,8141.0,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-28,250814_EMMA 신규소재 2차_RT,Android Smartphone,구분필요,-,기타,기타,기타,12226,202,4.0,0,0,0.0,0.0,3056.5,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-28,250814_EMMA 신규소재 2차_RT,Desktop,구분필요,-,기타,기타,기타,1089,14,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-08,2025-08-25/2025-08-31,2025-08-28,250814_EMMA 신규소재 2차_RT,iPhone,구분필요,-,기타,기타,기타,20681,370,4.0,1,671875,3248.7548957980757,20681.0,5170.25,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-28,CPL 최적화_25821_2555_EMMA 인스턴트폼_RT,Android Smartphone,구분필요,-,기타,기타,기타,633,23,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-28,CPL 최적화_25821_2555_EMMA 인스턴트폼_RT,iPhone,구분필요,-,기타,기타,기타,704,36,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-28,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,Android Smartphone,구분필요,-,기타,기타,기타,8696,275,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-28,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,iPhone,구분필요,-,기타,기타,기타,7500,290,1.0,0,0,0.0,0.0,7500.0,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-28,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Android Smartphone,구분필요,-,기타,기타,기타,8379,125,8.0,0,0,0.0,0.0,1047.375,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-28,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Android Tablet,구분필요,-,기타,기타,기타,154,3,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-28,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Desktop,구분필요,-,기타,기타,기타,309,8,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-08,2025-08-25/2025-08-31,2025-08-28,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,iPad,구분필요,-,기타,기타,기타,115,2,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-28,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,iPhone,구분필요,-,기타,기타,기타,11639,160,2.0,0,0,0.0,0.0,5819.5,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-29,250814_EMMA 신규소재 2차_RT,Android Smartphone,구분필요,-,기타,기타,기타,14459,185,16.0,0,0,0.0,0.0,903.6875,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-29,250814_EMMA 신규소재 2차_RT,Android Tablet,구분필요,-,기타,기타,기타,28,1,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-29,250814_EMMA 신규소재 2차_RT,Desktop,구분필요,-,기타,기타,기타,408,11,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-08,2025-08-25/2025-08-31,2025-08-29,250814_EMMA 신규소재 2차_RT,iPad,구분필요,-,기타,기타,기타,34,1,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-29,250814_EMMA 신규소재 2차_RT,iPhone,구분필요,-,기타,기타,기타,17261,234,3.0,1,671875,3892.445397138057,17261.0,5753.666666666667,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-29,CPL 최적화_25821_2555_EMMA 인스턴트폼_RT,Android Smartphone,구분필요,-,기타,기타,기타,125,17,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-29,CPL 최적화_25821_2555_EMMA 인스턴트폼_RT,iPhone,구분필요,-,기타,기타,기타,253,12,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-29,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,Android Smartphone,구분필요,-,기타,기타,기타,11835,354,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-29,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,Android Tablet,구분필요,-,기타,기타,기타,17,1,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-29,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,iPhone,구분필요,-,기타,기타,기타,9294,369,1.0,0,0,0.0,0.0,9294.0,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-29,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Android Smartphone,구분필요,-,기타,기타,기타,12029,115,9.0,0,0,0.0,0.0,1336.5555555555557,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-29,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Android Tablet,구분필요,-,기타,기타,기타,285,1,1.0,0,0,0.0,0.0,285.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-29,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Desktop,구분필요,-,기타,기타,기타,1212,10,1.0,0,0,0.0,0.0,1212.0,웹,전환
2025-08,2025-08-25/2025-08-31,2025-08-29,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,iPhone,구분필요,-,기타,기타,기타,8153,102,2.0,0,0,0.0,0.0,4076.5,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-30,250814_EMMA 신규소재 2차_RT,Android Smartphone,구분필요,-,기타,기타,기타,12501,234,7.0,0,0,0.0,0.0,1785.857142857143,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-30,250814_EMMA 신규소재 2차_RT,Android Tablet,구분필요,-,기타,기타,기타,92,1,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-30,250814_EMMA 신규소재 2차_RT,Desktop,구분필요,-,기타,기타,기타,139,3,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-08,2025-08-25/2025-08-31,2025-08-30,250814_EMMA 신규소재 2차_RT,iPad,구분필요,-,기타,기타,기타,525,1,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-30,250814_EMMA 신규소재 2차_RT,iPhone,구분필요,-,기타,기타,기타,16928,272,4.0,0,0,0.0,0.0,4232.0,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-30,CPL 최적화_25821_2555_EMMA 인스턴트폼_RT,Android Smartphone,구분필요,-,기타,기타,기타,206,43,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-30,CPL 최적화_25821_2555_EMMA 인스턴트폼_RT,iPhone,구분필요,-,기타,기타,기타,214,23,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-30,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,Android Smartphone,구분필요,-,기타,기타,기타,9789,578,3.0,0,0,0.0,0.0,3263.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-30,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,Android Tablet,구분필요,-,기타,기타,기타,1,1,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-30,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,iPad,구분필요,-,기타,기타,기타,18,2,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-30,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,iPhone,구분필요,-,기타,기타,기타,7345,453,2.0,0,0,0.0,0.0,3672.5,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-30,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Android Smartphone,구분필요,-,기타,기타,기타,10799,171,6.0,0,0,0.0,0.0,1799.8333333333333,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-30,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Desktop,구분필요,-,기타,기타,기타,24,1,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-08,2025-08-25/2025-08-31,2025-08-30,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,iPhone,구분필요,-,기타,기타,기타,12308,202,2.0,0,0,0.0,0.0,6154.0,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-31,250814_EMMA 신규소재 2차_RT,Android Smartphone,구분필요,-,기타,기타,기타,21353,845,36.0,0,0,0.0,0.0,593.1388888888889,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-31,250814_EMMA 신규소재 2차_RT,Android Tablet,구분필요,-,기타,기타,기타,223,4,1.0,0,0,0.0,0.0,223.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-31,250814_EMMA 신규소재 2차_RT,Desktop,구분필요,-,기타,기타,기타,252,8,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-08,2025-08-25/2025-08-31,2025-08-31,250814_EMMA 신규소재 2차_RT,iPhone,구분필요,-,기타,기타,기타,12955,199,6.0,0,0,0.0,0.0,2159.1666666666665,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-31,CPL 최적화_25821_2555_EMMA 인스턴트폼_RT,Android Smartphone,구분필요,-,기타,기타,기타,1602,53,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-31,CPL 최적화_25821_2555_EMMA 인스턴트폼_RT,iPhone,구분필요,-,기타,기타,기타,2084,42,1.0,0,0,0.0,0.0,2084.0,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-31,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,Android Smartphone,구분필요,-,기타,기타,기타,10898,396,1.0,0,0,0.0,0.0,10898.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-31,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,Android Tablet,구분필요,-,기타,기타,기타,768,2,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-31,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,iPhone,구분필요,-,기타,기타,기타,9638,270,2.0,0,0,0.0,0.0,4819.0,애플,전환
2025-08,2025-08-25/2025-08-31,2025-08-31,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Android Smartphone,구분필요,-,기타,기타,기타,29082,368,44.0,1,671875,2310.2778350869953,29082.0,660.9545454545455,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-31,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Android Tablet,구분필요,-,기타,기타,기타,813,3,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-08,2025-08-25/2025-08-31,2025-08-31,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Desktop,구분필요,-,기타,기타,기타,50,5,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-08,2025-08-25/2025-08-31,2025-08-31,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,iPhone,구분필요,-,기타,기타,기타,10669,110,4.0,0,0,0.0,0.0,2667.25,애플,전환
2025-09,2025-09-01/2025-09-07,2025-09-01,250814_EMMA 신규소재 2차_RT,Android Smartphone,구분필요,-,기타,기타,기타,6271,120,4.0,0,0,0.0,0.0,1567.75,안드로이드,전환
2025-09,2025-09-01/2025-09-07,2025-09-01,250814_EMMA 신규소재 2차_RT,Android Tablet,구분필요,-,기타,기타,기타,2,1,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-09,2025-09-01/2025-09-07,2025-09-01,250814_EMMA 신규소재 2차_RT,Desktop,구분필요,-,기타,기타,기타,515,6,0.0,0,0,0.0,0.0,0.0,웹,전환
2025-09,2025-09-01/2025-09-07,2025-09-01,250814_EMMA 신규소재 2차_RT,iPad,구분필요,-,기타,기타,기타,31,1,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-09,2025-09-01/2025-09-07,2025-09-01,250814_EMMA 신규소재 2차_RT,iPhone,구분필요,-,기타,기타,기타,11273,92,1.0,0,0,0.0,0.0,11273.0,애플,전환
2025-09,2025-09-01/2025-09-07,2025-09-01,CPL 최적화_25821_2555_EMMA 인스턴트폼_RT,Android Smartphone,구분필요,-,기타,기타,기타,2449,67,0.0,0,0,0.0,0.0,0.0,안드로이드,전환
2025-09,2025-09-01/2025-09-07,2025-09-01,CPL 최적화_25821_2555_EMMA 인스턴트폼_RT,iPhone,구분필요,-,기타,기타,기타,1947,47,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-09,2025-09-01/2025-09-07,2025-09-01,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,Android Smartphone,구분필요,-,기타,기타,기타,7591,397,1.0,0,0,0.0,0.0,7591.0,안드로이드,전환
2025-09,2025-09-01/2025-09-07,2025-09-01,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,iPad,구분필요,-,기타,기타,기타,2,1,0.0,0,0,0.0,0.0,0.0,애플,전환
2025-09,2025-09-01/2025-09-07,2025-09-01,CPL 최적화_25821_2555_EMMA 인스턴트폼_관심사,iPhone,구분필요,-,기타,기타,기타,7119,342,2.0,0,0,0.0,0.0,3559.5,애플,전환
2025-09,2025-09-01/2025-09-07,2025-09-01,CPL최적화_250730_3055_EMMA 랜딩 테스트 _RT,Android Smartphone,구분필요,-,기타,기타,기타,11229,158,11.0,0,0,0.0,0.0,1020.8181818181819,안드로이드,전환
