월 구분,주 구분,브랜드명,상품명,프로모션,유형구분,일 구분,목표,캠페인,세트이름,비용,노출,클릭,전환수,전환값,ctr,cpc,cpa,cvr,roas,비용_zscore,비용_grade,노출_zscore,노출_grade,클릭_zscore,클릭_grade,전환수_zscore,전환수_grade,전환값_zscore,전환값_grade,ctr_zscore,ctr_grade,cpc_zscore,cpc_grade,cpa_zscore,cpa_grade,cvr_zscore,cvr_grade,roas_zscore,roas_grade
2025. 5. 1,2025. 5. 26,앳드맹,기타,파트너쉽,메타_전환,2025-05-31,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 오직윤선,264,10,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.68,중,-0.58,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 5. 1,2025. 5. 26,앳드맹,기타,파트너쉽,메타_전환,2025-05-31,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 위드유,248,3,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.69,중,-0.59,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 5. 26,앳드맹,기타,기타,메타_전환,2025-06-01,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-14 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-14 광고,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.59,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 5. 26,앳드맹,기타,기타,메타_전환,2025-06-01,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,버터씨2,3061,173,2,0,0,1.16,1530.0,0.0,0.0,0.0,-0.42,중,-0.41,중,-0.48,중,-0.34,중,-0.31,중,-0.67,중,2.79,상,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 5. 26,앳드맹,기타,기타,메타_전환,2025-06-01,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,인아2,18046,1017,22,1,117300,2.16,820.0,18046.0,4.55,650.0,1.01,상,0.5,중,-0.15,중,0.47,중,0.28,중,-0.44,중,1.13,상,2.59,상,0.25,중,0.01,중
2025. 6. 1,2025. 5. 26,앳드맹,기타,파트너쉽,메타_전환,2025-06-01,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 보라보나,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.59,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,기타,메타_전환,2025-06-02,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-14 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-14 광고,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.59,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,기타,메타_전환,2025-06-02,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,18364,1029,34,0,0,3.3,540.0,0.0,0.0,0.0,1.04,상,0.51,중,0.05,중,-0.34,중,-0.31,중,-0.18,중,0.47,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,기타,메타_전환,2025-06-02,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,버터씨2,1193,77,1,0,0,1.3,1193.0,0.0,0.0,0.0,-0.6,중,-0.51,중,-0.49,중,-0.34,중,-0.31,중,-0.63,중,2.0,상,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,기타,메타_전환,2025-06-02,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,인아2,9467,495,16,0,0,3.23,592.0,0.0,0.0,0.0,0.19,중,-0.06,중,-0.25,중,-0.34,중,-0.31,중,-0.2,중,0.59,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-14 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-14 광고,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.59,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,16051,958,44,1,140000,4.59,365.0,16051.0,2.27,872.0,0.82,중,0.43,중,0.21,중,0.47,중,0.39,중,0.11,중,0.06,중,2.27,상,0.05,중,0.06,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,버터씨2,168,13,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.69,중,-0.58,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,기타,메타_전환,2025-06-03,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,인아2,958,70,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.62,중,-0.52,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,파트너쉽,메타_전환,2025-06-03,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 보라보나,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.59,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,파트너쉽,메타_전환,2025-06-03,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 오직윤선,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.59,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,기타,메타_전환,2025-06-04,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-14 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-14 광고,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.59,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,기타,메타_전환,2025-06-04,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,14914,918,34,0,0,3.7,439.0,0.0,0.0,0.0,0.71,중,0.39,중,0.05,중,-0.34,중,-0.31,중,-0.09,중,0.23,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,기타,메타_전환,2025-06-04,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,버터씨2,141,11,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.7,중,-0.58,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,기타,메타_전환,2025-06-04,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,인아2,840,63,1,0,0,1.59,840.0,0.0,0.0,0.0,-0.63,중,-0.52,중,-0.49,중,-0.34,중,-0.31,중,-0.57,중,1.17,상,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,기타,메타_전환,2025-06-05,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-14 캠페인,어드밴티지+ 쇼핑 캠페인 2025-05-14 광고,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.59,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,기타,메타_전환,2025-06-05,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,15200,860,33,1,197600,3.84,461.0,15200.0,3.03,1300.0,0.74,중,0.33,중,0.03,중,0.47,중,0.68,중,-0.06,중,0.28,중,2.13,상,0.12,중,0.18,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,기타,메타_전환,2025-06-05,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,버터씨2,826,39,1,0,0,2.56,826.0,0.0,0.0,0.0,-0.63,중,-0.55,중,-0.49,중,-0.34,중,-0.31,중,-0.35,중,1.14,상,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,기타,메타_전환,2025-06-05,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,인아2,2029,165,3,0,0,1.82,676.0,0.0,0.0,0.0,-0.52,중,-0.41,중,-0.46,중,-0.34,중,-0.31,중,-0.52,중,0.79,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,기타,메타_전환,2025-06-06,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,16133,726,38,1,175000,5.23,425.0,16133.0,2.63,1085.0,0.83,중,0.19,중,0.11,중,0.47,중,0.57,중,0.26,중,0.2,중,2.28,상,0.08,중,0.12,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,기타,메타_전환,2025-06-06,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,버터씨2,502,23,1,0,0,4.35,502.0,0.0,0.0,0.0,-0.66,중,-0.57,중,-0.49,중,-0.34,중,-0.31,중,0.06,중,0.38,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,기타,메타_전환,2025-06-06,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,인아2,2646,206,6,0,0,2.91,441.0,0.0,0.0,0.0,-0.46,중,-0.37,중,-0.41,중,-0.34,중,-0.31,중,-0.27,중,0.24,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,기타,메타_전환,2025-06-07,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,16721,873,34,0,0,3.89,492.0,0.0,0.0,0.0,0.88,중,0.34,중,0.05,중,-0.34,중,-0.31,중,-0.05,중,0.36,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,기타,메타_전환,2025-06-07,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,버터씨2,186,15,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.69,중,-0.57,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,기타,메타_전환,2025-06-07,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,인아2,2250,174,6,0,0,3.45,375.0,0.0,0.0,0.0,-0.49,중,-0.4,중,-0.41,중,-0.34,중,-0.31,중,-0.15,중,0.08,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,기타,메타_전환,2025-06-08,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,18096,871,33,1,72000,3.79,548.0,18096.0,3.03,398.0,1.01,상,0.34,중,0.03,중,0.47,중,0.05,중,-0.07,중,0.49,중,2.6,상,0.12,중,-0.06,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,기타,메타_전환,2025-06-08,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,버터씨2,188,11,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.69,중,-0.58,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 2,앳드맹,기타,기타,메타_전환,2025-06-08,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,인아2,4174,369,11,1,103500,2.98,379.0,4174.0,9.09,2480.0,-0.31,중,-0.2,중,-0.33,중,0.47,중,0.21,중,-0.25,중,0.09,중,0.33,중,0.66,중,0.48,중
2025. 6. 1,2025. 6. 9,앳드맹,기타,기타,메타_전환,2025-06-09,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,16057,895,30,0,0,3.35,535.0,0.0,0.0,0.0,0.82,중,0.37,중,-0.02,중,-0.34,중,-0.31,중,-0.17,중,0.46,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 9,앳드맹,기타,기타,메타_전환,2025-06-09,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,버터씨2,231,19,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.69,중,-0.57,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 9,앳드맹,기타,기타,메타_전환,2025-06-09,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,인아2,4619,358,10,0,0,2.79,462.0,0.0,0.0,0.0,-0.27,중,-0.21,중,-0.35,중,-0.34,중,-0.31,중,-0.3,중,0.29,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 9,앳드맹,기타,기타,메타_전환,2025-06-10,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,19357,784,46,0,0,5.87,421.0,0.0,0.0,0.0,1.13,상,0.25,중,0.24,중,-0.34,중,-0.31,중,0.4,중,0.19,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 9,앳드맹,기타,기타,메타_전환,2025-06-10,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,버터씨2,372,20,1,0,0,5.0,372.0,0.0,0.0,0.0,-0.67,중,-0.57,중,-0.49,중,-0.34,중,-0.31,중,0.2,중,0.07,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 9,앳드맹,기타,기타,메타_전환,2025-06-10,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,인아2,2192,184,3,0,0,1.63,731.0,0.0,0.0,0.0,-0.5,중,-0.39,중,-0.46,중,-0.34,중,-0.31,중,-0.56,중,0.92,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 9,앳드맹,기타,기타,메타_전환,2025-06-11,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,15962,809,36,1,103500,4.45,443.0,15962.0,2.78,648.0,0.81,중,0.27,중,0.08,중,0.47,중,0.21,중,0.08,중,0.24,중,2.25,상,0.09,중,0.01,중
2025. 6. 1,2025. 6. 9,앳드맹,기타,기타,메타_전환,2025-06-11,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,버터씨2,233,13,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.69,중,-0.58,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 9,앳드맹,기타,기타,메타_전환,2025-06-11,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,인아2,1703,112,3,0,0,2.68,568.0,0.0,0.0,0.0,-0.55,중,-0.47,중,-0.46,중,-0.34,중,-0.31,중,-0.32,중,0.53,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 9,앳드맹,기타,기타,메타_전환,2025-06-12,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,15432,844,41,0,0,4.86,376.0,0.0,0.0,0.0,0.76,중,0.31,중,0.16,중,-0.34,중,-0.31,중,0.17,중,0.08,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 9,앳드맹,기타,기타,메타_전환,2025-06-12,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,버터씨2,114,7,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.7,중,-0.58,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 9,앳드맹,기타,기타,메타_전환,2025-06-12,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,인아2,2416,163,5,0,0,3.07,483.0,0.0,0.0,0.0,-0.48,중,-0.42,중,-0.43,중,-0.34,중,-0.31,중,-0.23,중,0.34,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 9,앳드맹,기타,기타,메타_전환,2025-06-13,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,16891,851,36,0,0,4.23,469.0,0.0,0.0,0.0,0.9,중,0.32,중,0.08,중,-0.34,중,-0.31,중,0.03,중,0.3,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 9,앳드맹,기타,기타,메타_전환,2025-06-13,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,버터씨2,63,10,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.7,중,-0.58,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 9,앳드맹,기타,기타,메타_전환,2025-06-13,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,인아2,1717,146,1,0,0,0.68,1717.0,0.0,0.0,0.0,-0.55,중,-0.43,중,-0.49,중,-0.34,중,-0.31,중,-0.78,중,3.23,상,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 9,앳드맹,기타,기타,메타_전환,2025-06-14,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,15689,753,26,1,565000,3.45,603.0,15689.0,3.85,3601.0,0.78,중,0.21,중,-0.08,중,0.47,중,2.53,상,-0.15,중,0.62,중,2.21,상,0.19,중,0.77,중
2025. 6. 1,2025. 6. 9,앳드맹,기타,기타,메타_전환,2025-06-14,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,버터씨2,130,6,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.7,중,-0.58,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 9,앳드맹,기타,기타,메타_전환,2025-06-14,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,인아2,2955,163,3,1,119800,1.84,985.0,2955.0,33.33,4054.0,-0.43,중,-0.42,중,-0.46,중,0.47,중,0.29,중,-0.51,중,1.51,상,0.13,중,2.85,상,0.89,중
2025. 6. 1,2025. 6. 9,앳드맹,기타,기타,메타_전환,2025-06-15,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,인아2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.59,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 16,앳드맹,기타,기타,메타_전환,2025-06-17,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.59,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 6. 1,2025. 6. 16,앳드맹,기타,기타,메타_전환,2025-06-19,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.59,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 7. 1,2025. 6. 30,앳드맹,Ellie,기타,메타_전환,2025-07-02,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,Ellie,8801,525,16,0,0,3.05,550.0,0.0,0.0,0.0,0.13,중,-0.03,중,-0.25,중,-0.34,중,-0.31,중,-0.24,중,0.49,중,-0.35,중,-0.16,중,-0.16,중
2025. 7. 1,2025. 6. 30,앳드맹,기타,기타,메타_전환,2025-07-02,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,1143,67,2,0,0,2.99,572.0,0.0,0.0,0.0,-0.6,중,-0.52,중,-0.48,중,-0.34,중,-0.31,중,-0.25,중,0.54,중,-0.35,중,-0.16,중,-0.16,중
2025. 7. 1,2025. 6. 30,앳드맹,레미니스,기타,메타_전환,2025-07-02,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,레미니스,97,8,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.7,중,-0.58,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 7. 1,2025. 6. 30,앳드맹,Ellie,기타,메타_전환,2025-07-03,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,Ellie,8647,469,8,0,0,1.71,1081.0,0.0,0.0,0.0,0.11,중,-0.09,중,-0.38,중,-0.34,중,-0.31,중,-0.54,중,1.74,상,-0.35,중,-0.16,중,-0.16,중
2025. 7. 1,2025. 6. 30,앳드맹,기타,기타,메타_전환,2025-07-03,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,13258,728,44,0,0,6.04,301.0,0.0,0.0,0.0,0.55,중,0.19,중,0.21,중,-0.34,중,-0.31,중,0.44,중,-0.09,중,-0.35,중,-0.16,중,-0.16,중
2025. 7. 1,2025. 6. 30,앳드맹,레미니스,기타,메타_전환,2025-07-03,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,레미니스,877,87,5,0,0,5.75,175.0,0.0,0.0,0.0,-0.63,중,-0.5,중,-0.43,중,-0.34,중,-0.31,중,0.37,중,-0.39,중,-0.35,중,-0.16,중,-0.16,중
2025. 7. 1,2025. 6. 30,앳드맹,기타,기타,메타_전환,2025-07-03,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,버터씨2,250,27,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.68,중,-0.56,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 7. 1,2025. 6. 30,앳드맹,Ellie,기타,메타_전환,2025-07-04,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,Ellie,1003,56,2,0,0,3.57,502.0,0.0,0.0,0.0,-0.61,중,-0.53,중,-0.48,중,-0.34,중,-0.31,중,-0.12,중,0.38,중,-0.35,중,-0.16,중,-0.16,중
2025. 7. 1,2025. 6. 30,앳드맹,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,9172,451,23,0,0,5.1,399.0,0.0,0.0,0.0,0.16,중,-0.11,중,-0.13,중,-0.34,중,-0.31,중,0.23,중,0.14,중,-0.35,중,-0.16,중,-0.16,중
2025. 7. 1,2025. 6. 30,앳드맹,레미니스,기타,메타_전환,2025-07-04,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,레미니스,7472,489,14,0,0,2.86,534.0,0.0,0.0,0.0,0.0,중,-0.07,중,-0.28,중,-0.34,중,-0.31,중,-0.28,중,0.45,중,-0.35,중,-0.16,중,-0.16,중
2025. 7. 1,2025. 6. 30,앳드맹,기타,기타,메타_전환,2025-07-04,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,버터씨2,18,8,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.58,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 7. 1,2025. 6. 30,앳드맹,Ellie,기타,메타_전환,2025-07-05,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,Ellie,565,49,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.65,중,-0.54,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 7. 1,2025. 6. 30,앳드맹,기타,기타,메타_전환,2025-07-05,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,6643,390,24,0,0,6.15,277.0,0.0,0.0,0.0,-0.08,중,-0.17,중,-0.12,중,-0.34,중,-0.31,중,0.46,중,-0.15,중,-0.35,중,-0.16,중,-0.16,중
2025. 7. 1,2025. 6. 30,앳드맹,레미니스,기타,메타_전환,2025-07-05,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,레미니스,10034,568,16,0,0,2.82,627.0,0.0,0.0,0.0,0.25,중,0.02,중,-0.25,중,-0.34,중,-0.31,중,-0.29,중,0.67,중,-0.35,중,-0.16,중,-0.16,중
2025. 7. 1,2025. 6. 30,앳드맹,기타,기타,메타_전환,2025-07-05,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,버터씨2,34,5,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.59,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 7. 1,2025. 6. 30,앳드맹,Ellie,기타,메타_전환,2025-07-06,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,Ellie,887,52,0,1,170040,0.0,0.0,887.0,0.0,19170.0,-0.62,중,-0.54,중,-0.51,중,0.47,중,0.54,중,-0.93,중,-0.8,중,-0.2,중,-0.16,중,4.81,상
2025. 7. 1,2025. 6. 30,앳드맹,기타,기타,메타_전환,2025-07-06,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-05-28 캠페인,러브니,7786,460,18,0,0,3.91,433.0,0.0,0.0,0.0,0.03,중,-0.1,중,-0.22,중,-0.34,중,-0.31,중,-0.04,중,0.22,중,-0.35,중,-0.16,중,-0.16,중
