channel,funnel,month,week,Day,Session source,Session medium,Session campaign,Event name,Total users,New users,Event count,Event value,Sessions,Engaged sessions,Average session duration,Bounce rate
메타 광고,활동,2025-05-01,2025-05-19,2025-05-19,adsmanager.facebook.com,referral,(referral),view_item_list,1,0,1,0,1,1,0,0
자사 (디버깅),유입,2025-05-01,2025-05-19,2025-05-19,antome.cafe24.com,referral,(referral),page_view,1,0,6,0,2,2,7.9113755,0
자사 (디버깅),활동,2025-05-01,2025-05-19,2025-05-19,antome.cafe24.com,referral,(referral),scroll,1,0,1,0,1,1,0.00301,0
자사 (디버깅),활동,2025-05-01,2025-05-19,2025-05-19,antome.cafe24.com,referral,(referral),select_item,1,0,1,0,1,1,0,0
자사 (디버깅),유입,2025-05-01,2025-05-19,2025-05-19,antome.cafe24.com,referral,(referral),session_start,1,0,2,0,2,2,0,0
자사 (디버깅),활동,2025-05-01,2025-05-19,2025-05-19,antome.cafe24.com,referral,(referral),user_engagement,1,0,4,0,2,2,22.760115,0
자사 (디버깅),활동,2025-05-01,2025-05-19,2025-05-19,antome.cafe24.com,referral,(referral),view_item,1,0,1,148000,1,1,0,0
자사 (디버깅),활동,2025-05-01,2025-05-19,2025-05-19,antome.cafe24.com,referral,(referral),view_item_list,1,0,2,0,1,1,0,0
메타 광고,유입,2025-05-01,2025-05-19,2025-05-19,facebook.com,referral,(referral),first_visit,4,4,4,0,4,2,0,0.5
메타 광고,유입,2025-05-01,2025-05-19,2025-05-19,facebook.com,referral,(referral),page_view,4,0,4,0,4,2,0,0.5
메타 광고,유입,2025-05-01,2025-05-19,2025-05-19,facebook.com,referral,(referral),session_start,4,0,4,0,4,2,0,0.5
메타 광고,활동,2025-05-01,2025-05-19,2025-05-19,facebook.com,referral,(referral),user_engagement,2,0,2,0,2,2,20.8740735,0
메타 광고,유입,2025-05-01,2025-05-19,2025-05-19,ig,paid,120221163862220122,first_visit,7,7,7,0,7,6,0,0.1428571429
메타 광고,유입,2025-05-01,2025-05-19,2025-05-19,ig,paid,120221163862220122,page_view,11,0,31,0,11,8,9.825004,0.2727272727
메타 광고,활동,2025-05-01,2025-05-19,2025-05-19,ig,paid,120221163862220122,scroll,7,0,17,0,7,6,13.75742057,0.1428571429
메타 광고,활동,2025-05-01,2025-05-19,2025-05-19,ig,paid,120221163862220122,select_item,3,0,7,0,3,3,3.380738,0
메타 광고,유입,2025-05-01,2025-05-19,2025-05-19,ig,paid,120221163862220122,session_start,11,0,11,0,11,8,0,0.2727272727
메타 광고,활동,2025-05-01,2025-05-19,2025-05-19,ig,paid,120221163862220122,user_engagement,3,0,12,0,3,3,25.53902,0
메타 광고,활동,2025-05-01,2025-05-19,2025-05-19,ig,paid,120221163862220122,view_item,2,0,10,1272000,2,2,0,0
메타 광고,활동,2025-05-01,2025-05-19,2025-05-19,ig,paid,120221163862220122,view_item_list,11,0,21,0,11,8,4.833300364,0.2727272727
메타 광고,유입,2025-05-01,2025-05-19,2025-05-19,l.instagram.com,referral,(referral),first_visit,5,5,5,0,5,4,0,0.2
메타 광고,유입,2025-05-01,2025-05-19,2025-05-19,l.instagram.com,referral,(referral),page_view,6,0,33,0,6,5,30.0880845,0.1666666667
메타 광고,활동,2025-05-01,2025-05-19,2025-05-19,l.instagram.com,referral,(referral),scroll,4,0,18,0,4,4,26.7993465,0
메타 광고,활동,2025-05-01,2025-05-19,2025-05-19,l.instagram.com,referral,(referral),select_item,3,0,8,0,3,3,7.472188,0
메타 광고,유입,2025-05-01,2025-05-19,2025-05-19,l.instagram.com,referral,(referral),session_start,6,0,6,0,6,5,0,0.1666666667
메타 광고,활동,2025-05-01,2025-05-19,2025-05-19,l.instagram.com,referral,(referral),user_engagement,5,0,21,0,5,5,44.9549282,0
메타 광고,활동,2025-05-01,2025-05-19,2025-05-19,l.instagram.com,referral,(referral),view_item,3,0,6,732000,3,3,0,0
메타 광고,활동,2025-05-01,2025-05-19,2025-05-19,l.instagram.com,referral,(referral),view_item_list,5,0,18,0,5,5,0.7412454,0
네이버 Organic,유입,2025-05-01,2025-05-19,2025-05-19,m.search.naver.com,referral,(referral),first_visit,1,1,1,0,1,1,0,0
네이버 Organic,유입,2025-05-01,2025-05-19,2025-05-19,m.search.naver.com,referral,(referral),page_view,1,0,5,0,2,1,6.3386255,0.5
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-19,m.search.naver.com,referral,(referral),scroll,1,0,2,0,1,1,19.890948,0
네이버 Organic,유입,2025-05-01,2025-05-19,2025-05-19,m.search.naver.com,referral,(referral),session_start,1,0,2,0,2,1,0,0.5
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-19,m.search.naver.com,referral,(referral),user_engagement,1,0,3,0,1,1,38.498293,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-19,m.search.naver.com,referral,(referral),view_item,1,0,2,90000,2,1,2.7633345,0.5
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-19,m.search.naver.com,referral,(referral),view_item_list,1,0,2,0,1,1,0,0
네이버 Organic,유입,2025-05-01,2025-05-19,2025-05-19,naver,organic,(organic),page_view,3,0,16,0,3,3,17.562778,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-19,naver,organic,(organic),scroll,3,0,8,0,3,3,15.941623,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-19,naver,organic,(organic),select_item,1,0,3,0,1,1,63.453121,0
네이버 Organic,유입,2025-05-01,2025-05-19,2025-05-19,naver,organic,(organic),session_start,3,0,3,0,3,3,0,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-19,naver,organic,(organic),user_engagement,3,0,13,0,3,3,122.1707813,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-19,naver,organic,(organic),view_item,3,0,7,708000,3,3,1.591168333,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-19,naver,organic,(organic),view_item_list,2,0,8,0,2,2,5.011874,0
네이버 Organic,유입,2025-05-01,2025-05-19,2025-05-19,naver.com,referral,(referral),first_visit,3,3,3,0,3,3,0,0
네이버 Organic,유입,2025-05-01,2025-05-19,2025-05-19,naver.com,referral,(referral),page_view,3,0,12,0,3,3,12.550373,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-19,naver.com,referral,(referral),scroll,2,0,6,0,2,2,29.775641,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-19,naver.com,referral,(referral),select_item,2,0,4,0,2,2,1.1824085,0
네이버 Organic,유입,2025-05-01,2025-05-19,2025-05-19,naver.com,referral,(referral),session_start,3,0,3,0,3,3,0,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-19,naver.com,referral,(referral),user_engagement,3,0,5,0,3,3,9.743517333,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-19,naver.com,referral,(referral),view_item,2,0,4,560000,2,2,0,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-19,naver.com,referral,(referral),view_item_list,3,0,6,0,3,3,1.622797333,0
네이버 쇼핑광고&자연유입,유입,2025-05-01,2025-05-19,2025-05-19,shopping.naver.com,referral,(referral),first_visit,2,2,2,0,2,1,0,0.5
네이버 쇼핑광고&자연유입,유입,2025-05-01,2025-05-19,2025-05-19,shopping.naver.com,referral,(referral),page_view,3,0,8,0,3,2,8.554333,0.3333333333
네이버 쇼핑광고&자연유입,활동,2025-05-01,2025-05-19,2025-05-19,shopping.naver.com,referral,(referral),scroll,2,0,3,0,2,2,14.2113445,0
네이버 쇼핑광고&자연유입,유입,2025-05-01,2025-05-19,2025-05-19,shopping.naver.com,referral,(referral),session_start,3,0,3,0,3,2,0,0.3333333333
네이버 쇼핑광고&자연유입,활동,2025-05-01,2025-05-19,2025-05-19,shopping.naver.com,referral,(referral),user_engagement,3,0,7,0,3,2,29.366633,0.3333333333
네이버 쇼핑광고&자연유입,활동,2025-05-01,2025-05-19,2025-05-19,shopping.naver.com,referral,(referral),view_item,2,0,3,326000,2,2,3.30731,0
네이버 쇼핑광고&자연유입,활동,2025-05-01,2025-05-19,2025-05-19,shopping.naver.com,referral,(referral),view_item_list,2,0,2,0,2,2,0,0
Direct,유입,2025-05-01,2025-05-19,2025-05-20,(direct),(none),(direct),first_visit,4,4,4,0,4,2,0,0.5
Direct,유입,2025-05-01,2025-05-19,2025-05-20,(direct),(none),(direct),page_view,4,0,4,0,4,2,0,0.5
Direct,유입,2025-05-01,2025-05-19,2025-05-20,(direct),(none),(direct),session_start,4,0,4,0,4,2,0,0.5
Direct,활동,2025-05-01,2025-05-19,2025-05-20,(direct),(none),(direct),user_engagement,2,0,2,0,2,2,16.730156,0
Direct,활동,2025-05-01,2025-05-19,2025-05-20,(direct),(none),(direct),view_item,1,0,1,148000,1,1,4.927995,0
구분 불가 (not set),유입,2025-05-01,2025-05-19,2025-05-20,(not set),(not set),(not set),page_view,1,0,2,0,1,0,5.106853,1
구분 불가 (not set),활동,2025-05-01,2025-05-19,2025-05-20,(not set),(not set),(not set),scroll,1,0,1,0,1,0,0,1
구분 불가 (not set),활동,2025-05-01,2025-05-19,2025-05-20,(not set),(not set),(not set),user_engagement,1,0,1,0,1,0,0.000296,1
메타 광고,관심,2025-05-01,2025-05-19,2025-05-20,l.instagram.com,referral,(referral),add_to_cart,1,0,1,148000,1,1,16.654962,0
메타 광고,활동,2025-05-01,2025-05-19,2025-05-20,l.instagram.com,referral,(referral),click,1,0,4,0,1,1,31.095362,0
메타 광고,유입,2025-05-01,2025-05-19,2025-05-20,l.instagram.com,referral,(referral),first_visit,7,7,7,0,7,6,0,0.1428571429
메타 광고,유입,2025-05-01,2025-05-19,2025-05-20,l.instagram.com,referral,(referral),page_view,9,0,30,0,9,7,15.88931322,0.2222222222
메타 광고,활동,2025-05-01,2025-05-19,2025-05-20,l.instagram.com,referral,(referral),scroll,6,0,12,0,6,5,18.27121067,0.1666666667
메타 광고,활동,2025-05-01,2025-05-19,2025-05-20,l.instagram.com,referral,(referral),select_item,3,0,3,0,3,3,2.059348,0
메타 광고,유입,2025-05-01,2025-05-19,2025-05-20,l.instagram.com,referral,(referral),session_start,9,0,10,0,10,7,0,0.3
메타 광고,활동,2025-05-01,2025-05-19,2025-05-20,l.instagram.com,referral,(referral),user_engagement,9,0,19,0,9,7,40.82453456,0.2222222222
메타 광고,활동,2025-05-01,2025-05-19,2025-05-20,l.instagram.com,referral,(referral),view_item,4,0,5,740000,4,4,0,0
메타 광고,활동,2025-05-01,2025-05-19,2025-05-20,l.instagram.com,referral,(referral),view_item_list,7,0,8,0,7,7,0.7157604286,0
네이버 Organic,유입,2025-05-01,2025-05-19,2025-05-20,naver,organic,(organic),first_visit,4,4,4,0,4,4,0,0
네이버 Organic,유입,2025-05-01,2025-05-19,2025-05-20,naver,organic,(organic),page_view,5,0,23,0,5,5,14.5159454,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-20,naver,organic,(organic),scroll,5,0,10,0,5,5,9.7259614,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-20,naver,organic,(organic),select_item,2,0,5,0,2,2,7.055099,0
네이버 Organic,유입,2025-05-01,2025-05-19,2025-05-20,naver,organic,(organic),session_start,5,0,5,0,5,5,0,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-20,naver,organic,(organic),user_engagement,5,0,18,0,5,5,33.8254488,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-20,naver,organic,(organic),view_item,4,0,8,895000,4,4,0,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-20,naver,organic,(organic),view_item_list,4,0,12,0,4,4,2.574098,0
네이버 Organic,유입,2025-05-01,2025-05-19,2025-05-20,naver.com,referral,(referral),first_visit,2,2,2,0,2,1,0,0.5
네이버 Organic,유입,2025-05-01,2025-05-19,2025-05-20,naver.com,referral,(referral),page_view,2,0,8,0,2,1,13.780004,0.5
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-20,naver.com,referral,(referral),scroll,1,0,1,0,1,1,6.109958,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-20,naver.com,referral,(referral),select_item,1,0,4,0,1,1,93.766332,0
네이버 Organic,유입,2025-05-01,2025-05-19,2025-05-20,naver.com,referral,(referral),session_start,2,0,2,0,2,1,0,0.5
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-20,naver.com,referral,(referral),user_engagement,1,0,3,0,1,1,11.815759,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-20,naver.com,referral,(referral),view_item,1,0,3,444000,1,1,0,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-20,naver.com,referral,(referral),view_item_list,2,0,4,0,2,1,2.3120675,0.5
네이버페이,유입,2025-05-01,2025-05-19,2025-05-20,orders.pay.naver.com,referral,(referral),page_view,1,0,7,0,2,2,11.760806,0
네이버페이,활동,2025-05-01,2025-05-19,2025-05-20,orders.pay.naver.com,referral,(referral),scroll,1,0,3,0,2,2,11.717433,0
네이버페이,활동,2025-05-01,2025-05-19,2025-05-20,orders.pay.naver.com,referral,(referral),select_item,1,0,2,0,1,1,12.176015,0
네이버페이,유입,2025-05-01,2025-05-19,2025-05-20,orders.pay.naver.com,referral,(referral),session_start,1,0,2,0,2,2,0,0
네이버페이,활동,2025-05-01,2025-05-19,2025-05-20,orders.pay.naver.com,referral,(referral),user_engagement,1,0,6,0,2,2,36.5999955,0
네이버페이,활동,2025-05-01,2025-05-19,2025-05-20,orders.pay.naver.com,referral,(referral),view_item,1,0,3,334000,2,2,0,0
네이버페이,활동,2025-05-01,2025-05-19,2025-05-20,orders.pay.naver.com,referral,(referral),view_item_list,1,0,2,0,2,2,0,0
유튜브,유입,2025-05-01,2025-05-19,2025-05-20,youtube.com,referral,(referral),first_visit,1,1,1,0,1,1,0,0
유튜브,기타,2025-05-01,2025-05-19,2025-05-20,youtube.com,referral,(referral),form_start,1,0,4,0,1,1,23.278547,0
유튜브,기타,2025-05-01,2025-05-19,2025-05-20,youtube.com,referral,(referral),form_submit,1,0,8,0,1,1,0,0
유튜브,유입,2025-05-01,2025-05-19,2025-05-20,youtube.com,referral,(referral),page_view,1,0,10,0,1,1,14.281829,0
유튜브,활동,2025-05-01,2025-05-19,2025-05-20,youtube.com,referral,(referral),scroll,1,0,2,0,1,1,9.438056,0
유튜브,유입,2025-05-01,2025-05-19,2025-05-20,youtube.com,referral,(referral),session_start,1,0,1,0,1,1,0,0
유튜브,활동,2025-05-01,2025-05-19,2025-05-20,youtube.com,referral,(referral),user_engagement,1,0,4,0,1,1,6.994004,0
유튜브,활동,2025-05-01,2025-05-19,2025-05-20,youtube.com,referral,(referral),view_item,1,0,2,184000,1,1,4.881698,0
유튜브,활동,2025-05-01,2025-05-19,2025-05-20,youtube.com,referral,(referral),view_item_list,1,0,1,0,1,1,0,0
유튜브,활동,2025-05-01,2025-05-19,2025-05-20,youtube.com,referral,(referral),view_search_results,1,0,6,0,1,1,16.383208,0
Direct,유입,2025-05-01,2025-05-19,2025-05-21,(direct),(none),(direct),first_visit,7,7,7,0,7,3,0,0.5714285714
Direct,유입,2025-05-01,2025-05-19,2025-05-21,(direct),(none),(direct),page_view,9,0,18,0,10,5,223.9265681,0.5
Direct,활동,2025-05-01,2025-05-19,2025-05-21,(direct),(none),(direct),scroll,2,0,2,0,2,2,29.29852,0
Direct,활동,2025-05-01,2025-05-19,2025-05-21,(direct),(none),(direct),select_item,3,0,3,0,3,3,3.624901333,0
Direct,유입,2025-05-01,2025-05-19,2025-05-21,(direct),(none),(direct),session_start,9,0,10,0,10,5,0,0.5
Direct,활동,2025-05-01,2025-05-19,2025-05-21,(direct),(none),(direct),user_engagement,6,0,10,0,6,5,43.14987433,0.1666666667
Direct,활동,2025-05-01,2025-05-19,2025-05-21,(direct),(none),(direct),view_item,5,0,6,888000,6,3,2.561807,0.5
Direct,활동,2025-05-01,2025-05-19,2025-05-21,(direct),(none),(direct),view_item_list,3,0,3,0,3,3,1.514781333,0
구분 불가 (not set),관심,2025-05-01,2025-05-19,2025-05-21,(not set),(not set),(not set),add_to_cart,1,0,2,284000,1,0,5.330593,1
구분 불가 (not set),유입,2025-05-01,2025-05-19,2025-05-21,(not set),(not set),(not set),page_view,2,0,11,0,2,0,63.7206725,1
구분 불가 (not set),활동,2025-05-01,2025-05-19,2025-05-21,(not set),(not set),(not set),scroll,2,0,4,0,2,0,36.377324,1
구분 불가 (not set),활동,2025-05-01,2025-05-19,2025-05-21,(not set),(not set),(not set),user_engagement,1,0,9,0,1,0,86.240006,1
구분 불가 (not set),활동,2025-05-01,2025-05-19,2025-05-21,(not set),(not set),(not set),view_item,1,0,2,284000,1,0,0,1
구분 불가 (not set),활동,2025-05-01,2025-05-19,2025-05-21,(not set),(not set),(not set),view_item_list,2,0,5,0,2,0,0,1
자사 (디버깅),기타,2025-05-01,2025-05-19,2025-05-21,antome.cafe24.com,referral,(referral),form_start,1,0,3,0,2,2,2.689114,0
자사 (디버깅),기타,2025-05-01,2025-05-19,2025-05-21,antome.cafe24.com,referral,(referral),form_submit,1,0,6,0,2,2,0.5164295,0
자사 (디버깅),유입,2025-05-01,2025-05-19,2025-05-21,antome.cafe24.com,referral,(referral),page_view,2,0,25,0,4,4,22.13535675,0
자사 (디버깅),활동,2025-05-01,2025-05-19,2025-05-21,antome.cafe24.com,referral,(referral),scroll,2,0,2,0,2,2,5.006471,0
자사 (디버깅),활동,2025-05-01,2025-05-19,2025-05-21,antome.cafe24.com,referral,(referral),select_item,2,0,3,0,2,2,0,0
자사 (디버깅),유입,2025-05-01,2025-05-19,2025-05-21,antome.cafe24.com,referral,(referral),session_start,2,0,6,0,6,4,0,0.3333333333
자사 (디버깅),활동,2025-05-01,2025-05-19,2025-05-21,antome.cafe24.com,referral,(referral),user_engagement,2,0,20,0,5,3,758.4151458,0.4
자사 (디버깅),활동,2025-05-01,2025-05-19,2025-05-21,antome.cafe24.com,referral,(referral),view_item,2,0,6,628000,4,4,0,0
자사 (디버깅),활동,2025-05-01,2025-05-19,2025-05-21,antome.cafe24.com,referral,(referral),view_item_list,2,0,7,0,2,2,0,0
자사 (디버깅),활동,2025-05-01,2025-05-19,2025-05-21,antome.cafe24.com,referral,(referral),view_search_results,1,0,3,0,2,2,1.8635665,0
구글 Organic,유입,2025-05-01,2025-05-19,2025-05-21,google,organic,(organic),first_visit,1,1,1,0,1,1,0,0
구글 Organic,유입,2025-05-01,2025-05-19,2025-05-21,google,organic,(organic),page_view,1,0,3,0,1,1,153.926953,0
구글 Organic,활동,2025-05-01,2025-05-19,2025-05-21,google,organic,(organic),scroll,1,0,2,0,1,1,10.556995,0
구글 Organic,유입,2025-05-01,2025-05-19,2025-05-21,google,organic,(organic),session_start,1,0,1,0,1,1,0,0
구글 Organic,활동,2025-05-01,2025-05-19,2025-05-21,google,organic,(organic),user_engagement,1,0,2,0,1,1,868.98945,0
구글 Organic,활동,2025-05-01,2025-05-19,2025-05-21,google,organic,(organic),view_item_list,1,0,1,0,1,1,0,0
메타 광고,유입,2025-05-01,2025-05-19,2025-05-21,l.instagram.com,referral,(referral),first_visit,14,14,14,0,14,11,0,0.2142857143
메타 광고,기타,2025-05-01,2025-05-19,2025-05-21,l.instagram.com,referral,(referral),form_start,1,0,1,0,1,1,6.743414,0
메타 광고,기타,2025-05-01,2025-05-19,2025-05-21,l.instagram.com,referral,(referral),form_submit,1,0,1,0,1,1,0.835362,0
메타 광고,유입,2025-05-01,2025-05-19,2025-05-21,l.instagram.com,referral,(referral),page_view,17,0,69,0,18,14,29.06402372,0.2222222222
메타 광고,활동,2025-05-01,2025-05-19,2025-05-21,l.instagram.com,referral,(referral),scroll,12,0,21,0,13,13,19.57162915,0
메타 광고,활동,2025-05-01,2025-05-19,2025-05-21,l.instagram.com,referral,(referral),select_item,7,0,12,0,8,8,4.520297,0
메타 광고,유입,2025-05-01,2025-05-19,2025-05-21,l.instagram.com,referral,(referral),session_start,17,0,18,0,18,14,0,0.2222222222
메타 광고,활동,2025-05-01,2025-05-19,2025-05-21,l.instagram.com,referral,(referral),sign_up,1,0,1,0,1,1,0,0
메타 광고,활동,2025-05-01,2025-05-19,2025-05-21,l.instagram.com,referral,(referral),user_engagement,12,0,42,0,13,13,300.6636802,0
메타 광고,활동,2025-05-01,2025-05-19,2025-05-21,l.instagram.com,referral,(referral),view_item,10,0,21,3778000,11,9,1.424457273,0.1818181818
메타 광고,활동,2025-05-01,2025-05-19,2025-05-21,l.instagram.com,referral,(referral),view_item_list,11,0,23,0,12,12,0.2867755,0
네이버 Organic,유입,2025-05-01,2025-05-19,2025-05-21,m.search.naver.com,referral,(referral),first_visit,1,1,1,0,1,1,0,0
네이버 Organic,유입,2025-05-01,2025-05-19,2025-05-21,m.search.naver.com,referral,(referral),page_view,1,0,3,0,1,1,10.88596,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-21,m.search.naver.com,referral,(referral),scroll,1,0,1,0,1,1,0.002736,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-21,m.search.naver.com,referral,(referral),select_item,1,0,1,0,1,1,0,0
네이버 Organic,유입,2025-05-01,2025-05-19,2025-05-21,m.search.naver.com,referral,(referral),session_start,1,0,1,0,1,1,0,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-21,m.search.naver.com,referral,(referral),user_engagement,1,0,2,0,1,1,95.661095,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-21,m.search.naver.com,referral,(referral),view_item,1,0,1,148000,1,1,0,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-21,m.search.naver.com,referral,(referral),view_item_list,1,0,1,0,1,1,0,0
네이버 Organic,유입,2025-05-01,2025-05-19,2025-05-21,naver,organic,(organic),first_visit,1,1,1,0,1,1,0,0
네이버 Organic,유입,2025-05-01,2025-05-19,2025-05-21,naver,organic,(organic),page_view,1,0,5,0,1,1,18.320743,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-21,naver,organic,(organic),scroll,1,0,1,0,1,1,4.998622,0
네이버 Organic,활동,2025-05-01,2025-05-19,2025-05-21,naver,organic,(organic),select_item,1,0,2,0,1,1,6.760347,0
