광고세트,연령,유형구분,타겟팅,비용,노출,링크클릭,전환수,전환값,ROAS,CPA
0.브랜디드-MO-스스 1위 1500원,14세 ~ 18세,네이버_파워링크,타겟팅,2596.0,501,4.0,0.0,0.0,0.0,0.0
0.브랜디드-MO-스스 1위 1500원,14세 미만,네이버_파워링크,타겟팅,0.0,42,0.0,0.0,0.0,0.0,0.0
0.브랜디드-MO-스스 1위 1500원,19세 ~ 24세,네이버_파워링크,타겟팅,4796.0,1120,16.0,0.0,0.0,0.0,0.0
0.브랜디드-MO-스스 1위 1500원,25세 ~ 29세,네이버_파워링크,타겟팅,4191.0,1671,33.0,7.0,203500.0,4855.643044619423,598.7142857142857
0.브랜디드-MO-스스 1위 1500원,30세 ~ 34세,네이버_파워링크,타겟팅,5236.0,1718,43.0,9.0,381650.0,7288.96103896104,581.7777777777778
0.브랜디드-MO-스스 1위 1500원,35세 ~ 39세,네이버_파워링크,타겟팅,6919.0,1413,22.0,7.0,210100.0,3036.5659777424485,988.4285714285714
0.브랜디드-MO-스스 1위 1500원,40세 ~ 44세,네이버_파워링크,타겟팅,3795.0,1341,28.0,6.0,230710.0,6079.31488801054,632.5
0.브랜디드-MO-스스 1위 1500원,45세 ~ 49세,네이버_파워링크,타겟팅,6391.0,913,16.0,0.0,0.0,0.0,0.0
0.브랜디드-MO-스스 1위 1500원,50세 ~ 54세,네이버_파워링크,타겟팅,1815.0,710,7.0,2.0,107560.0,5926.170798898072,907.5
0.브랜디드-MO-스스 1위 1500원,55세 ~ 59세,네이버_파워링크,타겟팅,1771.0,351,3.0,0.0,0.0,0.0,0.0
0.브랜디드-MO-스스 1위 1500원,60세 ~ 99세,네이버_파워링크,타겟팅,3344.0,434,7.0,0.0,0.0,0.0,0.0
0.브랜디드-MO-스스 1위 1500원,알 수 없음,네이버_파워링크,타겟팅,3003.0,7439,13.0,0.0,0.0,0.0,0.0
0.브랜디드-PC-스스 3위,14세 ~ 18세,네이버_파워링크,타겟팅,77.0,2142,1.0,0.0,0.0,0.0,0.0
0.브랜디드-PC-스스 3위,14세 미만,네이버_파워링크,타겟팅,0.0,81,0.0,0.0,0.0,0.0,0.0
0.브랜디드-PC-스스 3위,19세 ~ 24세,네이버_파워링크,타겟팅,319.0,4619,1.0,0.0,0.0,0.0,0.0
0.브랜디드-PC-스스 3위,25세 ~ 29세,네이버_파워링크,타겟팅,0.0,3408,0.0,0.0,0.0,0.0,0.0
0.브랜디드-PC-스스 3위,30세 ~ 34세,네이버_파워링크,타겟팅,847.0,1969,3.0,0.0,0.0,0.0,0.0
0.브랜디드-PC-스스 3위,35세 ~ 39세,네이버_파워링크,타겟팅,319.0,658,1.0,2.0,25500.0,7993.730407523511,159.5
0.브랜디드-PC-스스 3위,40세 ~ 44세,네이버_파워링크,타겟팅,275.0,524,1.0,0.0,0.0,0.0,0.0
0.브랜디드-PC-스스 3위,45세 ~ 49세,네이버_파워링크,타겟팅,0.0,416,0.0,0.0,0.0,0.0,0.0
0.브랜디드-PC-스스 3위,50세 ~ 54세,네이버_파워링크,타겟팅,264.0,263,1.0,0.0,0.0,0.0,0.0
0.브랜디드-PC-스스 3위,55세 ~ 59세,네이버_파워링크,타겟팅,0.0,226,0.0,0.0,0.0,0.0,0.0
0.브랜디드-PC-스스 3위,60세 ~ 99세,네이버_파워링크,타겟팅,0.0,150,0.0,0.0,0.0,0.0,0.0
0.브랜디드-PC-스스 3위,알 수 없음,네이버_파워링크,타겟팅,594.0,2260,2.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1300원,14세 ~ 18세,네이버_파워링크,타겟팅,0.0,4,0.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1300원,19세 ~ 24세,네이버_파워링크,타겟팅,0.0,16,0.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1300원,25세 ~ 29세,네이버_파워링크,타겟팅,0.0,53,0.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1300원,30세 ~ 34세,네이버_파워링크,타겟팅,0.0,55,0.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1300원,35세 ~ 39세,네이버_파워링크,타겟팅,0.0,31,0.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1300원,40세 ~ 44세,네이버_파워링크,타겟팅,341.0,53,1.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1300원,45세 ~ 49세,네이버_파워링크,타겟팅,0.0,16,0.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1300원,50세 ~ 54세,네이버_파워링크,타겟팅,88.0,23,2.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1300원,55세 ~ 59세,네이버_파워링크,타겟팅,0.0,4,0.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1300원,60세 ~ 99세,네이버_파워링크,타겟팅,0.0,2,0.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1300원,알 수 없음,네이버_파워링크,타겟팅,0.0,13,0.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1500원,14세 ~ 18세,네이버_파워링크,타겟팅,165.0,362,1.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1500원,14세 미만,네이버_파워링크,타겟팅,0.0,28,0.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1500원,19세 ~ 24세,네이버_파워링크,타겟팅,825.0,1505,3.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1500원,25세 ~ 29세,네이버_파워링크,타겟팅,3839.0,2249,11.0,1.0,27930.0,727.5332117738994,3839.0
1.브랜디드-MO-스스 1위 1500원,30세 ~ 34세,네이버_파워링크,타겟팅,1331.0,2235,6.0,1.0,28130.0,2113.4485349361385,1331.0
1.브랜디드-MO-스스 1위 1500원,35세 ~ 39세,네이버_파워링크,타겟팅,660.0,1740,3.0,1.0,27930.0,4231.818181818182,660.0
1.브랜디드-MO-스스 1위 1500원,40세 ~ 44세,네이버_파워링크,타겟팅,1914.0,1653,9.0,1.0,28090.0,1467.6071055381399,1914.0
1.브랜디드-MO-스스 1위 1500원,45세 ~ 49세,네이버_파워링크,타겟팅,2211.0,1194,8.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1500원,50세 ~ 54세,네이버_파워링크,타겟팅,550.0,985,3.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1500원,55세 ~ 59세,네이버_파워링크,타겟팅,484.0,467,1.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1500원,60세 ~ 99세,네이버_파워링크,타겟팅,209.0,474,2.0,1.0,15000.0,7177.033492822966,209.0
1.브랜디드-MO-스스 1위 1500원,알 수 없음,네이버_파워링크,타겟팅,88.0,563,1.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1700원,14세 ~ 18세,네이버_파워링크,타겟팅,0.0,7,0.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1700원,14세 미만,네이버_파워링크,타겟팅,0.0,1,0.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1700원,19세 ~ 24세,네이버_파워링크,타겟팅,418.0,20,1.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1700원,25세 ~ 29세,네이버_파워링크,타겟팅,451.0,36,2.0,1.0,27160.0,6022.172949002217,451.0
1.브랜디드-MO-스스 1위 1700원,30세 ~ 34세,네이버_파워링크,타겟팅,0.0,64,1.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1700원,35세 ~ 39세,네이버_파워링크,타겟팅,374.0,47,1.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1700원,40세 ~ 44세,네이버_파워링크,타겟팅,0.0,47,0.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1700원,45세 ~ 49세,네이버_파워링크,타겟팅,418.0,24,1.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1700원,50세 ~ 54세,네이버_파워링크,타겟팅,374.0,20,1.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1700원,55세 ~ 59세,네이버_파워링크,타겟팅,0.0,11,0.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1700원,60세 ~ 99세,네이버_파워링크,타겟팅,77.0,6,1.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 1700원,알 수 없음,네이버_파워링크,타겟팅,0.0,11,0.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 600,14세 ~ 18세,네이버_파워링크,타겟팅,0.0,4,0.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 600,19세 ~ 24세,네이버_파워링크,타겟팅,0.0,49,0.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 600,25세 ~ 29세,네이버_파워링크,타겟팅,0.0,45,0.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 600,30세 ~ 34세,네이버_파워링크,타겟팅,572.0,40,1.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 600,35세 ~ 39세,네이버_파워링크,타겟팅,0.0,23,0.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 600,40세 ~ 44세,네이버_파워링크,타겟팅,0.0,5,0.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 600,45세 ~ 49세,네이버_파워링크,타겟팅,0.0,7,0.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 600,50세 ~ 54세,네이버_파워링크,타겟팅,0.0,6,0.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 600,55세 ~ 59세,네이버_파워링크,타겟팅,0.0,4,0.0,0.0,0.0,0.0,0.0
1.브랜디드-MO-스스 1위 600,알 수 없음,네이버_파워링크,타겟팅,0.0,6,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 1000원,19세 ~ 24세,네이버_파워링크,타겟팅,0.0,1,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 1000원,25세 ~ 29세,네이버_파워링크,타겟팅,0.0,5,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 1000원,30세 ~ 34세,네이버_파워링크,타겟팅,319.0,13,1.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 1000원,35세 ~ 39세,네이버_파워링크,타겟팅,0.0,5,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 1000원,40세 ~ 44세,네이버_파워링크,타겟팅,0.0,7,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 1000원,45세 ~ 49세,네이버_파워링크,타겟팅,0.0,5,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 1000원,50세 ~ 54세,네이버_파워링크,타겟팅,0.0,1,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 1000원,55세 ~ 59세,네이버_파워링크,타겟팅,0.0,1,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 1000원,알 수 없음,네이버_파워링크,타겟팅,0.0,12,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 1500원,14세 ~ 18세,네이버_파워링크,타겟팅,0.0,3,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 1500원,19세 ~ 24세,네이버_파워링크,타겟팅,330.0,13,1.0,1.0,26380.0,7993.939393939394,330.0
1.브랜디드-PC-스스 1위 1500원,25세 ~ 29세,네이버_파워링크,타겟팅,231.0,37,2.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 1500원,30세 ~ 34세,네이버_파워링크,타겟팅,253.0,37,1.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 1500원,35세 ~ 39세,네이버_파워링크,타겟팅,154.0,32,1.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 1500원,40세 ~ 44세,네이버_파워링크,타겟팅,0.0,24,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 1500원,45세 ~ 49세,네이버_파워링크,타겟팅,0.0,20,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 1500원,50세 ~ 54세,네이버_파워링크,타겟팅,0.0,3,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 1500원,55세 ~ 59세,네이버_파워링크,타겟팅,0.0,3,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 1500원,60세 ~ 99세,네이버_파워링크,타겟팅,0.0,4,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 1500원,알 수 없음,네이버_파워링크,타겟팅,0.0,82,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 500,19세 ~ 24세,네이버_파워링크,타겟팅,0.0,2,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 500,25세 ~ 29세,네이버_파워링크,타겟팅,0.0,9,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 500,30세 ~ 34세,네이버_파워링크,타겟팅,0.0,9,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 500,35세 ~ 39세,네이버_파워링크,타겟팅,0.0,3,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 500,40세 ~ 44세,네이버_파워링크,타겟팅,0.0,1,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 500,50세 ~ 54세,네이버_파워링크,타겟팅,0.0,1,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 500,알 수 없음,네이버_파워링크,타겟팅,77.0,7,1.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 500원,14세 ~ 18세,네이버_파워링크,타겟팅,0.0,7,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 500원,19세 ~ 24세,네이버_파워링크,타겟팅,341.0,18,1.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 500원,25세 ~ 29세,네이버_파워링크,타겟팅,0.0,77,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 500원,30세 ~ 34세,네이버_파워링크,타겟팅,0.0,59,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 500원,35세 ~ 39세,네이버_파워링크,타겟팅,0.0,22,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 500원,40세 ~ 44세,네이버_파워링크,타겟팅,0.0,26,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 500원,45세 ~ 49세,네이버_파워링크,타겟팅,0.0,15,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 500원,50세 ~ 54세,네이버_파워링크,타겟팅,0.0,14,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 500원,55세 ~ 59세,네이버_파워링크,타겟팅,0.0,1,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 500원,60세 ~ 99세,네이버_파워링크,타겟팅,0.0,5,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 500원,알 수 없음,네이버_파워링크,타겟팅,220.0,100,2.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 800원,14세 ~ 18세,네이버_파워링크,타겟팅,0.0,1,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 800원,19세 ~ 24세,네이버_파워링크,타겟팅,0.0,3,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 800원,25세 ~ 29세,네이버_파워링크,타겟팅,0.0,17,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 800원,30세 ~ 34세,네이버_파워링크,타겟팅,0.0,23,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 800원,35세 ~ 39세,네이버_파워링크,타겟팅,0.0,18,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 800원,40세 ~ 44세,네이버_파워링크,타겟팅,0.0,3,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 800원,45세 ~ 49세,네이버_파워링크,타겟팅,0.0,7,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 800원,50세 ~ 54세,네이버_파워링크,타겟팅,0.0,4,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 800원,55세 ~ 59세,네이버_파워링크,타겟팅,0.0,1,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 800원,60세 ~ 99세,네이버_파워링크,타겟팅,0.0,6,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위 800원,알 수 없음,네이버_파워링크,타겟팅,0.0,16,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위_1000원,14세 ~ 18세,네이버_파워링크,타겟팅,0.0,5,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위_1000원,19세 ~ 24세,네이버_파워링크,타겟팅,330.0,30,1.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위_1000원,25세 ~ 29세,네이버_파워링크,타겟팅,77.0,62,1.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위_1000원,30세 ~ 34세,네이버_파워링크,타겟팅,0.0,65,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위_1000원,35세 ~ 39세,네이버_파워링크,타겟팅,0.0,28,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위_1000원,40세 ~ 44세,네이버_파워링크,타겟팅,0.0,32,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위_1000원,45세 ~ 49세,네이버_파워링크,타겟팅,638.0,15,1.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위_1000원,50세 ~ 54세,네이버_파워링크,타겟팅,0.0,4,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위_1000원,60세 ~ 99세,네이버_파워링크,타겟팅,0.0,4,0.0,0.0,0.0,0.0,0.0
1.브랜디드-PC-스스 1위_1000원,알 수 없음,네이버_파워링크,타겟팅,77.0,301,1.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외-M,14세 ~ 18세,네이버_쇼핑검색,타겟팅,0.0,17,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외-M,14세 미만,네이버_쇼핑검색,타겟팅,55.0,7,1.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외-M,19세 ~ 24세,네이버_쇼핑검색,타겟팅,3289.0,122,15.0,5.0,146320.0,4448.768622681666,657.8
1.브랜디드-주요키워드제외-M,25세 ~ 29세,네이버_쇼핑검색,타겟팅,3509.0,232,16.0,2.0,55160.0,1571.9578227415218,1754.5
1.브랜디드-주요키워드제외-M,30세 ~ 34세,네이버_쇼핑검색,타겟팅,5225.0,258,15.0,4.0,99000.0,1894.736842105263,1306.25
1.브랜디드-주요키워드제외-M,35세 ~ 39세,네이버_쇼핑검색,타겟팅,2376.0,219,14.0,5.0,228600.0,9621.212121212122,475.2
1.브랜디드-주요키워드제외-M,40세 ~ 44세,네이버_쇼핑검색,타겟팅,1617.0,195,5.0,2.0,42660.0,2638.2189239332097,808.5
1.브랜디드-주요키워드제외-M,45세 ~ 49세,네이버_쇼핑검색,타겟팅,3993.0,103,7.0,1.0,27160.0,680.190333082895,3993.0
1.브랜디드-주요키워드제외-M,50세 ~ 54세,네이버_쇼핑검색,타겟팅,1210.0,91,4.0,1.0,15000.0,1239.6694214876034,1210.0
1.브랜디드-주요키워드제외-M,55세 ~ 59세,네이버_쇼핑검색,타겟팅,0.0,42,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외-M,60세 ~ 99세,네이버_쇼핑검색,타겟팅,55.0,26,1.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외-M,알 수 없음,네이버_쇼핑검색,타겟팅,814.0,124,5.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외-MO,14세 ~ 18세,네이버_쇼핑검색,타겟팅,286.0,7,2.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외-MO,19세 ~ 24세,네이버_쇼핑검색,타겟팅,946.0,55,7.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외-MO,25세 ~ 29세,네이버_쇼핑검색,타겟팅,1474.0,64,9.0,1.0,27160.0,1842.6051560379917,1474.0
1.브랜디드-주요키워드제외-MO,30세 ~ 34세,네이버_쇼핑검색,타겟팅,671.0,64,6.0,1.0,31660.0,4718.3308494783905,671.0
1.브랜디드-주요키워드제외-MO,35세 ~ 39세,네이버_쇼핑검색,타겟팅,495.0,32,4.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외-MO,40세 ~ 44세,네이버_쇼핑검색,타겟팅,154.0,24,1.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외-MO,45세 ~ 49세,네이버_쇼핑검색,타겟팅,264.0,13,2.0,2.0,32500.0,12310.60606060606,132.0
1.브랜디드-주요키워드제외-MO,50세 ~ 54세,네이버_쇼핑검색,타겟팅,451.0,6,2.0,1.0,28000.0,6208.425720620843,451.0
1.브랜디드-주요키워드제외-MO,55세 ~ 59세,네이버_쇼핑검색,타겟팅,0.0,6,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외-MO,60세 ~ 99세,네이버_쇼핑검색,타겟팅,0.0,1,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외-MO,알 수 없음,네이버_쇼핑검색,타겟팅,440.0,17,1.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외-PC,19세 ~ 24세,네이버_쇼핑검색,타겟팅,0.0,1,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외-PC,25세 ~ 29세,네이버_쇼핑검색,타겟팅,176.0,11,1.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외-PC,30세 ~ 34세,네이버_쇼핑검색,타겟팅,0.0,8,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외-PC,35세 ~ 39세,네이버_쇼핑검색,타겟팅,418.0,8,2.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외-PC,40세 ~ 44세,네이버_쇼핑검색,타겟팅,396.0,7,1.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외-PC,45세 ~ 49세,네이버_쇼핑검색,타겟팅,0.0,1,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외-PC,50세 ~ 54세,네이버_쇼핑검색,타겟팅,0.0,2,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외-PC,알 수 없음,네이버_쇼핑검색,타겟팅,143.0,15,1.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_MO_1위,14세 ~ 18세,네이버_쇼핑검색,타겟팅,440.0,72,8.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_MO_1위,14세 미만,네이버_쇼핑검색,타겟팅,0.0,2,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_MO_1위,19세 ~ 24세,네이버_쇼핑검색,타겟팅,440.0,122,8.0,2.0,56930.0,12938.636363636362,220.0
1.브랜디드-주요키워드제외_MO_1위,25세 ~ 29세,네이버_쇼핑검색,타겟팅,1441.0,202,17.0,4.0,130960.0,9088.133240804997,360.25
1.브랜디드-주요키워드제외_MO_1위,30세 ~ 34세,네이버_쇼핑검색,타겟팅,1408.0,180,21.0,5.0,200730.0,14256.392045454546,281.6
1.브랜디드-주요키워드제외_MO_1위,35세 ~ 39세,네이버_쇼핑검색,타겟팅,660.0,146,12.0,2.0,55860.0,8463.636363636364,330.0
1.브랜디드-주요키워드제외_MO_1위,40세 ~ 44세,네이버_쇼핑검색,타겟팅,660.0,190,12.0,4.0,143060.0,21675.757575757576,165.0
1.브랜디드-주요키워드제외_MO_1위,45세 ~ 49세,네이버_쇼핑검색,타겟팅,1078.0,157,15.0,2.0,82600.0,7662.337662337663,539.0
1.브랜디드-주요키워드제외_MO_1위,50세 ~ 54세,네이버_쇼핑검색,타겟팅,847.0,156,6.0,3.0,113460.0,13395.513577331758,282.3333333333333
1.브랜디드-주요키워드제외_MO_1위,55세 ~ 59세,네이버_쇼핑검색,타겟팅,330.0,47,6.0,1.0,87000.0,26363.636363636364,330.0
1.브랜디드-주요키워드제외_MO_1위,60세 ~ 99세,네이버_쇼핑검색,타겟팅,0.0,52,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_MO_1위,알 수 없음,네이버_쇼핑검색,타겟팅,0.0,115,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC,14세 ~ 18세,네이버_쇼핑검색,타겟팅,0.0,1,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC,19세 ~ 24세,네이버_쇼핑검색,타겟팅,0.0,10,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC,25세 ~ 29세,네이버_쇼핑검색,타겟팅,770.0,17,3.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC,30세 ~ 34세,네이버_쇼핑검색,타겟팅,1837.0,43,7.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC,35세 ~ 39세,네이버_쇼핑검색,타겟팅,55.0,19,1.0,1.0,28000.0,50909.090909090904,55.0
1.브랜디드-주요키워드제외_PC,40세 ~ 44세,네이버_쇼핑검색,타겟팅,0.0,11,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC,45세 ~ 49세,네이버_쇼핑검색,타겟팅,0.0,7,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC,50세 ~ 54세,네이버_쇼핑검색,타겟팅,0.0,6,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC,60세 ~ 99세,네이버_쇼핑검색,타겟팅,0.0,2,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC,알 수 없음,네이버_쇼핑검색,타겟팅,55.0,105,1.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC_1위1000,19세 ~ 24세,네이버_쇼핑검색,타겟팅,55.0,2,1.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC_1위1000,25세 ~ 29세,네이버_쇼핑검색,타겟팅,55.0,8,1.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC_1위1000,30세 ~ 34세,네이버_쇼핑검색,타겟팅,0.0,6,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC_1위1000,35세 ~ 39세,네이버_쇼핑검색,타겟팅,55.0,6,1.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC_1위1000,40세 ~ 44세,네이버_쇼핑검색,타겟팅,0.0,5,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC_1위1000,45세 ~ 49세,네이버_쇼핑검색,타겟팅,55.0,5,1.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC_1위1000,50세 ~ 54세,네이버_쇼핑검색,타겟팅,0.0,3,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC_1위1000,55세 ~ 59세,네이버_쇼핑검색,타겟팅,0.0,3,0.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC_1위1000,60세 ~ 99세,네이버_쇼핑검색,타겟팅,55.0,2,1.0,0.0,0.0,0.0,0.0
1.브랜디드-주요키워드제외_PC_1위1000,알 수 없음,네이버_쇼핑검색,타겟팅,55.0,19,1.0,0.0,0.0,0.0,0.0
