월,주,일,광고세트,기기플랫폼,유형구분,타겟팅,브랜드명,상품명,프로모션,비용,노출,클릭,전환수,전환값,ROAS,CPA,CPC,기기플랫폼_통합,유형구분_통합
2025-07,2025-07-28/2025-08-03,2025-07-31,메타-트래픽-안토메-W컨셉-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,W컨셉,10.66,4233,486,0,0.0,0.0,0.0,0.021934156378600824,앱,트래픽
2025-07,2025-07-28/2025-08-03,2025-07-31,메타-트래픽-안토메-W컨셉-2050-여성-의류_리테일_구매_관심사,Mobile web,메타_트래픽,타겟팅,안토메,전제품,W컨셉,0.35,184,29,0,0.0,0.0,0.0,0.01206896551724138,모바일웹,트래픽
2025-08,2025-07-28/2025-08-03,2025-08-01,메타-전환-안토메-아카이브세일-2050-리타겟팅,Mobile app,메타_전환,리타겟팅,안토메,전제품,아카이브세일,2.82,196,22,0,0.0,0.0,0.0,0.12818181818181817,앱,전환
2025-08,2025-07-28/2025-08-03,2025-08-01,메타-전환-안토메-아카이브세일-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,아카이브세일,24.18,1982,179,3,104.21,430.97601323407775,8.06,0.13508379888268157,앱,전환
2025-08,2025-07-28/2025-08-03,2025-08-01,메타-전환-안토메-아카이브세일-2050-여성-의류_리테일_구매_관심사,Mobile web,메타_전환,타겟팅,안토메,전제품,아카이브세일,0.0,1,0,0,0.0,0.0,0.0,0.0,모바일웹,전환
2025-08,2025-07-28/2025-08-03,2025-08-01,메타-전환-안토메-위클리셀렉티드-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,위클리셀렉티드,11.95,1063,27,0,0.0,0.0,0.0,0.4425925925925926,앱,전환
2025-08,2025-07-28/2025-08-03,2025-08-01,메타-전환-안토메-위클리셀렉티드-2050-여성-의류_리테일_구매_관심사,Uncategorized,메타_전환,타겟팅,안토메,전제품,위클리셀렉티드,0.0,0,0,0,0.0,0.0,0.0,0.0,Uncategorized,전환
2025-08,2025-07-28/2025-08-03,2025-08-01,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.16,19,3,0,0.0,0.0,0.0,0.05333333333333334,웹,트래픽
2025-08,2025-07-28/2025-08-03,2025-08-01,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,16.64,2043,151,0,0.0,0.0,0.0,0.11019867549668874,앱,트래픽
2025-08,2025-07-28/2025-08-03,2025-08-01,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile web,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.02,5,0,0,0.0,0.0,0.0,0.0,모바일웹,트래픽
2025-08,2025-07-28/2025-08-03,2025-08-02,메타-전환-안토메-W컨셉_썸머페스타-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,W컨셉,0.0,0,0,0,0.0,0.0,0.0,0.0,앱,전환
2025-08,2025-07-28/2025-08-03,2025-08-02,메타-전환-안토메-아카이브세일-2050-리타겟팅,Mobile app,메타_전환,리타겟팅,안토메,전제품,아카이브세일,3.46,252,27,0,0.0,0.0,0.0,0.12814814814814815,앱,전환
2025-08,2025-07-28/2025-08-03,2025-08-02,메타-전환-안토메-아카이브세일-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,아카이브세일,14.58,1323,140,0,0.0,0.0,0.0,0.10414285714285715,앱,전환
2025-08,2025-07-28/2025-08-03,2025-08-02,메타-전환-안토메-아카이브세일-2050-여성-의류_리테일_구매_관심사,Mobile web,메타_전환,타겟팅,안토메,전제품,아카이브세일,0.0,2,0,0,0.0,0.0,0.0,0.0,모바일웹,전환
2025-08,2025-07-28/2025-08-03,2025-08-02,메타-전환-안토메-위클리셀렉티드-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,위클리셀렉티드,18.14,1354,40,0,0.0,0.0,0.0,0.4535,앱,전환
2025-08,2025-07-28/2025-08-03,2025-08-02,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.08,20,1,0,0.0,0.0,0.0,0.08,웹,트래픽
2025-08,2025-07-28/2025-08-03,2025-08-02,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,17.13,2641,178,0,0.0,0.0,0.0,0.09623595505617977,앱,트래픽
2025-08,2025-07-28/2025-08-03,2025-08-02,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile web,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.04,9,0,0,0.0,0.0,0.0,0.0,모바일웹,트래픽
2025-08,2025-07-28/2025-08-03,2025-08-03,메타-전환-안토메-아카이브세일-2050-리타겟팅,Mobile app,메타_전환,리타겟팅,안토메,전제품,아카이브세일,2.85,265,26,1,109.01,3824.9122807017543,2.85,0.10961538461538461,앱,전환
2025-08,2025-07-28/2025-08-03,2025-08-03,메타-전환-안토메-아카이브세일-2050-리타겟팅,Uncategorized,메타_전환,리타겟팅,안토메,전제품,아카이브세일,0.0,0,0,0,0.0,0.0,0.0,0.0,Uncategorized,전환
2025-08,2025-07-28/2025-08-03,2025-08-03,메타-전환-안토메-아카이브세일-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,아카이브세일,17.06,1577,155,1,48.03,281.53575615474796,17.06,0.11006451612903224,앱,전환
2025-08,2025-07-28/2025-08-03,2025-08-03,메타-전환-안토메-위클리셀렉티드-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,위클리셀렉티드,19.6,1118,42,0,0.0,0.0,0.0,0.4666666666666667,앱,전환
2025-08,2025-07-28/2025-08-03,2025-08-03,메타-전환-안토메-위클리셀렉티드-2050-여성-의류_리테일_구매_관심사,Mobile web,메타_전환,타겟팅,안토메,전제품,위클리셀렉티드,0.01,1,0,0,0.0,0.0,0.0,0.0,모바일웹,전환
2025-08,2025-07-28/2025-08-03,2025-08-03,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.02,3,0,0,0.0,0.0,0.0,0.0,웹,트래픽
2025-08,2025-07-28/2025-08-03,2025-08-03,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,18.98,3471,144,0,0.0,0.0,0.0,0.13180555555555556,앱,트래픽
2025-08,2025-07-28/2025-08-03,2025-08-03,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile web,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.04,13,0,0,0.0,0.0,0.0,0.0,모바일웹,트래픽
2025-08,2025-07-28/2025-08-03,2025-08-03,메타-트래픽-안토메-W컨셉-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,W컨셉,0.0,0,0,0,0.0,0.0,0.0,0.0,앱,트래픽
2025-08,2025-08-04/2025-08-10,2025-08-04,메타-전환-안토메-아카이브세일-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,아카이브세일,0.0,0,0,0,0.0,0.0,0.0,0.0,앱,전환
2025-08,2025-08-04/2025-08-10,2025-08-04,메타-전환-안토메-위클리셀렉티드-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,위클리셀렉티드,0.0,0,0,0,0.0,0.0,0.0,0.0,앱,전환
2025-08,2025-08-04/2025-08-10,2025-08-04,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.04,11,2,0,0.0,0.0,0.0,0.02,웹,트래픽
2025-08,2025-08-04/2025-08-10,2025-08-04,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,18.17,2200,155,0,0.0,0.0,0.0,0.11722580645161292,앱,트래픽
2025-08,2025-08-04/2025-08-10,2025-08-04,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile web,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.04,4,0,0,0.0,0.0,0.0,0.0,모바일웹,트래픽
2025-08,2025-08-04/2025-08-10,2025-08-05,메타-전환-안토메-아카이브세일-2050-리타겟팅,Mobile app,메타_전환,리타겟팅,안토메,전제품,아카이브세일,0.0,0,0,0,0.0,0.0,0.0,0.0,앱,전환
2025-08,2025-08-04/2025-08-10,2025-08-05,메타-전환-안토메-아카이브세일-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,아카이브세일,0.0,0,0,0,0.0,0.0,0.0,0.0,앱,전환
2025-08,2025-08-04/2025-08-10,2025-08-05,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.02,9,0,0,0.0,0.0,0.0,0.0,웹,트래픽
2025-08,2025-08-04/2025-08-10,2025-08-05,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,18.39,2256,171,0,0.0,0.0,0.0,0.10754385964912282,앱,트래픽
2025-08,2025-08-04/2025-08-10,2025-08-05,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile web,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.02,5,0,0,0.0,0.0,0.0,0.0,모바일웹,트래픽
2025-08,2025-08-04/2025-08-10,2025-08-05,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Uncategorized,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.0,0,0,0,0.0,0.0,0.0,0.0,Uncategorized,트래픽
2025-08,2025-08-04/2025-08-10,2025-08-06,메타-전환-안토메-아카이브세일-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,아카이브세일,0.0,0,0,0,0.0,0.0,0.0,0.0,앱,전환
2025-08,2025-08-04/2025-08-10,2025-08-06,메타-전환-안토메-위클리셀렉티드-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,위클리셀렉티드,0.0,0,0,0,0.0,0.0,0.0,0.0,앱,전환
2025-08,2025-08-04/2025-08-10,2025-08-06,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.05,9,1,0,0.0,0.0,0.0,0.05,웹,트래픽
2025-08,2025-08-04/2025-08-10,2025-08-06,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,17.65,2247,148,0,0.0,0.0,0.0,0.11925675675675675,앱,트래픽
2025-08,2025-08-04/2025-08-10,2025-08-06,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile web,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.05,14,1,0,0.0,0.0,0.0,0.05,모바일웹,트래픽
2025-08,2025-08-04/2025-08-10,2025-08-07,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.05,9,1,0,0.0,0.0,0.0,0.05,웹,트래픽
2025-08,2025-08-04/2025-08-10,2025-08-07,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,13.3,1543,124,0,0.0,0.0,0.0,0.10725806451612904,앱,트래픽
2025-08,2025-08-04/2025-08-10,2025-08-07,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile web,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.05,10,2,0,0.0,0.0,0.0,0.025,모바일웹,트래픽
2025-08,2025-08-04/2025-08-10,2025-08-08,메타-전환-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,1.28,207,14,0,0.0,0.0,0.0,0.09142857142857143,앱,전환
2025-08,2025-08-04/2025-08-10,2025-08-08,메타-전환-안토메-위클리셀렉티드-2050-리타겟팅,Mobile app,메타_전환,리타겟팅,안토메,전제품,위클리셀렉티드,0.55,92,3,0,0.0,0.0,0.0,0.18333333333333335,앱,전환
2025-08,2025-08-04/2025-08-10,2025-08-08,메타-전환-안토메-위클리셀렉티드-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,위클리셀렉티드,8.41,1188,76,0,0.0,0.0,0.0,0.11065789473684211,앱,전환
2025-08,2025-08-04/2025-08-10,2025-08-08,메타-전환-안토메-위클리셀렉티드-2050-여성-의류_리테일_구매_관심사,Mobile web,메타_전환,타겟팅,안토메,전제품,위클리셀렉티드,0.01,1,0,0,0.0,0.0,0.0,0.0,모바일웹,전환
2025-08,2025-08-04/2025-08-10,2025-08-08,메타-트래픽-안토메-25썸머컬렉션-2050-여성-의류_여행_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.01,2,0,0,0.0,0.0,0.0,0.0,앱,트래픽
2025-08,2025-08-04/2025-08-10,2025-08-08,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.03,9,0,0,0.0,0.0,0.0,0.0,웹,트래픽
2025-08,2025-08-04/2025-08-10,2025-08-08,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,9.91,1118,122,0,0.0,0.0,0.0,0.08122950819672131,앱,트래픽
2025-08,2025-08-04/2025-08-10,2025-08-08,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile web,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.0,4,0,0,0.0,0.0,0.0,0.0,모바일웹,트래픽
2025-08,2025-08-04/2025-08-10,2025-08-09,메타-전환-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.01,1,0,0,0.0,0.0,0.0,0.0,웹,전환
2025-08,2025-08-04/2025-08-10,2025-08-09,메타-전환-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,2.78,420,13,0,0.0,0.0,0.0,0.21384615384615382,앱,전환
2025-08,2025-08-04/2025-08-10,2025-08-09,메타-전환-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Mobile web,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.01,4,0,0,0.0,0.0,0.0,0.0,모바일웹,전환
2025-08,2025-08-04/2025-08-10,2025-08-09,메타-전환-안토메-위클리셀렉티드-2050-리타겟팅,Mobile app,메타_전환,리타겟팅,안토메,전제품,위클리셀렉티드,0.24,33,2,0,0.0,0.0,0.0,0.12,앱,전환
2025-08,2025-08-04/2025-08-10,2025-08-09,메타-전환-안토메-위클리셀렉티드-2050-여성-의류_리테일_구매_관심사,Desktop,메타_전환,타겟팅,안토메,전제품,위클리셀렉티드,0.01,1,0,0,0.0,0.0,0.0,0.0,웹,전환
2025-08,2025-08-04/2025-08-10,2025-08-09,메타-전환-안토메-위클리셀렉티드-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,위클리셀렉티드,18.68,3027,207,1,61.28,328.05139186295503,18.68,0.0902415458937198,앱,전환
2025-08,2025-08-04/2025-08-10,2025-08-09,메타-전환-안토메-위클리셀렉티드-2050-여성-의류_리테일_구매_관심사,Mobile web,메타_전환,타겟팅,안토메,전제품,위클리셀렉티드,0.0,1,0,0,0.0,0.0,0.0,0.0,모바일웹,전환
2025-08,2025-08-04/2025-08-10,2025-08-09,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,8.16,914,89,0,0.0,0.0,0.0,0.09168539325842696,앱,트래픽
2025-08,2025-08-04/2025-08-10,2025-08-10,메타-전환-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,2.79,426,19,0,0.0,0.0,0.0,0.14684210526315788,앱,전환
2025-08,2025-08-04/2025-08-10,2025-08-10,메타-전환-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Mobile web,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.03,6,0,0,0.0,0.0,0.0,0.0,모바일웹,전환
2025-08,2025-08-04/2025-08-10,2025-08-10,메타-전환-안토메-위클리셀렉티드-2050-여성-의류_리테일_구매_관심사,Desktop,메타_전환,타겟팅,안토메,전제품,위클리셀렉티드,0.01,3,0,0,0.0,0.0,0.0,0.0,웹,전환
2025-08,2025-08-04/2025-08-10,2025-08-10,메타-전환-안토메-위클리셀렉티드-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,위클리셀렉티드,19.17,3799,164,2,186.61,973.4480959833073,9.585,0.11689024390243903,앱,전환
2025-08,2025-08-04/2025-08-10,2025-08-10,메타-전환-안토메-위클리셀렉티드-2050-여성-의류_리테일_구매_관심사,Mobile web,메타_전환,타겟팅,안토메,전제품,위클리셀렉티드,0.0,1,1,0,0.0,0.0,0.0,0.0,모바일웹,전환
2025-08,2025-08-04/2025-08-10,2025-08-10,메타-트래픽-안토메-25썸머컬렉션-2050-여성-의류_여행_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.0,1,0,0,0.0,0.0,0.0,0.0,앱,트래픽
2025-08,2025-08-04/2025-08-10,2025-08-10,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.0,1,0,0,0.0,0.0,0.0,0.0,웹,트래픽
2025-08,2025-08-04/2025-08-10,2025-08-10,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,10.8,1194,124,0,0.0,0.0,0.0,0.08709677419354839,앱,트래픽
2025-08,2025-08-11/2025-08-17,2025-08-11,메타-전환-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.59,96,5,0,0.0,0.0,0.0,0.118,앱,전환
2025-08,2025-08-11/2025-08-17,2025-08-11,메타-전환-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Mobile web,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.0,3,0,0,0.0,0.0,0.0,0.0,모바일웹,전환
2025-08,2025-08-11/2025-08-17,2025-08-11,메타-전환-안토메-위클리셀렉티드-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,위클리셀렉티드,0.0,0,0,2,212.46,0.0,0.0,0.0,앱,전환
2025-08,2025-08-11/2025-08-17,2025-08-11,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.01,1,0,0,0.0,0.0,0.0,0.0,웹,트래픽
2025-08,2025-08-11/2025-08-17,2025-08-11,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,9.88,1195,121,0,0.0,0.0,0.0,0.08165289256198348,앱,트래픽
2025-08,2025-08-11/2025-08-17,2025-08-12,메타-전환-안토메-위클리셀렉티드-2050-리타겟팅,Mobile app,메타_전환,리타겟팅,안토메,전제품,위클리셀렉티드,0.0,0,0,0,0.0,0.0,0.0,0.0,앱,전환
2025-08,2025-08-11/2025-08-17,2025-08-12,메타-트래픽-안토메-25썸머컬렉션-2050-여성-의류_여행_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.03,2,0,0,0.0,0.0,0.0,0.0,앱,트래픽
2025-08,2025-08-11/2025-08-17,2025-08-12,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.02,3,1,0,0.0,0.0,0.0,0.02,웹,트래픽
2025-08,2025-08-11/2025-08-17,2025-08-12,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,10.11,1138,106,0,0.0,0.0,0.0,0.09537735849056603,앱,트래픽
2025-08,2025-08-11/2025-08-17,2025-08-12,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile web,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.01,1,0,0,0.0,0.0,0.0,0.0,모바일웹,트래픽
2025-08,2025-08-11/2025-08-17,2025-08-13,메타-전환-안토메-위클리셀렉티드-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,위클리셀렉티드,0.0,0,0,0,0.0,0.0,0.0,0.0,앱,전환
2025-08,2025-08-11/2025-08-17,2025-08-13,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.01,2,0,0,0.0,0.0,0.0,0.0,웹,트래픽
2025-08,2025-08-11/2025-08-17,2025-08-13,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,9.62,1147,82,0,0.0,0.0,0.0,0.1173170731707317,앱,트래픽
2025-08,2025-08-11/2025-08-17,2025-08-14,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,9.7,1160,102,0,0.0,0.0,0.0,0.09509803921568627,앱,트래픽
2025-08,2025-08-11/2025-08-17,2025-08-14,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile web,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.0,1,0,0,0.0,0.0,0.0,0.0,모바일웹,트래픽
2025-08,2025-08-11/2025-08-17,2025-08-15,메타-전환-안토메-25썸머컬렉션-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.0,0,0,0,0.0,0.0,0.0,0.0,앱,전환
2025-08,2025-08-11/2025-08-17,2025-08-15,메타-전환-안토메-25썸머플래시-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,25썸머플래시,6.24,672,42,0,0.0,0.0,0.0,0.14857142857142858,앱,전환
2025-08,2025-08-11/2025-08-17,2025-08-15,메타-전환-안토메-25썸머플래시-2050-여성-의류_리테일_구매_관심사,Uncategorized,메타_전환,타겟팅,안토메,전제품,25썸머플래시,0.0,0,0,0,0.0,0.0,0.0,0.0,Uncategorized,전환
2025-08,2025-08-11/2025-08-17,2025-08-15,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.01,1,0,0,0.0,0.0,0.0,0.0,웹,트래픽
2025-08,2025-08-11/2025-08-17,2025-08-15,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,9.62,1053,80,0,0.0,0.0,0.0,0.12025,앱,트래픽
2025-08,2025-08-11/2025-08-17,2025-08-16,메타-전환-안토메-25썸머플래시-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,25썸머플래시,27.92,2825,173,0,0.0,0.0,0.0,0.16138728323699422,앱,전환
2025-08,2025-08-11/2025-08-17,2025-08-16,메타-전환-안토메-25썸머플래시-2050-여성-의류_리테일_구매_관심사,Uncategorized,메타_전환,타겟팅,안토메,전제품,25썸머플래시,0.0,0,0,0,0.0,0.0,0.0,0.0,Uncategorized,전환
2025-08,2025-08-11/2025-08-17,2025-08-16,메타-전환-안토메-위클리셀렉티드-2050-리타겟팅,Mobile app,메타_전환,리타겟팅,안토메,전제품,위클리셀렉티드,0.0,0,0,0,0.0,0.0,0.0,0.0,앱,전환
2025-08,2025-08-11/2025-08-17,2025-08-16,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,10.15,1150,87,0,0.0,0.0,0.0,0.11666666666666667,앱,트래픽
2025-08,2025-08-11/2025-08-17,2025-08-16,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile web,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.01,1,0,0,0.0,0.0,0.0,0.0,모바일웹,트래픽
2025-08,2025-08-11/2025-08-17,2025-08-17,메타-전환-안토메-25썸머플래시-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,25썸머플래시,25.51,2487,133,1,56.1,219.91375931007448,25.51,0.1918045112781955,앱,전환
2025-08,2025-08-11/2025-08-17,2025-08-17,메타-전환-안토메-25썸머플래시-2050-여성-의류_리테일_구매_관심사,Mobile web,메타_전환,타겟팅,안토메,전제품,25썸머플래시,0.0,1,0,0,0.0,0.0,0.0,0.0,모바일웹,전환
2025-08,2025-08-11/2025-08-17,2025-08-17,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Desktop,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.02,1,0,0,0.0,0.0,0.0,0.0,웹,트래픽
2025-08,2025-08-11/2025-08-17,2025-08-17,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,11.04,1151,94,0,0.0,0.0,0.0,0.1174468085106383,앱,트래픽
2025-08,2025-08-18/2025-08-24,2025-08-18,메타-전환-안토메-25썸머플래시-2050-리타겟팅,Mobile app,메타_전환,리타겟팅,안토메,전제품,25썸머플래시,4.69,444,20,0,0.0,0.0,0.0,0.23450000000000001,앱,전환
2025-08,2025-08-18/2025-08-24,2025-08-18,메타-전환-안토메-25썸머플래시-2050-여성-의류_리테일_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,25썸머플래시,16.27,1715,77,2,129.52,796.0663798401968,8.135,0.2112987012987013,앱,전환
2025-08,2025-08-18/2025-08-24,2025-08-18,메타-전환-안토메-25썸머플래시-2050-여성-휴가_미용실_구매_관심사,Mobile app,메타_전환,타겟팅,안토메,전제품,25썸머플래시,8.13,871,35,0,0.0,0.0,0.0,0.23228571428571432,앱,전환
2025-08,2025-08-18/2025-08-24,2025-08-18,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile app,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,10.5,1014,83,0,0.0,0.0,0.0,0.12650602409638553,앱,트래픽
2025-08,2025-08-18/2025-08-24,2025-08-18,메타-트래픽-안토메-25썸머컬렉션-어드밴티지,Mobile web,메타_트래픽,타겟팅,안토메,전제품,25썸머컬렉션,0.0,1,0,0,0.0,0.0,0.0,0.0,모바일웹,트래픽
