월,주,일,광고세트,기기유형,유형구분,타겟팅,브랜드명,상품명,프로모션,비용,노출,클릭,전환수,전환값,ROAS,CPA,기기유형_통합
2025-07,2025-07-07/2025-07-13,2025-07-10,어드벤 토끼콤마 0416 광고 세트,Other,메타_전환,타겟팅,기타,기타,기타,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
2025-07,2025-07-07/2025-07-13,2025-07-10,어드벤 토끼콤마 0416 광고 세트,iPad,메타_전환,타겟팅,기타,기타,기타,51.0,7.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-10,어드벤 토끼콤마 0416 광고 세트,iPhone,메타_전환,타겟팅,기타,기타,기타,39662.0,2924.0,61.0,3.0,118800.0,299.5310372648883,13220.666666666666,애플
2025-07,2025-07-07/2025-07-13,2025-07-10,예일_짜집기(ver2),Android Smartphone,메타_전환,타겟팅,기타,기타,기타,15905.0,572.0,16.0,2.0,28600.0,179.81766740018864,7952.5,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-10,예일_짜집기(ver2),Desktop,메타_전환,타겟팅,기타,기타,기타,168.0,5.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-10,예일_짜집기(ver2),iPad,메타_전환,타겟팅,기타,기타,기타,9.0,2.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-10,예일_짜집기(ver2),iPhone,메타_전환,타겟팅,기타,기타,기타,19227.0,941.0,9.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-10,예일_짜집기(ver3),Android Smartphone,메타_전환,타겟팅,기타,기타,기타,17670.0,648.0,23.0,3.0,110600.0,625.9196378041879,5890.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-10,예일_짜집기(ver3),iPad,메타_전환,타겟팅,기타,기타,기타,29.0,2.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-10,예일_짜집기(ver3),iPhone,메타_전환,타겟팅,기타,기타,기타,28451.0,1267.0,31.0,1.0,19800.0,69.5933359108643,28451.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-10,전제품-어드밴티지-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,151891.0,8256.0,102.0,12.0,333700.0,219.69701957324662,12657.583333333334,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-10,전제품-어드밴티지-1865,Android Tablet,메타_전환,타겟팅,기타,기타,기타,58.0,7.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-10,전제품-어드밴티지-1865,Desktop,메타_전환,타겟팅,기타,기타,기타,578.0,59.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-10,전제품-어드밴티지-1865,iPad,메타_전환,타겟팅,기타,기타,기타,134.0,8.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-10,전제품-어드밴티지-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,87428.0,8035.0,67.0,3.0,125800.0,143.88982934528985,29142.666666666668,애플
2025-07,2025-07-07/2025-07-13,2025-07-10,토마토 유정,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,25484.0,2096.0,58.0,2.0,63500.0,249.17595353947576,12742.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-10,토마토 유정,Desktop,메타_전환,타겟팅,기타,기타,기타,141.0,20.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-10,토마토 유정,iPad,메타_전환,타겟팅,기타,기타,기타,17.0,2.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-10,토마토 유정,iPhone,메타_전환,타겟팅,기타,기타,기타,73702.0,8615.0,193.0,8.0,280000.0,379.9082792868579,9212.75,애플
2025-07,2025-07-07/2025-07-13,2025-07-10,토마토 호수,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,47433.0,2771.0,91.0,3.0,71000.0,149.68481858621635,15811.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-10,토마토 호수,Android Tablet,메타_전환,타겟팅,기타,기타,기타,23.0,3.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-10,토마토 호수,Desktop,메타_전환,타겟팅,기타,기타,기타,385.0,35.0,1.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-10,토마토 호수,iPad,메타_전환,타겟팅,기타,기타,기타,9.0,3.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-10,토마토 호수,iPhone,메타_전환,타겟팅,기타,기타,기타,30178.0,2396.0,53.0,3.0,83000.0,275.0347935582212,10059.333333333334,애플
2025-07,2025-07-07/2025-07-13,2025-07-10,토마토-영은-1865-여성-구매60일제외,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,19944.0,728.0,19.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-10,토마토-영은-1865-여성-구매60일제외,Android Tablet,메타_전환,타겟팅,기타,기타,기타,19.0,1.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-10,토마토-영은-1865-여성-구매60일제외,Desktop,메타_전환,타겟팅,기타,기타,기타,54.0,5.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-10,토마토-영은-1865-여성-구매60일제외,iPad,메타_전환,타겟팅,기타,기타,기타,18.0,1.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-10,토마토-영은-1865-여성-구매60일제외,iPhone,메타_전환,타겟팅,기타,기타,기타,28137.0,1755.0,36.0,2.0,67800.0,240.96385542168676,14068.5,애플
2025-07,2025-07-07/2025-07-13,2025-07-10,트래픽 데이지 이미지,Android Smartphone,메타_트래픽,리타겟팅,기타,기타,기타,14323.0,1291.0,31.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-10,트래픽 데이지 이미지,Android Tablet,메타_트래픽,리타겟팅,기타,기타,기타,56.0,16.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-10,트래픽 데이지 이미지,iPhone,메타_트래픽,리타겟팅,기타,기타,기타,4674.0,1046.0,14.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-10,트래픽 민혁,Android Smartphone,메타_트래픽,리타겟팅,기타,기타,기타,17538.0,2007.0,56.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-10,트래픽 민혁,Android Tablet,메타_트래픽,리타겟팅,기타,기타,기타,53.0,5.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-10,트래픽 민혁,Other,메타_트래픽,리타겟팅,기타,기타,기타,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
2025-07,2025-07-07/2025-07-13,2025-07-10,트래픽 민혁,iPad,메타_트래픽,리타겟팅,기타,기타,기타,99.0,14.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-10,트래픽 민혁,iPhone,메타_트래픽,리타겟팅,기타,기타,기타,6283.0,875.0,22.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-10,트래픽 사라음성 -,Android Smartphone,메타_트래픽,리타겟팅,기타,기타,기타,12867.0,1235.0,34.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-10,트래픽 사라음성 -,Android Tablet,메타_트래픽,리타겟팅,기타,기타,기타,84.0,11.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-10,트래픽 사라음성 -,iPad,메타_트래픽,리타겟팅,기타,기타,기타,38.0,3.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-10,트래픽 사라음성 -,iPhone,메타_트래픽,리타겟팅,기타,기타,기타,5748.0,602.0,14.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-10,트래픽 호랑이 파란이미지,Android Smartphone,메타_트래픽,리타겟팅,기타,기타,기타,17139.0,2078.0,67.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-10,트래픽 호랑이 파란이미지,Android Tablet,메타_트래픽,리타겟팅,기타,기타,기타,35.0,4.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-10,트래픽 호랑이 파란이미지,iPad,메타_트래픽,리타겟팅,기타,기타,기타,52.0,7.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-10,트래픽 호랑이 파란이미지,iPhone,메타_트래픽,리타겟팅,기타,기타,기타,11131.0,1790.0,45.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,1번째 애셋 그룹,Computers,구분필요,리타겟팅,기타,기타,기타,34029.29,40968.0,45.0,2.0,44400.0,130.47583420047846,17014.645,웹
2025-07,2025-07-07/2025-07-13,2025-07-11,1번째 애셋 그룹,Mobile phones,구분필요,리타겟팅,기타,기타,기타,31342.65,16825.0,113.0,2.0,54575.45,174.1251936259378,15671.325,모바일
2025-07,2025-07-07/2025-07-13,2025-07-11,1번째 애셋 그룹,TV screens,구분필요,리타겟팅,기타,기타,기타,11.11,2.0,0.0,0.0,0.0,0.0,0.0,TV
2025-07,2025-07-07/2025-07-13,2025-07-11,1번째 애셋 그룹,Tablets,구분필요,리타겟팅,기타,기타,기타,0.0,70.0,0.0,0.0,0.0,0.0,0.0,모바일
2025-07,2025-07-07/2025-07-13,2025-07-11,2번째 애셋 그룹,Computers,구분필요,리타겟팅,기타,기타,기타,26.8,255.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-11,2번째 애셋 그룹,Mobile phones,구분필요,리타겟팅,기타,기타,기타,1058.24,355.0,4.0,0.0,0.0,0.0,0.0,모바일
2025-07,2025-07-07/2025-07-13,2025-07-11,2번째 애셋 그룹,Tablets,구분필요,리타겟팅,기타,기타,기타,3.41,9.0,0.0,0.0,0.0,0.0,0.0,모바일
2025-07,2025-07-07/2025-07-13,2025-07-11,데이지-1865-여성-구매60일제외,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,63693.0,2522.0,47.0,2.0,103900.0,163.12624621229963,31846.5,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,데이지-1865-여성-구매60일제외,Desktop,메타_전환,타겟팅,기타,기타,기타,124.0,7.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-11,데이지-1865-여성-구매60일제외,iPad,메타_전환,타겟팅,기타,기타,기타,31.0,6.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,데이지-1865-여성-구매60일제외,iPhone,메타_전환,타겟팅,기타,기타,기타,51191.0,3092.0,31.0,4.0,155100.0,302.9829462210154,12797.75,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,룸슈즈-유정-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,13253.0,476.0,14.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,룸슈즈-유정-1865,Desktop,메타_전환,타겟팅,기타,기타,기타,52.0,2.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-11,룸슈즈-유정-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,15901.0,899.0,25.0,3.0,119200.0,749.6383875227973,5300.333333333333,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,룸슈즈-현주-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,17084.0,899.0,18.0,1.0,29800.0,174.43221727932567,17084.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,룸슈즈-현주-1865,Android Tablet,메타_전환,타겟팅,기타,기타,기타,36.0,2.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,룸슈즈-현주-1865,Desktop,메타_전환,타겟팅,기타,기타,기타,236.0,4.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-11,룸슈즈-현주-1865,iPad,메타_전환,타겟팅,기타,기타,기타,71.0,4.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,룸슈즈-현주-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,28069.0,2373.0,24.0,2.0,56600.0,201.64594392390183,14034.5,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,룸슈즈-호수-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,39205.0,2777.0,47.0,1.0,29800.0,76.0107129192705,39205.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,룸슈즈-호수-1865,Android Tablet,메타_전환,타겟팅,기타,기타,기타,29.0,3.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,룸슈즈-호수-1865,Desktop,메타_전환,타겟팅,기타,기타,기타,709.0,57.0,1.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-11,룸슈즈-호수-1865,iPad,메타_전환,타겟팅,기타,기타,기타,110.0,10.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,룸슈즈-호수-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,100603.0,11886.0,150.0,7.0,315800.0,313.90713994612486,14371.857142857143,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,마우스패드 100원 - 사본,iPhone,메타_트래픽,타겟팅,기타,기타,기타,0.0,0.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,사라음성,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,105096.0,4990.0,73.0,6.0,178300.0,169.65441120499355,17516.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,사라음성,Android Tablet,메타_전환,타겟팅,기타,기타,기타,32.0,4.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,사라음성,Desktop,메타_전환,타겟팅,기타,기타,기타,5.0,1.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-11,사라음성,iPad,메타_전환,타겟팅,기타,기타,기타,44.0,2.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,사라음성,iPhone,메타_전환,타겟팅,기타,기타,기타,81135.0,5207.0,73.0,4.0,144000.0,177.48197448696615,20283.75,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,어드벤 토끼콤마 0416 광고 세트,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,23671.0,1176.0,23.0,1.0,86200.0,364.1586751721516,23671.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,어드벤 토끼콤마 0416 광고 세트,Android Tablet,메타_전환,타겟팅,기타,기타,기타,8.0,1.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,어드벤 토끼콤마 0416 광고 세트,Desktop,메타_전환,타겟팅,기타,기타,기타,49.0,6.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-11,어드벤 토끼콤마 0416 광고 세트,iPad,메타_전환,타겟팅,기타,기타,기타,30.0,4.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,어드벤 토끼콤마 0416 광고 세트,iPhone,메타_전환,타겟팅,기타,기타,기타,41526.0,3270.0,37.0,3.0,110600.0,266.33916100756153,13842.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,예일_짜집기(ver2),Android Smartphone,메타_전환,타겟팅,기타,기타,기타,18126.0,612.0,9.0,3.0,187320.0,1033.4326381992717,6042.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,예일_짜집기(ver2),Android Tablet,메타_전환,타겟팅,기타,기타,기타,10.0,1.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,예일_짜집기(ver2),Desktop,메타_전환,타겟팅,기타,기타,기타,91.0,9.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-11,예일_짜집기(ver2),iPad,메타_전환,타겟팅,기타,기타,기타,44.0,3.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,예일_짜집기(ver2),iPhone,메타_전환,타겟팅,기타,기타,기타,20843.0,970.0,14.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,예일_짜집기(ver3),Android Smartphone,메타_전환,타겟팅,기타,기타,기타,19025.0,626.0,18.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,예일_짜집기(ver3),Desktop,메타_전환,타겟팅,기타,기타,기타,4.0,1.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-11,예일_짜집기(ver3),iPad,메타_전환,타겟팅,기타,기타,기타,1.0,1.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,예일_짜집기(ver3),iPhone,메타_전환,타겟팅,기타,기타,기타,29387.0,1371.0,32.0,2.0,91900.0,312.7233130295709,14693.5,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,전제품-어드밴티지-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,140490.0,7903.0,101.0,4.0,117600.0,83.70702541106128,35122.5,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,전제품-어드밴티지-1865,Android Tablet,메타_전환,타겟팅,기타,기타,기타,44.0,4.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,전제품-어드밴티지-1865,Desktop,메타_전환,타겟팅,기타,기타,기타,1292.0,89.0,1.0,1.0,17800.0,1377.7089783281733,1292.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-11,전제품-어드밴티지-1865,Other,메타_전환,타겟팅,기타,기타,기타,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
2025-07,2025-07-07/2025-07-13,2025-07-11,전제품-어드밴티지-1865,iPad,메타_전환,타겟팅,기타,기타,기타,178.0,8.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,전제품-어드밴티지-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,89609.0,8197.0,65.0,7.0,172929.0,192.98173174569519,12801.285714285714,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,토마토 유정,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,20450.0,1881.0,57.0,3.0,81200.0,397.06601466992663,6816.666666666667,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,토마토 유정,Android Tablet,메타_전환,타겟팅,기타,기타,기타,5.0,1.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,토마토 유정,Desktop,메타_전환,타겟팅,기타,기타,기타,223.0,27.0,1.0,1.0,76300.0,34215.246636771306,223.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-11,토마토 유정,iPad,메타_전환,타겟팅,기타,기타,기타,4.0,1.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,토마토 유정,iPhone,메타_전환,타겟팅,기타,기타,기타,77993.0,9313.0,207.0,4.0,154200.0,197.710050902004,19498.25,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,토마토 호수,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,48576.0,2646.0,89.0,3.0,91000.0,187.3353096179183,16192.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,토마토 호수,Android Tablet,메타_전환,타겟팅,기타,기타,기타,42.0,4.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,토마토 호수,Desktop,메타_전환,타겟팅,기타,기타,기타,434.0,32.0,1.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-11,토마토 호수,iPad,메타_전환,타겟팅,기타,기타,기타,47.0,2.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,토마토 호수,iPhone,메타_전환,타겟팅,기타,기타,기타,30684.0,2270.0,57.0,4.0,147200.0,479.7288489114848,7671.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,토마토-영은-1865-여성-구매60일제외,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,17435.0,805.0,32.0,2.0,54400.0,312.016059650129,8717.5,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,토마토-영은-1865-여성-구매60일제외,Desktop,메타_전환,타겟팅,기타,기타,기타,72.0,5.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-11,토마토-영은-1865-여성-구매60일제외,iPad,메타_전환,타겟팅,기타,기타,기타,6.0,1.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,토마토-영은-1865-여성-구매60일제외,iPhone,메타_전환,타겟팅,기타,기타,기타,28872.0,1840.0,44.0,3.0,67400.0,233.44416735937932,9624.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,트래픽 데이지 이미지,Android Smartphone,메타_트래픽,리타겟팅,기타,기타,기타,10782.0,1040.0,32.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,트래픽 데이지 이미지,Android Tablet,메타_트래픽,리타겟팅,기타,기타,기타,86.0,14.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,트래픽 데이지 이미지,Desktop,메타_트래픽,리타겟팅,기타,기타,기타,12.0,1.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-11,트래픽 데이지 이미지,iPad,메타_트래픽,리타겟팅,기타,기타,기타,62.0,2.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,트래픽 데이지 이미지,iPhone,메타_트래픽,리타겟팅,기타,기타,기타,3831.0,917.0,11.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,트래픽 민혁,Android Smartphone,메타_트래픽,리타겟팅,기타,기타,기타,12011.0,1458.0,43.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,트래픽 민혁,Android Tablet,메타_트래픽,리타겟팅,기타,기타,기타,35.0,5.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,트래픽 민혁,iPad,메타_트래픽,리타겟팅,기타,기타,기타,14.0,8.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,트래픽 민혁,iPhone,메타_트래픽,리타겟팅,기타,기타,기타,5230.0,708.0,17.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,트래픽 사라음성 -,Android Smartphone,메타_트래픽,리타겟팅,기타,기타,기타,9022.0,857.0,32.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,트래픽 사라음성 -,Android Tablet,메타_트래픽,리타겟팅,기타,기타,기타,25.0,2.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,트래픽 사라음성 -,iPad,메타_트래픽,리타겟팅,기타,기타,기타,7.0,1.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,트래픽 사라음성 -,iPhone,메타_트래픽,리타겟팅,기타,기타,기타,5054.0,496.0,15.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,트래픽 호랑이 파란이미지,Android Smartphone,메타_트래픽,리타겟팅,기타,기타,기타,11736.0,1465.0,48.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,트래픽 호랑이 파란이미지,Android Tablet,메타_트래픽,리타겟팅,기타,기타,기타,18.0,4.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-11,트래픽 호랑이 파란이미지,iPad,메타_트래픽,리타겟팅,기타,기타,기타,34.0,7.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-11,트래픽 호랑이 파란이미지,iPhone,메타_트래픽,리타겟팅,기타,기타,기타,9120.0,1455.0,41.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,1번째 애셋 그룹,Computers,구분필요,리타겟팅,기타,기타,기타,10827.79,21181.0,14.0,1.0,54700.0,505.1815744487102,10827.79,웹
2025-07,2025-07-07/2025-07-13,2025-07-12,1번째 애셋 그룹,Mobile phones,구분필요,리타겟팅,기타,기타,기타,210246.63,138726.0,698.0,7.0,215518.65,102.50754078674174,30035.23285714286,모바일
2025-07,2025-07-07/2025-07-13,2025-07-12,1번째 애셋 그룹,TV screens,구분필요,리타겟팅,기타,기타,기타,433.28,73.0,0.0,0.0,0.0,0.0,0.0,TV
2025-07,2025-07-07/2025-07-13,2025-07-12,1번째 애셋 그룹,Tablets,구분필요,리타겟팅,기타,기타,기타,580.45,320.0,1.0,0.0,0.0,0.0,0.0,모바일
2025-07,2025-07-07/2025-07-13,2025-07-12,2번째 애셋 그룹,Computers,구분필요,리타겟팅,기타,기타,기타,2938.63,197.0,1.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-12,2번째 애셋 그룹,Mobile phones,구분필요,리타겟팅,기타,기타,기타,2354.1,1301.0,6.0,0.0,0.0,0.0,0.0,모바일
2025-07,2025-07-07/2025-07-13,2025-07-12,2번째 애셋 그룹,Tablets,구분필요,리타겟팅,기타,기타,기타,357.26,42.0,0.0,0.0,0.0,0.0,0.0,모바일
2025-07,2025-07-07/2025-07-13,2025-07-12,데이지-1865-여성-구매60일제외,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,64141.0,2768.0,61.0,9.0,303500.0,473.17628350041315,7126.777777777777,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,데이지-1865-여성-구매60일제외,Desktop,메타_전환,타겟팅,기타,기타,기타,11.0,1.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-12,데이지-1865-여성-구매60일제외,Other,메타_전환,타겟팅,기타,기타,기타,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
2025-07,2025-07-07/2025-07-13,2025-07-12,데이지-1865-여성-구매60일제외,iPad,메타_전환,타겟팅,기타,기타,기타,22.0,2.0,0.0,0.0,0.0,0.0,0.0,애플
