광고세트,연령,성별,유형구분,타겟팅,브랜드명,상품명,프로모션,비용,노출,링크클릭,전환수,전환값,ROAS,CPA
잠옷 콘텐츠조회,18-24,Female,메타_전환,타겟팅,기존제품,잠옷,기타,39905.0,17244,225.0,0.0,0.0,0.0,0.0
잠옷 콘텐츠조회,18-24,Male,메타_전환,타겟팅,기존제품,잠옷,기타,14135.0,9184,58.0,0.0,0.0,0.0,0.0
잠옷 콘텐츠조회,18-24,Unknown,메타_전환,타겟팅,기존제품,잠옷,기타,284.0,134,2.0,0.0,0.0,0.0,0.0
잠옷 콘텐츠조회,25-34,Female,메타_전환,타겟팅,기존제품,잠옷,기타,90026.0,24585,658.0,0.0,0.0,0.0,0.0
잠옷 콘텐츠조회,25-34,Male,메타_전환,타겟팅,기존제품,잠옷,기타,24593.0,12353,120.0,1.0,21800.0,88.64310982799984,24593.0
잠옷 콘텐츠조회,25-34,Unknown,메타_전환,타겟팅,기존제품,잠옷,기타,372.0,139,3.0,0.0,0.0,0.0,0.0
잠옷 콘텐츠조회,35-44,Female,메타_전환,타겟팅,기존제품,잠옷,기타,29662.0,6433,181.0,0.0,0.0,0.0,0.0
잠옷 콘텐츠조회,35-44,Male,메타_전환,타겟팅,기존제품,잠옷,기타,10071.0,4026,47.0,0.0,0.0,0.0,0.0
잠옷 콘텐츠조회,35-44,Unknown,메타_전환,타겟팅,기존제품,잠옷,기타,106.0,22,0.0,0.0,0.0,0.0,0.0
잠옷 콘텐츠조회,45-54,Female,메타_전환,타겟팅,기존제품,잠옷,기타,14491.0,2292,53.0,0.0,0.0,0.0,0.0
잠옷 콘텐츠조회,45-54,Male,메타_전환,타겟팅,기존제품,잠옷,기타,4009.0,1502,11.0,0.0,0.0,0.0,0.0
잠옷 콘텐츠조회,45-54,Unknown,메타_전환,타겟팅,기존제품,잠옷,기타,91.0,15,3.0,0.0,0.0,0.0,0.0
잠옷 콘텐츠조회,55-64,Female,메타_전환,타겟팅,기존제품,잠옷,기타,4622.0,703,27.0,0.0,0.0,0.0,0.0
잠옷 콘텐츠조회,55-64,Male,메타_전환,타겟팅,기존제품,잠옷,기타,1980.0,707,4.0,0.0,0.0,0.0,0.0
잠옷 콘텐츠조회,55-64,Unknown,메타_전환,타겟팅,기존제품,잠옷,기타,5.0,7,0.0,0.0,0.0,0.0,0.0
잠옷 콘텐츠조회,65+,Female,메타_전환,타겟팅,기존제품,잠옷,기타,868.0,276,3.0,0.0,0.0,0.0,0.0
잠옷 콘텐츠조회,65+,Male,메타_전환,타겟팅,기존제품,잠옷,기타,1290.0,384,3.0,0.0,0.0,0.0,0.0
잠옷 콘텐츠조회,65+,Unknown,메타_전환,타겟팅,기존제품,잠옷,기타,0.0,7,0.0,0.0,0.0,0.0,0.0
잠옷 콘텐츠조회,Unknown,Unknown,메타_전환,타겟팅,기존제품,잠옷,기타,0.0,0,0.0,0.0,0.0,0.0,0.0
전제품-어드밴티지-1865,18-24,Female,메타_전환,타겟팅,기존제품,기타,기타,603642.0,68344,695.0,39.0,999500.0,165.5782732149188,15478.0
전제품-어드밴티지-1865,18-24,Male,메타_전환,타겟팅,기존제품,기타,기타,452179.0,58272,446.0,35.0,851000.0,188.1998058291075,12919.4
전제품-어드밴티지-1865,18-24,Unknown,메타_전환,타겟팅,기존제품,기타,기타,6638.0,578,3.0,0.0,0.0,0.0,0.0
전제품-어드밴티지-1865,25-34,Female,메타_전환,타겟팅,기존제품,기타,기타,10110674.0,870681,10776.0,656.0,20742937.0,205.1587955461723,15412.612804878048
전제품-어드밴티지-1865,25-34,Male,메타_전환,타겟팅,기존제품,기타,기타,5820812.0,553860,4657.0,343.0,9609933.0,165.09608968645614,16970.297376093295
전제품-어드밴티지-1865,25-34,Unknown,메타_전환,타겟팅,기존제품,기타,기타,33032.0,2836,37.0,2.0,37600.0,113.82901428917414,16516.0
전제품-어드밴티지-1865,35-44,Female,메타_전환,타겟팅,기존제품,기타,기타,15261033.0,863821,14866.0,900.0,29998962.0,196.57228970017954,16956.703333333335
전제품-어드밴티지-1865,35-44,Male,메타_전환,타겟팅,기존제품,기타,기타,5461192.0,387273,4311.0,308.0,9469941.0,173.40428609724762,17731.14285714286
전제품-어드밴티지-1865,35-44,Unknown,메타_전환,타겟팅,기존제품,기타,기타,70004.0,3522,83.0,6.0,208200.0,297.4115764813439,11667.333333333334
전제품-어드밴티지-1865,45-54,Female,메타_전환,타겟팅,기존제품,기타,기타,7580445.0,290066,7402.0,446.0,14667224.0,193.4876382587038,16996.513452914798
전제품-어드밴티지-1865,45-54,Male,메타_전환,타겟팅,기존제품,기타,기타,1953694.0,99483,1705.0,96.0,2994200.0,153.25839153930966,20350.979166666668
전제품-어드밴티지-1865,45-54,Unknown,메타_전환,타겟팅,기존제품,기타,기타,40082.0,1417,38.0,4.0,101600.0,253.48036525123496,10020.5
전제품-어드밴티지-1865,55-64,Female,메타_전환,타겟팅,기존제품,기타,기타,1670331.0,50427,1777.0,88.0,3071340.0,183.87612994071233,18981.034090909092
전제품-어드밴티지-1865,55-64,Male,메타_전환,타겟팅,기존제품,기타,기타,409486.0,15579,355.0,18.0,648000.0,158.2471684013617,22749.222222222223
전제품-어드밴티지-1865,55-64,Unknown,메타_전환,타겟팅,기존제품,기타,기타,15120.0,356,21.0,1.0,29600.0,195.76719576719577,15120.0
전제품-어드밴티지-1865,65+,Female,메타_전환,타겟팅,기존제품,기타,기타,169620.0,6849,181.0,4.0,94100.0,55.47694847305742,42405.0
전제품-어드밴티지-1865,65+,Male,메타_전환,타겟팅,기존제품,기타,기타,77972.0,4171,100.0,8.0,165000.0,211.6144256912738,9746.5
전제품-어드밴티지-1865,65+,Unknown,메타_전환,타겟팅,기존제품,기타,기타,1288.0,54,0.0,0.0,0.0,0.0,0.0
전제품-어드밴티지-1865,Unknown,Male,메타_전환,타겟팅,기존제품,기타,기타,3.0,1,0.0,0.0,0.0,0.0,0.0
전제품-어드밴티지-1865,Unknown,Unknown,메타_전환,타겟팅,기존제품,기타,기타,0.0,0,0.0,7.0,242836.0,0.0,0.0
전제품-어드밴티지-2554,18-24,Female,메타_전환,타겟팅,기존제품,기타,기타,523409.0,122664,1696.0,28.0,801600.0,153.14983120274968,18693.178571428572
전제품-어드밴티지-2554,18-24,Male,메타_전환,타겟팅,기존제품,기타,기타,41358.0,10828,105.0,1.0,29800.0,72.05377436046231,41358.0
전제품-어드밴티지-2554,18-24,Unknown,메타_전환,타겟팅,기존제품,기타,기타,1657.0,420,6.0,0.0,0.0,0.0,0.0
전제품-어드밴티지-2554,25-34,Female,메타_전환,타겟팅,기존제품,기타,기타,691513.0,98752,1745.0,43.0,1464500.0,211.7819910833202,16081.697674418605
전제품-어드밴티지-2554,25-34,Male,메타_전환,타겟팅,기존제품,기타,기타,60780.0,9144,103.0,4.0,123000.0,202.3692003948667,15195.0
전제품-어드밴티지-2554,25-34,Unknown,메타_전환,타겟팅,기존제품,기타,기타,2319.0,332,2.0,0.0,0.0,0.0,0.0
전제품-어드밴티지-2554,35-44,Female,메타_전환,타겟팅,기존제품,기타,기타,117533.0,8391,164.0,4.0,113000.0,96.14321084291221,29383.25
전제품-어드밴티지-2554,35-44,Male,메타_전환,타겟팅,기존제품,기타,기타,13221.0,1149,16.0,1.0,26800.0,202.70781332728234,13221.0
전제품-어드밴티지-2554,35-44,Unknown,메타_전환,타겟팅,기존제품,기타,기타,246.0,25,0.0,1.0,29600.0,12032.520325203252,246.0
전제품-어드밴티지-2554,45-54,Female,메타_전환,타겟팅,기존제품,기타,기타,57508.0,2430,79.0,3.0,82400.0,143.28441260346386,19169.333333333332
전제품-어드밴티지-2554,45-54,Male,메타_전환,타겟팅,기존제품,기타,기타,5539.0,289,4.0,0.0,0.0,0.0,0.0
전제품-어드밴티지-2554,45-54,Unknown,메타_전환,타겟팅,기존제품,기타,기타,643.0,11,1.0,0.0,0.0,0.0,0.0
전제품-어드밴티지-2554,55-64,Female,메타_전환,타겟팅,기존제품,기타,기타,8739.0,399,13.0,0.0,0.0,0.0,0.0
전제품-어드밴티지-2554,55-64,Male,메타_전환,타겟팅,기존제품,기타,기타,1171.0,50,2.0,0.0,0.0,0.0,0.0
전제품-어드밴티지-2554,55-64,Unknown,메타_전환,타겟팅,기존제품,기타,기타,45.0,2,0.0,0.0,0.0,0.0,0.0
전제품-어드밴티지-2554,65+,Female,메타_전환,타겟팅,기존제품,기타,기타,2010.0,286,2.0,0.0,0.0,0.0,0.0
전제품-어드밴티지-2554,65+,Male,메타_전환,타겟팅,기존제품,기타,기타,587.0,65,1.0,0.0,0.0,0.0,0.0
전제품-어드밴티지-2554,65+,Unknown,메타_전환,타겟팅,기존제품,기타,기타,29.0,7,1.0,0.0,0.0,0.0,0.0
전제품-어드밴티지-2554,Unknown,Unknown,메타_전환,타겟팅,기존제품,기타,기타,0.0,0,0.0,0.0,0.0,0.0,0.0
토마토 유정,18-24,Female,메타_전환,타겟팅,기존제품,발매트,기타,88360.0,9776,207.0,5.0,126600.0,143.2775011317338,17672.0
토마토 유정,25-34,Female,메타_전환,타겟팅,기존제품,발매트,기타,2793724.0,278964,6168.0,230.0,6958599.0,249.0796871845608,12146.626086956521
토마토 유정,35-44,Female,메타_전환,타겟팅,기존제품,발매트,기타,4903381.0,311304,9558.0,361.0,10774782.0,219.74188830115384,13582.772853185596
토마토 유정,45-54,Female,메타_전환,타겟팅,기존제품,발매트,기타,1963311.0,78345,3709.0,102.0,3255363.0,165.8098487707755,19248.147058823528
토마토 유정,55-64,Female,메타_전환,타겟팅,기존제품,발매트,기타,337631.0,10429,677.0,29.0,874660.0,259.05796564888885,11642.448275862069
토마토 유정,65+,Female,메타_전환,타겟팅,기존제품,발매트,기타,27390.0,1291,54.0,2.0,46600.0,170.1350857977364,13695.0
토마토 유정,Unknown,Unknown,메타_전환,타겟팅,기존제품,발매트,기타,0.0,0,0.0,0.0,0.0,0.0,0.0
토마토 호수,18-24,Female,메타_전환,타겟팅,기존제품,발매트,기타,421813.0,99366,751.0,41.0,877986.0,208.14578972198584,10288.121951219513
토마토 호수,25-34,Female,메타_전환,타겟팅,기존제품,발매트,기타,2527328.0,434037,3917.0,189.0,4612518.0,182.50571354410664,13372.10582010582
토마토 호수,35-44,Female,메타_전환,타겟팅,기존제품,발매트,기타,2211619.0,212420,3074.0,148.0,4398309.0,198.87281670124918,14943.371621621622
토마토 호수,45-54,Female,메타_전환,타겟팅,기존제품,발매트,기타,1970020.0,126324,3379.0,129.0,3662809.0,185.92750327407842,15271.472868217053
토마토 호수,55-64,Female,메타_전환,타겟팅,기존제품,발매트,기타,443464.0,21430,777.0,40.0,1077522.0,242.97846048382735,11086.6
토마토 호수,65+,Female,메타_전환,타겟팅,기존제품,발매트,기타,32299.0,2344,44.0,2.0,40600.0,125.70048608316047,16149.5
토마토 호수,Unknown,Unknown,메타_전환,타겟팅,기존제품,발매트,기타,0.0,0,0.0,0.0,0.0,0.0,0.0
토마토-영은-1865-여성-구매60일제외,18-24,Female,메타_전환,타겟팅,기존제품,발매트,기타,92312.0,7329,97.0,6.0,205300.0,222.3979547621111,15385.333333333334
토마토-영은-1865-여성-구매60일제외,25-34,Female,메타_전환,타겟팅,기존제품,발매트,기타,2249858.0,118016,2748.0,130.0,4249037.0,188.85800792761142,17306.6
토마토-영은-1865-여성-구매60일제외,35-44,Female,메타_전환,타겟팅,기존제품,발매트,기타,4896935.0,170031,6024.0,267.0,9002380.0,183.83703275620363,18340.58052434457
토마토-영은-1865-여성-구매60일제외,45-54,Female,메타_전환,타겟팅,기존제품,발매트,기타,2240631.0,50103,2699.0,129.0,4360940.0,194.62999485412814,17369.232558139534
토마토-영은-1865-여성-구매60일제외,55-64,Female,메타_전환,타겟팅,기존제품,발매트,기타,583233.0,10190,752.0,28.0,889700.0,152.5462379529279,20829.75
토마토-영은-1865-여성-구매60일제외,65+,Female,메타_전환,타겟팅,기존제품,발매트,기타,60548.0,1335,66.0,4.0,150200.0,248.06764880755762,15137.0
토마토-영은-1865-여성-구매60일제외,Unknown,Unknown,메타_전환,타겟팅,기존제품,발매트,기타,0.0,0,0.0,0.0,0.0,0.0,0.0
트래픽 데이지 이미지,18-24,Female,메타_트래픽,타겟팅,기존제품,발매트,기타,63049.0,14826,171.0,0.0,0.0,0.0,0.0
트래픽 데이지 이미지,25-34,Female,메타_트래픽,타겟팅,기존제품,발매트,기타,283758.0,38677,830.0,1.0,11800.0,4.1584730650765795,283758.0
트래픽 데이지 이미지,35-44,Female,메타_트래픽,타겟팅,기존제품,발매트,기타,568697.0,56714,1785.0,5.0,105600.0,18.568763330912592,113739.4
트래픽 데이지 이미지,45-54,Female,메타_트래픽,타겟팅,기존제품,발매트,기타,524168.0,48930,1675.0,9.0,231300.0,44.12707376261046,58240.88888888889
트래픽 데이지 이미지,55-64,Female,메타_트래픽,타겟팅,기존제품,발매트,기타,318788.0,29880,975.0,2.0,44400.0,13.927751358269447,159394.0
트래픽 데이지 이미지,65+,Female,메타_트래픽,타겟팅,기존제품,발매트,기타,82364.0,7941,231.0,0.0,0.0,0.0,0.0
트래픽 데이지 이미지,Unknown,Unknown,메타_트래픽,타겟팅,기존제품,발매트,기타,0.0,0,0.0,0.0,0.0,0.0,0.0
트래픽 민혁,18-24,Female,메타_트래픽,타겟팅,기존제품,기타,기타,43387.0,5583,149.0,0.0,0.0,0.0,0.0
트래픽 민혁,18-24,Male,메타_트래픽,타겟팅,기존제품,기타,기타,17857.0,1880,59.0,0.0,0.0,0.0,0.0
트래픽 민혁,18-24,Unknown,메타_트래픽,타겟팅,기존제품,기타,기타,713.0,71,1.0,0.0,0.0,0.0,0.0
트래픽 민혁,25-34,Female,메타_트래픽,타겟팅,기존제품,기타,기타,136743.0,15528,512.0,2.0,23600.0,17.258653093759825,68371.5
트래픽 민혁,25-34,Male,메타_트래픽,타겟팅,기존제품,기타,기타,35775.0,3817,125.0,0.0,0.0,0.0,0.0
트래픽 민혁,25-34,Unknown,메타_트래픽,타겟팅,기존제품,기타,기타,1537.0,183,4.0,0.0,0.0,0.0,0.0
트래픽 민혁,35-44,Female,메타_트래픽,타겟팅,기존제품,기타,기타,308249.0,31052,1194.0,8.0,213200.0,69.16486347076551,38531.125
트래픽 민혁,35-44,Male,메타_트래픽,타겟팅,기존제품,기타,기타,59460.0,5891,199.0,1.0,26600.0,44.73595694584594,59460.0
트래픽 민혁,35-44,Unknown,메타_트래픽,타겟팅,기존제품,기타,기타,1510.0,202,4.0,0.0,0.0,0.0,0.0
트래픽 민혁,45-54,Female,메타_트래픽,타겟팅,기존제품,기타,기타,449814.0,48435,1712.0,12.0,409200.0,90.9709346529899,37484.5
트래픽 민혁,45-54,Male,메타_트래픽,타겟팅,기존제품,기타,기타,77981.0,8581,309.0,0.0,0.0,0.0,0.0
트래픽 민혁,45-54,Unknown,메타_트래픽,타겟팅,기존제품,기타,기타,2918.0,289,8.0,0.0,0.0,0.0,0.0
트래픽 민혁,55-64,Female,메타_트래픽,타겟팅,기존제품,기타,기타,541984.0,59491,2056.0,2.0,44400.0,8.192123752730708,270992.0
트래픽 민혁,55-64,Male,메타_트래픽,타겟팅,기존제품,기타,기타,81585.0,9719,294.0,2.0,47400.0,58.09891524177239,40792.5
트래픽 민혁,55-64,Unknown,메타_트래픽,타겟팅,기존제품,기타,기타,1535.0,219,4.0,0.0,0.0,0.0,0.0
트래픽 민혁,65+,Female,메타_트래픽,타겟팅,기존제품,기타,기타,235669.0,21776,805.0,0.0,0.0,0.0,0.0
트래픽 민혁,65+,Male,메타_트래픽,타겟팅,기존제품,기타,기타,48580.0,4417,189.0,0.0,0.0,0.0,0.0
트래픽 민혁,65+,Unknown,메타_트래픽,타겟팅,기존제품,기타,기타,1173.0,100,8.0,0.0,0.0,0.0,0.0
트래픽 민혁,Unknown,Unknown,메타_트래픽,타겟팅,기존제품,기타,기타,0.0,0,0.0,0.0,0.0,0.0,0.0
트래픽 사라음성 -,18-24,Female,메타_트래픽,타겟팅,기존제품,기타,기타,48800.0,6984,195.0,1.0,24600.0,50.409836065573764,48800.0
트래픽 사라음성 -,18-24,Male,메타_트래픽,타겟팅,기존제품,기타,기타,12819.0,1819,32.0,1.0,29600.0,230.90724705515248,12819.0
트래픽 사라음성 -,18-24,Unknown,메타_트래픽,타겟팅,기존제품,기타,기타,207.0,43,0.0,0.0,0.0,0.0,0.0
트래픽 사라음성 -,25-34,Female,메타_트래픽,타겟팅,기존제품,기타,기타,386146.0,42327,1505.0,10.0,216500.0,56.06687625923873,38614.6
트래픽 사라음성 -,25-34,Male,메타_트래픽,타겟팅,기존제품,기타,기타,64444.0,7632,224.0,1.0,29600.0,45.931351250698285,64444.0
트래픽 사라음성 -,25-34,Unknown,메타_트래픽,타겟팅,기존제품,기타,기타,1556.0,162,4.0,0.0,0.0,0.0,0.0
트래픽 사라음성 -,35-44,Female,메타_트래픽,타겟팅,기존제품,기타,기타,505833.0,48225,1870.0,10.0,302100.0,59.723268351412415,50583.3
트래픽 사라음성 -,35-44,Male,메타_트래픽,타겟팅,기존제품,기타,기타,75925.0,8070,257.0,1.0,3100.0,4.082976621666118,75925.0
트래픽 사라음성 -,35-44,Unknown,메타_트래픽,타겟팅,기존제품,기타,기타,1744.0,160,10.0,0.0,0.0,0.0,0.0
트래픽 사라음성 -,45-54,Female,메타_트래픽,타겟팅,기존제품,기타,기타,320775.0,29019,1178.0,5.0,106800.0,33.29436520925883,64155.0
트래픽 사라음성 -,45-54,Male,메타_트래픽,타겟팅,기존제품,기타,기타,47239.0,4731,180.0,1.0,26600.0,56.30940536421177,47239.0
트래픽 사라음성 -,45-54,Unknown,메타_트래픽,타겟팅,기존제품,기타,기타,978.0,104,4.0,0.0,0.0,0.0,0.0
트래픽 사라음성 -,55-64,Female,메타_트래픽,타겟팅,기존제품,기타,기타,251618.0,22650,996.0,4.0,91800.0,36.48387635224825,62904.5
트래픽 사라음성 -,55-64,Male,메타_트래픽,타겟팅,기존제품,기타,기타,30520.0,3248,119.0,0.0,0.0,0.0,0.0
트래픽 사라음성 -,55-64,Unknown,메타_트래픽,타겟팅,기존제품,기타,기타,1138.0,67,4.0,0.0,0.0,0.0,0.0
트래픽 사라음성 -,65+,Female,메타_트래픽,타겟팅,기존제품,기타,기타,75380.0,6364,304.0,0.0,0.0,0.0,0.0
트래픽 사라음성 -,65+,Male,메타_트래픽,타겟팅,기존제품,기타,기타,16182.0,1287,66.0,2.0,47400.0,292.918057100482,8091.0
트래픽 사라음성 -,65+,Unknown,메타_트래픽,타겟팅,기존제품,기타,기타,323.0,30,2.0,0.0,0.0,0.0,0.0
트래픽 사라음성 -,Unknown,Unknown,메타_트래픽,타겟팅,기존제품,기타,기타,0.0,0,0.0,0.0,0.0,0.0,0.0
트래픽 호랑이 파란이미지,18-24,Female,메타_트래픽,타겟팅,기존제품,호랑이러그,기타,136941.0,30283,593.0,1.0,14800.0,10.80757406474321,136941.0
트래픽 호랑이 파란이미지,25-34,Female,메타_트래픽,타겟팅,기존제품,호랑이러그,기타,909752.0,151548,4352.0,5.0,128000.0,14.069768464372709,181950.4
트래픽 호랑이 파란이미지,35-44,Female,메타_트래픽,타겟팅,기존제품,호랑이러그,기타,937502.0,124204,4649.0,12.0,376600.0,40.17058096942726,78125.16666666667
트래픽 호랑이 파란이미지,45-54,Female,메타_트래픽,타겟팅,기존제품,호랑이러그,기타,231435.0,26943,1065.0,1.0,51900.0,22.42530300084257,231435.0
트래픽 호랑이 파란이미지,55-64,Female,메타_트래픽,타겟팅,기존제품,호랑이러그,기타,22920.0,2342,105.0,1.0,54900.0,239.52879581151834,22920.0
트래픽 호랑이 파란이미지,65+,Female,메타_트래픽,타겟팅,기존제품,호랑이러그,기타,8649.0,1411,40.0,0.0,0.0,0.0,0.0
트래픽 호랑이 파란이미지,Unknown,Unknown,메타_트래픽,타겟팅,기존제품,호랑이러그,기타,0.0,0,0.0,1.0,26800.0,0.0,0.0
호랑이러그-2554,18-24,Female,메타_전환,타겟팅,기존제품,호랑이러그,기타,1854.0,337,5.0,0.0,0.0,0.0,0.0
호랑이러그-2554,18-24,Male,메타_전환,타겟팅,기존제품,호랑이러그,기타,1635.0,378,0.0,0.0,0.0,0.0,0.0
호랑이러그-2554,18-24,Unknown,메타_전환,타겟팅,기존제품,호랑이러그,기타,2.0,3,0.0,0.0,0.0,0.0,0.0
호랑이러그-2554,25-34,Female,메타_전환,타겟팅,기존제품,호랑이러그,기타,20930.0,2484,48.0,1.0,29800.0,142.3793597706641,20930.0
호랑이러그-2554,25-34,Male,메타_전환,타겟팅,기존제품,호랑이러그,기타,22621.0,3186,50.0,1.0,29800.0,131.7359975244242,22621.0
호랑이러그-2554,25-34,Unknown,메타_전환,타겟팅,기존제품,호랑이러그,기타,102.0,25,0.0,0.0,0.0,0.0,0.0
호랑이러그-2554,35-44,Female,메타_전환,타겟팅,기존제품,호랑이러그,기타,17867.0,1406,32.0,1.0,29800.0,166.78793306095037,17867.0
호랑이러그-2554,35-44,Male,메타_전환,타겟팅,기존제품,호랑이러그,기타,14404.0,1276,29.0,3.0,114500.0,794.9180783115801,4801.333333333333
호랑이러그-2554,35-44,Unknown,메타_전환,타겟팅,기존제품,호랑이러그,기타,134.0,17,0.0,0.0,0.0,0.0,0.0
호랑이러그-2554,45-54,Female,메타_전환,타겟팅,기존제품,호랑이러그,기타,12310.0,588,17.0,0.0,0.0,0.0,0.0
호랑이러그-2554,45-54,Male,메타_전환,타겟팅,기존제품,호랑이러그,기타,2675.0,210,3.0,0.0,0.0,0.0,0.0
호랑이러그-2554,45-54,Unknown,메타_전환,타겟팅,기존제품,호랑이러그,기타,15.0,3,0.0,0.0,0.0,0.0,0.0
호랑이러그-2554,55-64,Female,메타_전환,타겟팅,기존제품,호랑이러그,기타,2702.0,95,1.0,0.0,0.0,0.0,0.0
호랑이러그-2554,55-64,Male,메타_전환,타겟팅,기존제품,호랑이러그,기타,513.0,33,1.0,1.0,84900.0,16549.707602339182,513.0
호랑이러그-2554,55-64,Unknown,메타_전환,타겟팅,기존제품,호랑이러그,기타,78.0,2,0.0,0.0,0.0,0.0,0.0
호랑이러그-2554,65+,Female,메타_전환,타겟팅,기존제품,호랑이러그,기타,333.0,20,0.0,0.0,0.0,0.0,0.0
호랑이러그-2554,65+,Male,메타_전환,타겟팅,기존제품,호랑이러그,기타,515.0,23,0.0,0.0,0.0,0.0,0.0
호랑이러그-2554,Unknown,Unknown,메타_전환,타겟팅,기존제품,호랑이러그,기타,0.0,0,0.0,0.0,0.0,0.0,0.0
