월,주,일,목표,캠페인이름,광고세트,기기유형,플랫폼,기기플랫폼,연령,성별,비용,노출,링크클릭,전환수,전환값,타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,321,127,2,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,140,1630,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,281,99,1,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,536,58,1,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,587,56,1,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,587,70,1,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,366,55,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,377,139,1,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"3,644",1063,20,1,17800,리타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"1,390",428,7,0.2,3960,리타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"1,653",345,3,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,"8,772",3111,12,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,435,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,467,262,2,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,169,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,1,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,32,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,47,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,26,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,1,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,19,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,25,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,9,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,467,84,2,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,7,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-28,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,3,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"563,276",323583,786,33.002788,709882.5248,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"8,147",6792,5,4,68200,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"12,169",20285,13,2,35600,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"5,664",6158,4,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"10,626",5926,9,1,17800,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"12,612",20586,20,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"5,215",8055,7,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"34,383",24490,58,4.000697,101820.6312,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"28,670",21259,36,5,89000,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"1,877",1244,7,1.000697,29620.6312,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"8,194",3124,4,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"2,372",506,6,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,,42,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"4,629",2902,4,1,39600,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,515,102,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,391,97,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,941,104,2,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"1,029",94,1,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"1,040",118,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,418,106,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"3,077",1091,13,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"2,513",614,6,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"2,726",1449,7,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,"6,898",2213,16,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,941,308,1,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,130,159,1,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,94,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,13,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,8,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,1,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,7,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,43,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,3,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,130,91,1,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,7,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-29,PERFORMANCE_MAX,실적최대화(데이지발매트),2번째 애셋 그룹,-,-,-,-,-,,7,0,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-30,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"787,106",307926,1113,58.195747,1950744.815,리타겟팅
2025-05-01,2025-05-26,2025-05-30,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"5,719",3467,7,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-30,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"12,729",18709,12,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-30,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"5,063",4058,5,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-30,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"11,599",6291,14,0,0,리타겟팅
2025-05-01,2025-05-26,2025-05-30,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"19,430",23876,22,0.5,11400,리타겟팅
2025-05-01,2025-05-26,2025-05-30,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"6,843",3218,4,1,17800,리타겟팅
2025-05-01,2025-05-26,2025-05-30,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"34,657",23305,70,3.932768,158279.9188,리타겟팅
2025-05-01,2025-05-26,2025-05-30,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"29,023",20271,42,1,17800,리타겟팅
2025-05-01,2025-05-26,2025-05-30,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,-,-,-,-,"4,188",1744,15,3.932768,158279.9188,리타겟팅
