브랜드명,상품명,프로모션,유형구분,날짜,목표,캠페인,광고세트,소재이름,비용,노출,클릭,전환수,전환값,타겟팅 구분
기존제품,발매트,기타,구글_실적최대화,2025-04-14,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 로고 1_1(1200_1200).png,1693.27306,211,3,0.964103,17161.0334,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-14,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 로고 1_1(1200_1200)_2024-11-29_12-20-14.png,0,121,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-14,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16.png,1266.724126,162,2,0.964103,17161.0334,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-14,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16_1.9108.png,180.818502,10,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-14,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16_1.png,203.033912,43,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-14,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)_2024-11-29_12-20-15.png,0,6,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-14,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)_2024-11-29_12-20-15_1.9108.png,0,9,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-14,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)_2024-11-29_12-20-15_1.png,501.293976,28,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-14,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-1_2024-11-29_12-20-15.png,0,3,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-14,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-2.png,131.816161,9,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-14,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-2_2024-11-29_12-20-15.png,0,6,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-14,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-3_2024-11-29_12-20-15.png,0,6,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-14,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)2.png,6.687262,4,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-14,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)4.png,33.165818,68,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-14,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)5.png,55.220763,12,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-14,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)_2024-11-29_12-20-15.png,62.171398,5,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-15,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,146031.5,67899,392,5.161669,149730.1792,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-15,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-1.png,73.923203,6,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-15,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-2.png,0,7,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-15,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-3.png,293.552847,8,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-15,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-4.png,75.790123,10,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-15,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)1.png,1414.656429,586,2,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-15,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)_2024-11-29_12-20-15.png,0,4,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-15,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 로고 1_1(1200_1200).png,1594.122798,353,7,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-15,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 로고 1_1(1200_1200)_2024-11-29_12-20-14.png,0,254,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-15,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16.png,128.330298,336,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-15,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16_1.9108.png,0,9,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-15,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16_1.png,95.831334,58,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-15,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)_2024-11-29_12-20-15.png,0,28,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-15,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)_2024-11-29_12-20-15_1.9108.png,139.203968,24,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-15,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)_2024-11-29_12-20-15_1.png,864.599422,43,3,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-15,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-1_2024-11-29_12-20-15.png,326.566705,7,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-15,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-2.png,108.891305,10,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-15,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-2_2024-11-29_12-20-15.png,47.274891,10,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-15,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-3_2024-11-29_12-20-15.png,58.843263,14,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-15,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)2.png,292.286124,4,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-15,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)4.png,1240.530325,99,3,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-15,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)5.png,6.537244,3,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-15,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)_2024-11-29_12-20-15.png,46.609183,2,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-16,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,136540.35,37550,271,20.074734,415499.2712,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-16,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-1.png,66.893892,13,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-16,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-2.png,255.943175,11,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-16,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-3.png,24.655987,6,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-16,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-4.png,23.575608,8,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-16,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)1.png,1563.892709,527,4,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-16,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)_2024-11-29_12-20-15.png,261.383832,15,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-16,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 로고 1_1(1200_1200).png,1185.403945,348,5,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-16,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 로고 1_1(1200_1200)_2024-11-29_12-20-14.png,91.382008,305,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-16,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16.png,217.57621,419,2,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-16,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16_1.9108.png,8.361973,10,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-16,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16_1.png,52.284418,90,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-16,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)_2024-11-29_12-20-15.png,0,21,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-16,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)_2024-11-29_12-20-15_1.9108.png,76.347161,22,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-16,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)_2024-11-29_12-20-15_1.png,662.288591,19,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-16,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-1_2024-11-29_12-20-15.png,53.721296,10,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-16,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-2.png,20.673144,5,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-16,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-2_2024-11-29_12-20-15.png,405.146013,5,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-16,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-3_2024-11-29_12-20-15.png,0,5,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-16,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)2.png,66.900108,4,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-16,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)4.png,947.46602,68,2,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-16,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)5.png,141.119188,10,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-16,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)_2024-11-29_12-20-15.png,40.049029,3,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-17,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,119145.2101,29619,233,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-17,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-1.png,19.292782,4,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-17,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-2.png,42.327814,9,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-17,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-3.png,23.924689,2,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-17,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-4.png,317.606328,8,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-17,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)1.png,542.591309,628,4,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-17,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)_2024-11-29_12-20-15.png,215.572653,13,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-17,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 로고 1_1(1200_1200).png,3421.778954,498,5,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-17,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 로고 1_1(1200_1200)_2024-11-29_12-20-14.png,288.07091,483,2,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-17,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16.png,1966.243427,646,2,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-17,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16_1.9108.png,22.935389,8,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-17,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16_1.png,158.14332,123,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-17,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)_2024-11-29_12-20-15.png,0,26,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-17,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)_2024-11-29_12-20-15_1.9108.png,163.307062,22,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-17,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)_2024-11-29_12-20-15_1.png,1034.324944,18,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-17,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-1_2024-11-29_12-20-15.png,55.368273,2,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-17,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-2.png,124.216202,10,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-17,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-2_2024-11-29_12-20-15.png,22.580605,4,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-17,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-3_2024-11-29_12-20-15.png,19.892438,8,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-17,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)2.png,311.18587,11,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-17,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)4.png,585.405125,119,2,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-17,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)5.png,111.063854,10,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-17,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)_2024-11-29_12-20-15.png,45.920415,7,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,232217.1421,63524,494,5.206434,151055.2232,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-1.png,71.054077,40,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-2.png,766.787214,299,2,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-3.png,8.390808,15,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-4.png,166.625976,38,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)1.png,1114.809936,655,6,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)_2024-11-29_12-20-15.png,53.439331,16,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 로고 1_1(1200_1200).png,11873.7302,3384,29,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 로고 1_1(1200_1200)_2024-11-29_12-20-14.png,4634.199824,3527,16,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16.png,12931.6044,5086,35,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16_1.9108.png,147.821045,50,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16_1.png,652.813847,671,2,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)_2024-11-29_12-20-15.png,0,130,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)_2024-11-29_12-20-15_1.9108.png,1077.310152,201,2,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)_2024-11-29_12-20-15_1.png,412.846582,38,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-1_2024-11-29_12-20-15.png,192.333984,13,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-2.png,3.838348,9,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-2_2024-11-29_12-20-15.png,414.273834,13,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)-3_2024-11-29_12-20-15.png,46.536255,53,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)2.png,277.581808,37,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)4.png,88.073731,152,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)5.png,527.897977,49,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-18,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 정사각형 1_1(1200_1200)_2024-11-29_12-20-15.png,73.910522,30,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,-,204149.9457,64388,456,9.941314,294399.824,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-1.png,167.042542,18,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-2.png,1141.973816,75,1,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-3.png,649.00818,18,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)-4.png,84.146119,22,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)1.png,1949.9137,702,2,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 가로형 1.91_1(1200_628)_2024-11-29_12-20-15.png,48.083497,7,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 로고 1_1(1200_1200).png,4069.624636,2712,19,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 로고 1_1(1200_1200)_2024-11-29_12-20-14.png,6012.931773,2896,18,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16.png,6401.727607,4051,27,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16_1.9108.png,68.31665,22,0,0,0,타겟팅
기존제품,발매트,기타,구글_실적최대화,2025-04-19,PERFORMANCE_MAX,실적최대화(데이지발매트),1번째 애셋 그룹,PMAX 세로형 4_5(960_1200)-1_2024-11-29_12-20-16_1.png,909.480528,701,5,0,0,타겟팅
