월,주,일,광고세트,연령,유형구분,타겟팅,브랜드명,상품명,프로모션,비용,노출,클릭,전환수,전환값,ROAS,CPA,CPC,연령_통합,유형구분_통합
2025-04,2025-04-14/2025-04-20,2025-04-20,CPL최적화_250410_스타트업_이커머스_유사3%,55-64,구분필요,-,기타,기타,기타,1149,53,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,CPL최적화_250410_스타트업_이커머스_유사3%,65+,구분필요,-,기타,기타,기타,641,49,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,[GM]250417_CPL_진단_핵심가치_IT스타트업,18-24,구분필요,-,기타,기타,기타,155,77,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,[GM]250417_CPL_진단_핵심가치_IT스타트업,25-34,구분필요,-,기타,기타,기타,577,97,0.0,0,0,0.0,0.0,0.0,25세 ~ 34세,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,[GM]250417_CPL_진단_핵심가치_IT스타트업,35-44,구분필요,-,기타,기타,기타,2679,86,0.0,0,0,0.0,0.0,0.0,35세 ~ 44세,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,[GM]250417_CPL_진단_핵심가치_IT스타트업,45-54,구분필요,-,기타,기타,기타,1879,78,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,[GM]250417_CPL_진단_핵심가치_IT스타트업,55-64,구분필요,-,기타,기타,기타,1946,68,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,[GM]250417_CPL_진단_핵심가치_IT스타트업,65+,구분필요,-,기타,기타,기타,872,33,1.0,0,0,0.0,0.0,872.0,65세 이상,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,[GM]250417_CPL_진단_핵심가치_유사3%,25-34,구분필요,-,기타,기타,기타,1285,185,2.0,0,0,0.0,0.0,642.5,25세 ~ 34세,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,[GM]250417_CPL_진단_핵심가치_유사3%,35-44,구분필요,-,기타,기타,기타,3937,148,0.0,0,0,0.0,0.0,0.0,35세 ~ 44세,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,[GM]250417_CPL_진단_핵심가치_유사3%,45-54,구분필요,-,기타,기타,기타,986,100,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,[GM]250417_CPL_진단_핵심가치_유사3%,55-64,구분필요,-,기타,기타,기타,3462,96,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-04,2025-04-14/2025-04-20,2025-04-20,[GM]250417_CPL_진단_핵심가치_유사3%,65+,구분필요,-,기타,기타,기타,3158,115,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,250123_그로스PM_그리팅,18-24,구분필요,-,기타,기타,기타,521,90,1.0,0,0,0.0,0.0,521.0,19세 ~ 24세,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,250123_그로스PM_그리팅,25-34,구분필요,-,기타,기타,기타,2112,266,13.0,0,0,0.0,0.0,162.46153846153845,25세 ~ 34세,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,250123_그로스PM_그리팅,35-44,구분필요,-,기타,기타,기타,483,56,6.0,0,0,0.0,0.0,80.5,35세 ~ 44세,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,250123_그로스PM_그리팅,45-54,구분필요,-,기타,기타,기타,56,5,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,250123_그로스PM_그리팅,65+,구분필요,-,기타,기타,기타,8,2,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,250123_데이터애널리스트_그리팅,18-24,구분필요,-,기타,기타,기타,620,123,2.0,0,0,0.0,0.0,310.0,19세 ~ 24세,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,250123_데이터애널리스트_그리팅,25-34,구분필요,-,기타,기타,기타,2094,253,10.0,0,0,0.0,0.0,209.4,25세 ~ 34세,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,250123_데이터애널리스트_그리팅,35-44,구분필요,-,기타,기타,기타,305,33,1.0,0,0,0.0,0.0,305.0,35세 ~ 44세,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,250123_데이터애널리스트_그리팅,45-54,구분필요,-,기타,기타,기타,207,12,1.0,0,0,0.0,0.0,207.0,45세 ~ 54세,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,250123_데이터애널리스트_그리팅,55-64,구분필요,-,기타,기타,기타,7,3,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,250123_데이터애널리스트_그리팅,65+,구분필요,-,기타,기타,기타,10,1,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,CPL최적화_250331_유사타겟,18-24,구분필요,-,기타,기타,기타,4640,73,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,CPL최적화_250331_유사타겟,25-34,구분필요,-,기타,기타,기타,18840,369,2.0,0,0,0.0,0.0,9420.0,25세 ~ 34세,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,CPL최적화_250331_유사타겟,35-44,구분필요,-,기타,기타,기타,15340,220,3.0,0,0,0.0,0.0,5113.333333333333,35세 ~ 44세,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,CPL최적화_250331_유사타겟,45-54,구분필요,-,기타,기타,기타,11121,101,1.0,0,0,0.0,0.0,11121.0,45세 ~ 54세,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,CPL최적화_250331_유사타겟,55-64,구분필요,-,기타,기타,기타,9378,35,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,CPL최적화_250331_유사타겟,65+,구분필요,-,기타,기타,기타,249,5,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,CPL최적화_250331_기본타겟팅,18-24,구분필요,-,기타,기타,기타,1318,21,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,CPL최적화_250331_기본타겟팅,25-34,구분필요,-,기타,기타,기타,4869,65,1.0,0,0,0.0,0.0,4869.0,25세 ~ 34세,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,CPL최적화_250331_기본타겟팅,35-44,구분필요,-,기타,기타,기타,4384,50,0.0,0,0,0.0,0.0,0.0,35세 ~ 44세,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,CPL최적화_250331_기본타겟팅,45-54,구분필요,-,기타,기타,기타,5786,25,2.0,0,0,0.0,0.0,2893.0,45세 ~ 54세,전환
2025-04,2025-04-21/2025-04-27,2025-04-21,CPL최적화_250331_기본타겟팅,55-64,구분필요,-,기타,기타,기타,904,9,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,250123_그로스PM_그리팅,18-24,구분필요,-,기타,기타,기타,416,58,2.0,0,0,0.0,0.0,208.0,19세 ~ 24세,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,250123_그로스PM_그리팅,25-34,구분필요,-,기타,기타,기타,2045,240,12.0,0,0,0.0,0.0,170.41666666666666,25세 ~ 34세,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,250123_그로스PM_그리팅,35-44,구분필요,-,기타,기타,기타,418,53,2.0,0,0,0.0,0.0,209.0,35세 ~ 44세,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,250123_그로스PM_그리팅,45-54,구분필요,-,기타,기타,기타,57,7,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,250123_그로스PM_그리팅,55-64,구분필요,-,기타,기타,기타,17,2,1.0,0,0,0.0,0.0,17.0,55세 ~ 64세,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,250123_데이터애널리스트_그리팅,18-24,구분필요,-,기타,기타,기타,767,139,5.0,0,0,0.0,0.0,153.4,19세 ~ 24세,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,250123_데이터애널리스트_그리팅,25-34,구분필요,-,기타,기타,기타,1700,235,9.0,0,0,0.0,0.0,188.88888888888889,25세 ~ 34세,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,250123_데이터애널리스트_그리팅,35-44,구분필요,-,기타,기타,기타,441,57,2.0,0,0,0.0,0.0,220.5,35세 ~ 44세,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,250123_데이터애널리스트_그리팅,45-54,구분필요,-,기타,기타,기타,80,11,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,250123_데이터애널리스트_그리팅,55-64,구분필요,-,기타,기타,기타,132,7,1.0,0,0,0.0,0.0,132.0,55세 ~ 64세,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,250123_데이터애널리스트_그리팅,65+,구분필요,-,기타,기타,기타,15,8,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,CPL최적화_250331_유사타겟,18-24,구분필요,-,기타,기타,기타,1178,48,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,CPL최적화_250331_유사타겟,25-34,구분필요,-,기타,기타,기타,10697,223,3.0,0,0,0.0,0.0,3565.6666666666665,25세 ~ 34세,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,CPL최적화_250331_유사타겟,35-44,구분필요,-,기타,기타,기타,9219,144,1.0,0,0,0.0,0.0,9219.0,35세 ~ 44세,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,CPL최적화_250331_유사타겟,45-54,구분필요,-,기타,기타,기타,5844,46,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,CPL최적화_250331_유사타겟,55-64,구분필요,-,기타,기타,기타,3278,23,1.0,0,0,0.0,0.0,3278.0,55세 ~ 64세,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,CPL최적화_250331_유사타겟,65+,구분필요,-,기타,기타,기타,23,3,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,CPL최적화_250331_기본타겟팅,18-24,구분필요,-,기타,기타,기타,971,14,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,CPL최적화_250331_기본타겟팅,25-34,구분필요,-,기타,기타,기타,2364,47,2.0,0,0,0.0,0.0,1182.0,25세 ~ 34세,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,CPL최적화_250331_기본타겟팅,35-44,구분필요,-,기타,기타,기타,3946,39,2.0,0,0,0.0,0.0,1973.0,35세 ~ 44세,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,CPL최적화_250331_기본타겟팅,45-54,구분필요,-,기타,기타,기타,5957,31,2.0,1,671875,11278.74769179117,5957.0,2978.5,45세 ~ 54세,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,CPL최적화_250331_기본타겟팅,55-64,구분필요,-,기타,기타,기타,295,4,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-04,2025-04-21/2025-04-27,2025-04-22,CPL최적화_250331_기본타겟팅,65+,구분필요,-,기타,기타,기타,152,3,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,250123_그로스PM_그리팅,18-24,구분필요,-,기타,기타,기타,489,64,1.0,0,0,0.0,0.0,489.0,19세 ~ 24세,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,250123_그로스PM_그리팅,25-34,구분필요,-,기타,기타,기타,1955,196,15.0,0,0,0.0,0.0,130.33333333333334,25세 ~ 34세,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,250123_그로스PM_그리팅,35-44,구분필요,-,기타,기타,기타,440,41,0.0,0,0,0.0,0.0,0.0,35세 ~ 44세,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,250123_그로스PM_그리팅,45-54,구분필요,-,기타,기타,기타,49,6,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,250123_그로스PM_그리팅,55-64,구분필요,-,기타,기타,기타,23,4,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,250123_그로스PM_그리팅,65+,구분필요,-,기타,기타,기타,2,1,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,250123_데이터애널리스트_그리팅,18-24,구분필요,-,기타,기타,기타,480,67,1.0,0,0,0.0,0.0,480.0,19세 ~ 24세,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,250123_데이터애널리스트_그리팅,25-34,구분필요,-,기타,기타,기타,1613,156,5.0,0,0,0.0,0.0,322.6,25세 ~ 34세,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,250123_데이터애널리스트_그리팅,35-44,구분필요,-,기타,기타,기타,440,46,1.0,0,0,0.0,0.0,440.0,35세 ~ 44세,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,250123_데이터애널리스트_그리팅,45-54,구분필요,-,기타,기타,기타,196,14,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,250123_데이터애널리스트_그리팅,55-64,구분필요,-,기타,기타,기타,58,5,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,250123_데이터애널리스트_그리팅,65+,구분필요,-,기타,기타,기타,36,3,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,CPL최적화_250331_유사타겟,18-24,구분필요,-,기타,기타,기타,211,10,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,CPL최적화_250331_유사타겟,25-34,구분필요,-,기타,기타,기타,6008,75,2.0,0,0,0.0,0.0,3004.0,25세 ~ 34세,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,CPL최적화_250331_유사타겟,35-44,구분필요,-,기타,기타,기타,2337,45,1.0,0,0,0.0,0.0,2337.0,35세 ~ 44세,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,CPL최적화_250331_유사타겟,45-54,구분필요,-,기타,기타,기타,1243,24,2.0,0,0,0.0,0.0,621.5,45세 ~ 54세,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,CPL최적화_250331_유사타겟,55-64,구분필요,-,기타,기타,기타,815,6,1.0,0,0,0.0,0.0,815.0,55세 ~ 64세,전환
2025-04,2025-04-21/2025-04-27,2025-04-23,CPL최적화_250331_유사타겟,65+,구분필요,-,기타,기타,기타,47,1,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,250123_그로스PM_그리팅,18-24,구분필요,-,기타,기타,기타,856,102,3.0,0,0,0.0,0.0,285.3333333333333,19세 ~ 24세,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,250123_그로스PM_그리팅,25-34,구분필요,-,기타,기타,기타,4551,411,13.0,0,0,0.0,0.0,350.0769230769231,25세 ~ 34세,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,250123_그로스PM_그리팅,35-44,구분필요,-,기타,기타,기타,1241,91,6.0,0,0,0.0,0.0,206.83333333333334,35세 ~ 44세,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,250123_그로스PM_그리팅,45-54,구분필요,-,기타,기타,기타,175,13,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,250123_그로스PM_그리팅,55-64,구분필요,-,기타,기타,기타,89,5,1.0,0,0,0.0,0.0,89.0,55세 ~ 64세,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,250123_그로스PM_그리팅,65+,구분필요,-,기타,기타,기타,13,3,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,250123_데이터애널리스트_그리팅,18-24,구분필요,-,기타,기타,기타,412,76,1.0,0,0,0.0,0.0,412.0,19세 ~ 24세,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,250123_데이터애널리스트_그리팅,25-34,구분필요,-,기타,기타,기타,1633,181,8.0,0,0,0.0,0.0,204.125,25세 ~ 34세,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,250123_데이터애널리스트_그리팅,35-44,구분필요,-,기타,기타,기타,334,43,0.0,0,0,0.0,0.0,0.0,35세 ~ 44세,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,250123_데이터애널리스트_그리팅,45-54,구분필요,-,기타,기타,기타,132,12,1.0,0,0,0.0,0.0,132.0,45세 ~ 54세,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,250123_데이터애널리스트_그리팅,55-64,구분필요,-,기타,기타,기타,74,3,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,250123_데이터애널리스트_그리팅,65+,구분필요,-,기타,기타,기타,27,3,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,CPL최적화_250331_유사타겟,18-24,구분필요,-,기타,기타,기타,475,13,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,CPL최적화_250331_유사타겟,25-34,구분필요,-,기타,기타,기타,5352,104,2.0,0,0,0.0,0.0,2676.0,25세 ~ 34세,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,CPL최적화_250331_유사타겟,35-44,구분필요,-,기타,기타,기타,2992,64,2.0,0,0,0.0,0.0,1496.0,35세 ~ 44세,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,CPL최적화_250331_유사타겟,45-54,구분필요,-,기타,기타,기타,1120,20,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,CPL최적화_250331_유사타겟,55-64,구분필요,-,기타,기타,기타,1584,10,1.0,0,0,0.0,0.0,1584.0,55세 ~ 64세,전환
2025-04,2025-04-21/2025-04-27,2025-04-24,CPL최적화_250331_유사타겟,65+,구분필요,-,기타,기타,기타,264,2,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-04,2025-04-21/2025-04-27,2025-04-25,250123_그로스PM_그리팅,18-24,구분필요,-,기타,기타,기타,1362,131,8.0,0,0,0.0,0.0,170.25,19세 ~ 24세,전환
2025-04,2025-04-21/2025-04-27,2025-04-25,250123_그로스PM_그리팅,25-34,구분필요,-,기타,기타,기타,6849,528,32.0,0,0,0.0,0.0,214.03125,25세 ~ 34세,전환
2025-04,2025-04-21/2025-04-27,2025-04-25,250123_그로스PM_그리팅,35-44,구분필요,-,기타,기타,기타,1541,110,6.0,0,0,0.0,0.0,256.8333333333333,35세 ~ 44세,전환
2025-04,2025-04-21/2025-04-27,2025-04-25,250123_그로스PM_그리팅,45-54,구분필요,-,기타,기타,기타,240,20,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-04,2025-04-21/2025-04-27,2025-04-25,250123_그로스PM_그리팅,55-64,구분필요,-,기타,기타,기타,102,7,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-04,2025-04-21/2025-04-27,2025-04-25,250123_그로스PM_그리팅,65+,구분필요,-,기타,기타,기타,62,7,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-04,2025-04-21/2025-04-27,2025-04-25,250123_데이터애널리스트_그리팅,18-24,구분필요,-,기타,기타,기타,785,92,1.0,0,0,0.0,0.0,785.0,19세 ~ 24세,전환
2025-04,2025-04-21/2025-04-27,2025-04-25,250123_데이터애널리스트_그리팅,25-34,구분필요,-,기타,기타,기타,1502,158,6.0,0,0,0.0,0.0,250.33333333333334,25세 ~ 34세,전환
2025-04,2025-04-21/2025-04-27,2025-04-25,250123_데이터애널리스트_그리팅,35-44,구분필요,-,기타,기타,기타,229,34,0.0,0,0,0.0,0.0,0.0,35세 ~ 44세,전환
2025-04,2025-04-21/2025-04-27,2025-04-25,250123_데이터애널리스트_그리팅,45-54,구분필요,-,기타,기타,기타,132,12,1.0,0,0,0.0,0.0,132.0,45세 ~ 54세,전환
2025-04,2025-04-21/2025-04-27,2025-04-25,250123_데이터애널리스트_그리팅,55-64,구분필요,-,기타,기타,기타,19,3,1.0,0,0,0.0,0.0,19.0,55세 ~ 64세,전환
2025-04,2025-04-21/2025-04-27,2025-04-25,250123_데이터애널리스트_그리팅,65+,구분필요,-,기타,기타,기타,1,1,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-04,2025-04-21/2025-04-27,2025-04-25,CPL최적화_250331_유사타겟,18-24,구분필요,-,기타,기타,기타,614,8,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-04,2025-04-21/2025-04-27,2025-04-25,CPL최적화_250331_유사타겟,25-34,구분필요,-,기타,기타,기타,1570,28,1.0,0,0,0.0,0.0,1570.0,25세 ~ 34세,전환
2025-04,2025-04-21/2025-04-27,2025-04-25,CPL최적화_250331_유사타겟,35-44,구분필요,-,기타,기타,기타,893,20,0.0,0,0,0.0,0.0,0.0,35세 ~ 44세,전환
2025-04,2025-04-21/2025-04-27,2025-04-25,CPL최적화_250331_유사타겟,45-54,구분필요,-,기타,기타,기타,388,4,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-04,2025-04-21/2025-04-27,2025-04-25,CPL최적화_250331_유사타겟,55-64,구분필요,-,기타,기타,기타,744,2,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-04,2025-04-21/2025-04-27,2025-04-25,CPL최적화_250331_유사타겟,65+,구분필요,-,기타,기타,기타,1,1,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-04,2025-04-21/2025-04-27,2025-04-26,250123_그로스PM_그리팅,18-24,구분필요,-,기타,기타,기타,972,121,2.0,0,0,0.0,0.0,486.0,19세 ~ 24세,전환
2025-04,2025-04-21/2025-04-27,2025-04-26,250123_그로스PM_그리팅,25-34,구분필요,-,기타,기타,기타,5738,486,30.0,0,0,0.0,0.0,191.26666666666668,25세 ~ 34세,전환
2025-04,2025-04-21/2025-04-27,2025-04-26,250123_그로스PM_그리팅,35-44,구분필요,-,기타,기타,기타,1660,125,7.0,0,0,0.0,0.0,237.14285714285714,35세 ~ 44세,전환
2025-04,2025-04-21/2025-04-27,2025-04-26,250123_그로스PM_그리팅,45-54,구분필요,-,기타,기타,기타,396,23,4.0,0,0,0.0,0.0,99.0,45세 ~ 54세,전환
2025-04,2025-04-21/2025-04-27,2025-04-26,250123_그로스PM_그리팅,55-64,구분필요,-,기타,기타,기타,71,5,1.0,0,0,0.0,0.0,71.0,55세 ~ 64세,전환
2025-04,2025-04-21/2025-04-27,2025-04-26,250123_그로스PM_그리팅,65+,구분필요,-,기타,기타,기타,80,6,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-04,2025-04-21/2025-04-27,2025-04-26,250123_데이터애널리스트_그리팅,18-24,구분필요,-,기타,기타,기타,555,81,1.0,0,0,0.0,0.0,555.0,19세 ~ 24세,전환
2025-04,2025-04-21/2025-04-27,2025-04-26,250123_데이터애널리스트_그리팅,25-34,구분필요,-,기타,기타,기타,1905,189,8.0,0,0,0.0,0.0,238.125,25세 ~ 34세,전환
2025-04,2025-04-21/2025-04-27,2025-04-26,250123_데이터애널리스트_그리팅,35-44,구분필요,-,기타,기타,기타,241,29,2.0,0,0,0.0,0.0,120.5,35세 ~ 44세,전환
2025-04,2025-04-21/2025-04-27,2025-04-26,250123_데이터애널리스트_그리팅,45-54,구분필요,-,기타,기타,기타,215,17,1.0,0,0,0.0,0.0,215.0,45세 ~ 54세,전환
2025-04,2025-04-21/2025-04-27,2025-04-26,250123_데이터애널리스트_그리팅,55-64,구분필요,-,기타,기타,기타,60,7,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-04,2025-04-21/2025-04-27,2025-04-26,250123_데이터애널리스트_그리팅,65+,구분필요,-,기타,기타,기타,25,3,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-04,2025-04-21/2025-04-27,2025-04-27,250123_그로스PM_그리팅,18-24,구분필요,-,기타,기타,기타,1316,173,3.0,0,0,0.0,0.0,438.6666666666667,19세 ~ 24세,전환
2025-04,2025-04-21/2025-04-27,2025-04-27,250123_그로스PM_그리팅,25-34,구분필요,-,기타,기타,기타,7249,668,31.0,0,0,0.0,0.0,233.83870967741936,25세 ~ 34세,전환
2025-04,2025-04-21/2025-04-27,2025-04-27,250123_그로스PM_그리팅,35-44,구분필요,-,기타,기타,기타,1890,149,7.0,0,0,0.0,0.0,270.0,35세 ~ 44세,전환
2025-04,2025-04-21/2025-04-27,2025-04-27,250123_그로스PM_그리팅,45-54,구분필요,-,기타,기타,기타,617,37,2.0,0,0,0.0,0.0,308.5,45세 ~ 54세,전환
2025-04,2025-04-21/2025-04-27,2025-04-27,250123_그로스PM_그리팅,55-64,구분필요,-,기타,기타,기타,151,8,3.0,0,0,0.0,0.0,50.333333333333336,55세 ~ 64세,전환
2025-04,2025-04-21/2025-04-27,2025-04-27,250123_그로스PM_그리팅,65+,구분필요,-,기타,기타,기타,39,7,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-04,2025-04-21/2025-04-27,2025-04-27,250123_데이터애널리스트_그리팅,18-24,구분필요,-,기타,기타,기타,771,138,2.0,0,0,0.0,0.0,385.5,19세 ~ 24세,전환
2025-04,2025-04-21/2025-04-27,2025-04-27,250123_데이터애널리스트_그리팅,25-34,구분필요,-,기타,기타,기타,2087,222,9.0,0,0,0.0,0.0,231.88888888888889,25세 ~ 34세,전환
2025-04,2025-04-21/2025-04-27,2025-04-27,250123_데이터애널리스트_그리팅,35-44,구분필요,-,기타,기타,기타,470,60,1.0,0,0,0.0,0.0,470.0,35세 ~ 44세,전환
2025-04,2025-04-21/2025-04-27,2025-04-27,250123_데이터애널리스트_그리팅,45-54,구분필요,-,기타,기타,기타,137,16,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-04,2025-04-21/2025-04-27,2025-04-27,250123_데이터애널리스트_그리팅,55-64,구분필요,-,기타,기타,기타,113,13,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-04,2025-04-21/2025-04-27,2025-04-27,250123_데이터애널리스트_그리팅,65+,구분필요,-,기타,기타,기타,38,8,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-04,2025-04-28/2025-05-04,2025-04-28,250123_그로스PM_그리팅,18-24,구분필요,-,기타,기타,기타,860,116,4.0,0,0,0.0,0.0,215.0,19세 ~ 24세,전환
2025-04,2025-04-28/2025-05-04,2025-04-28,250123_그로스PM_그리팅,25-34,구분필요,-,기타,기타,기타,7079,677,35.0,0,0,0.0,0.0,202.25714285714287,25세 ~ 34세,전환
2025-04,2025-04-28/2025-05-04,2025-04-28,250123_그로스PM_그리팅,35-44,구분필요,-,기타,기타,기타,2166,164,14.0,0,0,0.0,0.0,154.71428571428572,35세 ~ 44세,전환
